commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ६०.००,रू ७०.००,रू ६३.७५
गोलभेडा सानो(लोकल),के.जी.,रू २०.००,रू २६.००,रू २३.६७
गोलभेडा सानो(टनेल),के जी,रू ३०.००,रू ४०.००,रू ३५.००
गोलभेडा सानो(भारतीय),के जी,रू २०.००,रू ३५.००,रू २८.००
गोलभेडा सानो(तराई),के जी,रू २८.००,रू ४०.००,रू ३३.२५
आलु रातो(लाम्चो),के.जी.,रू २६.००,रू ३०.००,रू २८.६७
आलु रातो(भारतीय),के जी,रू २५.००,रू २६.००,रू २५.५०
प्याज सुकेको (भारतीय),के.जी.,रू ३६.००,रू ३८.००,रू ३७.००
गाजर(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
गाजर(तराई),केजी,रू ४०.००,रू ५०.००,रू ४५.००
बन्दा(लोकल),के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
बन्दा(तराई),केजी,रू २५.००,रू ३५.००,रू ३०.००
बन्दा(नरिवल),केजी,रू २८.००,रू ४०.००,रू ३४.५०
काउली स्थानिय,के.जी.,रू २०.००,रू २५.००,रू २२.५०
स्थानीय काउली(ज्यापु),केजी,रू ३५.००,रू ४५.००,रू ४०.००
काउली तराई,के.जी.,रू २०.००,रू ३०.००,रू २४.५०
मूला रातो,के.जी.,रू २८.००,रू ३५.००,रू ३१.२५
मूला सेतो(लोकल),के.जी.,रू १२.००,रू १६.००,रू १४.००
सेतो मूला(हाइब्रीड),केजी,रू १५.००,रू २५.००,रू २०.००
भन्टा लाम्चो,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
भन्टा डल्लो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
मटरकोशा,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
घिउ सिमी(लोकल),के.जी.,रू १२०.००,रू १४०.००,रू १३०.००
घिउ सिमी(हाइब्रीड),केजी,रू १००.००,रू ११०.००,रू १०५.००
घिउ सिमी(राजमा),केजी,रू १२०.००,रू १३०.००,रू १२५.००
टाटे सिमी,के.जी.,रू ६५.००,रू ७५.००,रू ७०.००
तितो करेला,के.जी.,रू १५०.००,रू १७०.००,रू १६०.००
लौका,के.जी.,रू ५५.००,रू ७०.००,रू ६२.५०
फर्सी पाकेको,के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
फर्सी हरियो(लाम्चो),के.जी.,रू १५.००,रू २०.००,रू १७.५०
हरियो फर्सी(डल्लो),केजी,रू २०.००,रू २५.००,रू २२.५०
सलगम,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
भिण्डी,के.जी.,रू १००.००,रू १२०.००,रू १०७.५०
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बरेला,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
पिंडालू,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
स्कूस,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
रायो साग,के.जी.,रू १०.००,रू २५.००,रू १७.५०
पालूगो साग,के.जी.,रू २०.००,रू ३५.००,रू २७.५०
चमसूरको साग,के.जी.,रू २०.००,रू ३०.००,रू २५.००
तोरीको साग,के.जी.,रू १५.००,रू २५.००,रू २०.००
मेथीको साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
प्याज हरियो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
