commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ७५.००,रू ८०.००,रू ७७.५०
गोलभेडा सानो(लोकल),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
गोलभेडा सानो(भारतीय),के जी,रू ५०.००,रू ५५.००,रू ५२.५०
गोलभेडा सानो(तराई),के जी,रू ५०.००,रू ६२.००,रू ५६.३३
आलु रातो(लाम्चो),के.जी.,रू २०.००,रू २६.००,रू २३.७५
आलु रातो(भारतीय),के जी,रू २३.००,रू २५.००,रू २४.२५
प्याज सुकेको (भारतीय),के.जी.,रू ३४.००,रू ३६.००,रू ३४.७५
गाजर(लोकल),के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
गाजर(तराई),केजी,रू १६.००,रू ३०.००,रू २२.७५
बन्दा(लोकल),के.जी.,रू ३५.००,रू ४५.००,रू ३८.३३
बन्दा(तराई),केजी,रू २०.००,रू ३०.००,रू २५.००
काउली स्थानिय,के.जी.,रू २०.००,रू ३०.००,रू २५.००
स्थानीय काउली(ज्यापु),केजी,रू ३०.००,रू ४०.००,रू ३५.००
सेतो मूला(हाइब्रीड),केजी,रू २०.००,रू ३०.००,रू २५.००
भन्टा लाम्चो,के.जी.,रू ३८.००,रू ५०.००,रू ४३.६०
भन्टा डल्लो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
बोडी(तने),के.जी.,रू ३०.००,रू ५०.००,रू ४४.१७
मटरकोशा,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
घिउ सिमी(लोकल),के.जी.,रू १५.००,रू ३०.००,रू २३.५०
घिउ सिमी(हाइब्रीड),केजी,रू २०.००,रू ३०.००,रू २५.००
घिउ सिमी(राजमा),केजी,रू १००.००,रू ११०.००,रू १०५.००
भटमासकोशा,के.जी.,रू १५०.००,रू १८०.००,रू १६८.००
तितो करेला,के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
लौका,के.जी.,रू १५.००,रू ३०.००,रू २१.२५
परवर(लोकल),के.जी.,रू ७५.००,रू ८०.००,रू ७७.५०
परवर(तराई),केजी,रू ७०.००,रू ८०.००,रू ७६.६७
चिचिण्डो,के.जी.,रू ४०.००,रू ५०.००,रू ४६.६७
घिरौला,के.जी.,रू २०.००,रू ३०.००,रू २३.७५
फर्सी पाकेको,के.जी.,रू ५५.००,रू ६०.००,रू ५७.५०
फर्सी हरियो(लाम्चो),के.जी.,रू २०.००,रू ३०.००,रू २५.००
हरियो फर्सी(डल्लो),केजी,रू २०.००,रू २५.००,रू २२.५०
भिण्डी,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
सखरखण्ड,के.जी.,रू ६५.००,रू ७५.००,रू ७०.००
बरेला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
पिंडालू,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
स्कूस,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
रायो साग,के.जी.,रू ४०.००,रू ६०.००,रू ४७.५०
पालूगो साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
चमसूरको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
तोरीको साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
मेथीको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
प्याज हरियो,के.जी.,रू ५०.००,रू ८०.००,रू ६५.००
बकूला,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
च्याउ(कन्य),के.जी.,रू १७०.००,रू २२०.००,रू १९२.५०
च्याउ(डल्ले),के जी,रू ३००.००,रू ३५०.००,रू ३२५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ३५०.००,रू ४५०.००,रू ४००.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ब्रोकाउली,के.जी.,रू ४५.००,रू ८०.००,रू ६०.००
चुकुन्दर,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
कोइरालो,के.जी.,रू २५०.००,रू ३००.००,रू २८२.५०
रातो बन्दा,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
जिरीको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ग्याठ कोबी,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
सेलरी,के.जी.,रू १६०.००,रू १८०.००,रू १७०.००
पार्सले,के.जी.,रू १७०.००,रू १९०.००,रू १८०.००
सौफको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
पुदीना,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
गान्टे मूला,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू २२०.००,रू २५०.००,रू २३५.००
स्याउ(झोले),के.जी.,रू २२०.००,रू २५०.००,रू २३५.००
स्याउ(फूजी),के जी,रू २५०.००,रू ३००.००,रू २७५.००
केरा(नेपाली),दर्जन,रू २००.००,रू २५०.००,रू २२५.००
कागती,के.जी.,रू ३७०.००,रू ३९०.००,रू ३८०.००
अनार,के.जी.,रू ३८०.००,रू ४००.००,रू ३९०.००
अंगुर(हरियो),के.जी.,रू २२०.००,रू २४०.००,रू २३०.००
अंगुर(कालो),केजी,रू ३६०.००,रू ३८०.००,रू ३७०.००
तरबुजा(हरियो),के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
भुई कटहर,प्रति गोटा,रू २२०.००,रू २५०.००,रू २३५.००
काक्रो(लोकल),के.जी.,रू २०.००,रू ४०.००,रू ३०.००
काक्रो(हाइब्रीड),के जी,रू १०.००,रू १५.००,रू १२.५०
काक्रो(लोकलक्रस),के.जी.,रू २०.००,रू ४०.००,रू ३१.२५
रुख कटहर,के.जी.,रू ६५.००,रू ८०.००,रू ७३.३३
नासपाती(चाइनिज),केजी,रू २३०.००,रू २५०.००,रू २४०.००
मेवा(नेपाली),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
मेवा(भारतीय),केजी,रू ७५.००,रू ९०.००,रू ८२.५०
किवि,केजी,रू ४००.००,रू ४५०.००,रू ४२५.००
आभोकाडो,के.जी,रू ७००.००,रू ८००.००,रू ७५०.००
अदुवा,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
खु्र्सानी सुकेको,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ९०.००,रू १००.००,रू ९५.००
खुर्सानी हरियो(बुलेट),के जी,रू ७०.००,रू ८०.००,रू ७५.००
खुर्सानी हरियो(माछे),के जी,रू ६०.००,रू ८०.००,रू ७०.००
खुर्सानी हरियो(अकबरे),के जी,रू ४००.००,रू ५००.००,रू ४५०.००
भेडे खु्र्सानी,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
लसुन हरियो,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
हरियो धनिया,के.जी.,रू ५०.००,रू ८०.००,रू ६५.००
लसुन सुकेको चाइनिज,के.जी.,रू १९०.००,रू २००.००,रू १९५.००
लसुन सुकेको नेपाली,के.जी.,रू १००.००,रू १३०.००,रू ११५.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू ३००.००,रू ३१०.००,रू ३०५.००
ताजा माछा(छडी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
