commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ७०.००,रू ८०.००,रू ७५.००
गोलभेडा सानो(लोकल),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
गोलभेडा सानो(भारतीय),के जी,रू ५५.००,रू ६५.००,रू ६०.००
गोलभेडा सानो(तराई),के जी,रू ५५.००,रू ६५.००,रू ५९.००
आलु रातो(लाम्चो),के.जी.,रू १६.००,रू २२.००,रू १९.३३
आलु रातो(भारतीय),के जी,रू २२.००,रू २४.००,रू २३.००
प्याज सुकेको (भारतीय),के.जी.,रू ३४.००,रू ३६.००,रू ३५.००
गाजर(लोकल),के.जी.,रू २५.००,रू ३०.००,रू २७.५०
गाजर(तराई),केजी,रू १५.००,रू २५.००,रू २०.००
बन्दा(लोकल),के.जी.,रू १५.००,रू २५.००,रू २०.००
बन्दा(नरिवल),केजी,रू १५.००,रू २५.००,रू २०.००
काउली स्थानिय,के.जी.,रू १५.००,रू ३०.००,रू २२.५०
स्थानीय काउली(ज्यापु),केजी,रू ३०.००,रू ४०.००,रू ३५.००
काउली तराई,के.जी.,रू २०.००,रू ३०.००,रू २५.००
मूला सेतो(लोकल),के.जी.,रू १५.००,रू २०.००,रू १७.५०
सेतो मूला(हाइब्रीड),केजी,रू २०.००,रू ३०.००,रू २५.००
भन्टा लाम्चो,के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
भन्टा डल्लो,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
बोडी(तने),के.जी.,रू १५०.००,रू १६०.००,रू १५५.००
मटरकोशा,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
घिउ सिमी(लोकल),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
घिउ सिमी(हाइब्रीड),केजी,रू २५.००,रू ४०.००,रू ३२.५०
घिउ सिमी(राजमा),केजी,रू ९०.००,रू ११०.००,रू १००.००
टाटे सिमी,के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
तितो करेला,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
लौका,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
परवर(तराई),केजी,रू १२०.००,रू १४०.००,रू १३०.००
घिरौला,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
फर्सी पाकेको,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
फर्सी हरियो(लाम्चो),के.जी.,रू २०.००,रू ३०.००,रू २५.००
हरियो फर्सी(डल्लो),केजी,रू २०.००,रू ३०.००,रू २५.००
सलगम,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
भिण्डी,के.जी.,रू १२०.००,रू १४०.००,रू १३२.५०
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बरेला,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
पिंडालू,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
स्कूस,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
रायो साग,के.जी.,रू ४५.००,रू ६०.००,रू ५०.००
पालूगो साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
चमसूरको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
तोरीको साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
मेथीको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
प्याज हरियो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
