commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ६०.००,रू ७०.००,रू ६५.००
गोलभेडा सानो(लोकल),के.जी.,रू २२.००,रू ३२.००,रू २७.००
गोलभेडा सानो(भारतीय),के जी,रू २५.००,रू ४०.००,रू ३२.५०
गोलभेडा सानो(तराई),के जी,रू ३०.००,रू ४०.००,रू ३५.००
आलु रातो(लाम्चो),के.जी.,रू १५.००,रू २०.००,रू १७.५०
आलु रातो(भारतीय),के जी,रू २०.००,रू २३.००,रू २१.५०
प्याज सुकेको (भारतीय),के.जी.,रू ३५.००,रू ३७.००,रू ३६.००
गाजर(लोकल),के.जी.,रू २५.००,रू ३५.००,रू ३०.००
गाजर(तराई),केजी,रू १६.००,रू २५.००,रू २०.५०
बन्दा(लोकल),के.जी.,रू २५.००,रू ३५.००,रू ३०.००
बन्दा(नरिवल),केजी,रू २०.००,रू ३०.००,रू २५.००
काउली स्थानिय,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
स्थानीय काउली(ज्यापु),केजी,रू ७०.००,रू ८०.००,रू ७५.००
मूला सेतो(लोकल),के.जी.,रू १५.००,रू २०.००,रू १७.५०
भन्टा लाम्चो,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
भन्टा डल्लो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
बोडी(तने),के.जी.,रू १००.००,रू १२०.००,रू ११०.००
मटरकोशा,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
घिउ सिमी(लोकल),के.जी.,रू ९०.००,रू १००.००,रू ९५.००
घिउ सिमी(हाइब्रीड),केजी,रू ६०.००,रू ८०.००,रू ७०.००
घिउ सिमी(राजमा),केजी,रू १००.००,रू ११०.००,रू १०५.००
टाटे सिमी,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
तितो करेला,के.जी.,रू १५०.००,रू १६०.००,रू १५५.००
लौका,के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
परवर(तराई),केजी,रू ९०.००,रू १००.००,रू ९५.००
चिचिण्डो,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
घिरौला,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
हरियो फर्सी(डल्लो),केजी,रू ३०.००,रू ४०.००,रू ३५.००
भिण्डी,के.जी.,रू १३०.००,रू १४०.००,रू १३५.००
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बरेला,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
पिंडालू,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
स्कूस,के.जी.,रू ५५.००,रू ६०.००,रू ५७.५०
रायो साग,के.जी.,रू ३०.००,रू ५०.००,रू ४०.००
पालूगो साग,के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
चमसूरको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
तोरीको साग,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
मेथीको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
प्याज हरियो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
बकूला,के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
तरुल,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
च्याउ(कन्य),के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
च्याउ(डल्ले),के जी,रू ३५०.००,रू ४००.००,रू ३७५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ३७५.००,रू ४२५.००,रू ४००.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ब्रोकाउली,के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
चुकुन्दर,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सजिवन,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
कोइरालो,के.जी.,रू २४०.००,रू २८०.००,रू २६०.००
रातो बन्दा,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
जिरीको साग,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
ग्याठ कोबी,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सेलरी,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
पार्सले,के.जी.,रू १५०.००,रू २००.००,रू १७५.००
सौफको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
पुदीना,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
गान्टे मूला,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
रुख टमाटर,केजी,रू २००.००,रू २५०.००,रू २२५.००
स्याउ(झोले),के.जी.,रू २००.००,रू २५०.००,रू २२५.००
स्याउ(फूजी),के जी,रू २५०.००,रू ३००.००,रू २७५.००
केरा(नेपाली),दर्जन,रू २००.००,रू २२०.००,रू २१०.००
कागती,के.जी.,रू २१०.००,रू २२०.००,रू २१५.००
अनार,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
अंगुर(हरियो),के.जी.,रू २००.००,रू २२०.००,रू २१०.००
अंगुर(कालो),केजी,रू ३३०.००,रू ३५०.००,रू ३४०.००
सुन्तला(भारतीय),केजी,रू १३०.००,रू १५०.००,रू १४०.००
तरबुजा(हरियो),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
भुई कटहर,प्रति गोटा,रू १५०.००,रू १६०.००,रू १५५.००
काक्रो(लोकल),के.जी.,रू ३२.००,रू ४५.००,रू ३८.००
काक्रो(हाइब्रीड),के जी,रू १५.००,रू २५.००,रू २०.००
