commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ७५.००,रू ८०.००,रू ७७.५०
गोलभेडा सानो(लोकल),के.जी.,रू ४८.००,रू ५५.००,रू ५१.५०
गोलभेडा सानो(भारतीय),के जी,रू ४८.००,रू ५५.००,रू ५१.३३
गोलभेडा सानो(तराई),के जी,रू ५५.००,रू ६५.००,रू ५९.१४
आलु रातो(लाम्चो),के.जी.,रू २०.००,रू २५.००,रू २२.५०
आलु रातो(भारतीय),के जी,रू २३.००,रू २५.००,रू २४.००
प्याज सुकेको (भारतीय),के.जी.,रू ३३.००,रू ३५.००,रू ३४.००
गाजर(लोकल),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
गाजर(तराई),केजी,रू २०.००,रू २५.००,रू २२.५०
बन्दा(लोकल),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
बन्दा(तराई),केजी,रू २५.००,रू ३५.००,रू ३०.००
काउली स्थानिय,के.जी.,रू २५.००,रू ३५.००,रू २८.७५
स्थानीय काउली(ज्यापु),केजी,रू ३०.००,रू ४०.००,रू ३५.००
सेतो मूला(हाइब्रीड),केजी,रू २०.००,रू ३०.००,रू २५.००
भन्टा लाम्चो,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
भन्टा डल्लो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
बोडी(तने),के.जी.,रू ३०.००,रू ५०.००,रू ३८.३३
मटरकोशा,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
घिउ सिमी(लोकल),के.जी.,रू २०.००,रू ३०.००,रू २३.००
घिउ सिमी(हाइब्रीड),केजी,रू २५.००,रू ३५.००,रू ३०.००
घिउ सिमी(राजमा),केजी,रू १००.००,रू ११०.००,रू १०५.००
भटमासकोशा,के.जी.,रू १३०.००,रू १५०.००,रू १४३.३३
तितो करेला,के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
लौका,के.जी.,रू १०.००,रू २०.००,रू १५.००
परवर(लोकल),के.जी.,रू ७५.००,रू ८०.००,रू ७७.५०
परवर(तराई),केजी,रू ७०.००,रू ८०.००,रू ७५.००
चिचिण्डो,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
घिरौला,के.जी.,रू २०.००,रू ३०.००,रू २५.००
फर्सी पाकेको,के.जी.,रू ५५.००,रू ६०.००,रू ५७.५०
फर्सी हरियो(लाम्चो),के.जी.,रू २०.००,रू २५.००,रू २२.५०
हरियो फर्सी(डल्लो),केजी,रू २०.००,रू २५.००,रू २२.५०
भिण्डी,के.जी.,रू ५०.००,रू ७०.००,रू ६३.३३
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बरेला,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
पिंडालू,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
स्कूस,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
रायो साग,के.जी.,रू ३०.००,रू ५०.००,रू ४३.३३
पालूगो साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
चमसूरको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
तोरीको साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
मेथीको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
प्याज हरियो,के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
बकूला,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
च्याउ(कन्य),के.जी.,रू २००.००,रू २५०.००,रू २२२.५०
च्याउ(डल्ले),के जी,रू ३००.००,रू ३५०.००,रू ३२५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ३५०.००,रू ४५०.००,रू ४००.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
चुकुन्दर,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
कोइरालो,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
रातो बन्दा,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
