commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ६०.००,रू ७०.००,रू ६५.००
गोलभेडा सानो(लोकल),के.जी.,रू २२.००,रू ३०.००,रू २६.००
गोलभेडा सानो(टनेल),के जी,रू ३०.००,रू ४५.००,रू ३८.००
गोलभेडा सानो(भारतीय),के जी,रू ३५.००,रू ४२.००,रू ३९.००
गोलभेडा सानो(तराई),के जी,रू ४०.००,रू ५२.००,रू ४४.७५
आलु रातो(लाम्चो),के.जी.,रू २६.००,रू ३०.००,रू २८.००
आलु रातो(भारतीय),के जी,रू २६.००,रू २७.००,रू २६.५०
प्याज सुकेको (भारतीय),के.जी.,रू ३७.००,रू ४०.००,रू ३७.८८
गाजर(लोकल),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
गाजर(तराई),केजी,रू ४५.००,रू ५५.००,रू ५०.००
बन्दा(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
बन्दा(तराई),केजी,रू ३०.००,रू ४०.००,रू ३५.००
बन्दा(नरिवल),केजी,रू ३५.००,रू ४५.००,रू ४०.००
काउली स्थानिय,के.जी.,रू ३०.००,रू ४५.००,रू ३७.५०
स्थानीय काउली(ज्यापु),केजी,रू ५५.००,रू ७०.००,रू ६२.५०
काउली तराई,के.जी.,रू ३०.००,रू ४५.००,रू ३७.५०
मूला रातो,के.जी.,रू २५.००,रू ३५.००,रू ३०.००
मूला सेतो(लोकल),के.जी.,रू १२.००,रू १८.००,रू १५.००
सेतो मूला(हाइब्रीड),केजी,रू १८.००,रू २४.००,रू २१.००
भन्टा लाम्चो,के.जी.,रू ४०.००,रू ५५.००,रू ४८.७५
भन्टा डल्लो,के.जी.,रू ५०.००,रू ६५.००,रू ५७.५०
मटरकोशा,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
घिउ सिमी(लोकल),के.जी.,रू १८०.००,रू २००.००,रू १९०.००
घिउ सिमी(हाइब्रीड),केजी,रू १२०.००,रू १६०.००,रू १३७.५०
घिउ सिमी(राजमा),केजी,रू १४०.००,रू १६०.००,रू १५०.००
तितो करेला,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
लौका,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
फर्सी पाकेको,के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
फर्सी हरियो(लाम्चो),के.जी.,रू २५.००,रू ३०.००,रू २७.५०
हरियो फर्सी(डल्लो),केजी,रू २०.००,रू ३०.००,रू २५.००
सलगम,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
भिण्डी,के.जी.,रू ११०.००,रू १२०.००,रू ११५.००
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बरेला,के.जी.,रू ६०.००,रू ७०.००,रू ६३.३३
पिंडालू,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
स्कूस,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
रायो साग,के.जी.,रू १५.००,रू ३५.००,रू २६.२५
पालूगो साग,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
चमसूरको साग,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
तोरीको साग,के.जी.,रू १५.००,रू २५.००,रू २०.००
मेथीको साग,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
प्याज हरियो,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
बकूला,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
तरुल,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
च्याउ(कन्य),के.जी.,रू ७०.००,रू १००.००,रू ८५.००
च्याउ(डल्ले),के जी,रू २९०.००,रू ३४०.००,रू ३१५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ब्रोकाउली,के.जी.,रू ४०.००,रू ६०.००,रू ५१.००
चुकुन्दर,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
सजिवन,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
रातो बन्दा,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
जिरीको साग,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
ग्याठ कोबी,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
सेलरी,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
पार्सले,के.जी.,रू ५००.००,रू ६००.००,रू ५५०.००
सौफको साग,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
पुदीना,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
गान्टे मूला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू ३२०.००,रू ३५०.००,रू ३३५.००
रुख टमाटर,केजी,रू २४०.००,रू २६०.००,रू २५०.००
स्याउ(झोले),के.जी.,रू २००.००,रू २५०.००,रू २२५.००
स्याउ(फूजी),के जी,रू २८०.००,रू ३२०.००,रू ३००.००
केरा(नेपाली),दर्जन,रू १६०.००,रू १८०.००,रू १७०.००
कागती,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
अनार,के.जी.,रू २८०.००,रू ३२०.००,रू ३००.००
अंगुर(हरियो),के.जी.,रू २२०.००,रू २५०.००,रू २३५.००
अंगुर(कालो),केजी,रू ४००.००,रू ४५०.००,रू ४२५.००
सुन्तला(नेपाली),के.जी.,रू १४०.००,रू १८०.००,रू १६०.००
तरबुजा(हरियो),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मौसम,के.जी.,रू १००.००,रू १३०.००,रू ११५.००
जुनार,के.जी.,रू १००.००,रू १३०.००,रू ११५.००
भुई कटहर,प्रति गोटा,रू १४५.००,रू १५५.००,रू १५०.००
काक्रो(लोकल),के.जी.,रू ९०.००,रू १२०.००,रू १०३.३३
काक्रो(हाइब्रीड),के जी,रू ८०.००,रू १००.००,रू ९०.००
निबुवा,के.जी.,रू ५५.००,रू ६५.००,रू ६१.२५
नासपाती(चाइनिज),केजी,रू २२०.००,रू २५०.००,रू २३५.००
मेवा(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),केजी,रू ९०.००,रू ११०.००,रू १००.००
लप्सी,के.जी.,रू ११०.००,रू १२०.००,रू ११५.००
किनु,के.जी.,रू १००.००,रू १३०.००,रू १२०.००
स्ट्रबेरी भुईऐसेलु,के.जी.,रू ४५०.००,रू ५५०.००,रू ५००.००
किवि,केजी,रू २२०.००,रू २५०.००,रू २३५.००
आभोकाडो,के.जी,रू २५०.००,रू ३५०.००,रू ३००.००
अमला,के.जी,रू ९०.००,रू १००.००,रू ९५.००
अदुवा,के.जी.,रू ९०.००,रू १२०.००,रू १०५.००
खु्र्सानी सुकेको,के.जी.,रू ३५०.००,रू ४२०.००,रू ३८५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ११०.००,रू १३०.००,रू १२०.००
खुर्सानी हरियो(बुलेट),के जी,रू ११०.००,रू १३०.००,रू १२०.००
खुर्सानी हरियो(माछे),के जी,रू ७०.००,रू ८०.००,रू ७५.००
खुर्सानी हरियो(अकबरे),के जी,रू ४५०.००,रू ५५०.००,रू ५००.००
भेडे खु्र्सानी,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
लसुन हरियो,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
हरियो धनिया,के.जी.,रू ३०.००,रू ५०.००,रू ४०.००
लसुन सुकेको चाइनिज,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
छ्यापी सुकेको,के.जी.,रू १३०.००,रू १६०.००,रू १४५.००
छ्यापी हरियो,के.जी.,रू १६०.००,रू १८०.००,रू १७०.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २६०.००,रू २८०.००,रू २७०.००
ताजा माछा(छडी),के जी,रू २३०.००,रू २५०.००,रू २४०.००
