commodity,unit,min,max,avg
घिउ सिमी(हाइब्रीड),केजी,रू ९०.००,रू ११०.००,रू १००.००
घिउ सिमी(राजमा),केजी,रू ६०.००,रू ७०.००,रू ६५.००
टाटे सिमी,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
तितो करेला,के.जी.,रू १२०.००,रू १३०.००,रू १२५.००
लौका,के.जी.,रू ८०.००,रू ९०.००,रू ८३.३३
परवर(तराई),केजी,रू २२०.००,रू २४०.००,रू २३०.००
घिरौला,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
फर्सी पाकेको,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
फर्सी हरियो(लाम्चो),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
हरियो फर्सी(डल्लो),केजी,रू ४५.००,रू ५५.००,रू ५०.००
सलगम,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
भिण्डी,के.जी.,रू १२०.००,रू १३०.००,रू १२५.००
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बरेला,के.जी.,रू ६०.००,रू ७०.००,रू ६३.३३
पिंडालू,के.जी.,रू ७०.००,रू ८०.००,रू ७३.३३
रायो साग,के.जी.,रू २०.००,रू ४०.००,रू ३०.००
पालूगो साग,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
चमसूरको साग,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
तोरीको साग,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
मेथीको साग,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
प्याज हरियो,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
बकूला,के.जी.,रू १००.००,रू ११०.००,रू १०६.६७
तरुल,के.जी.,रू ६०.००,रू १००.००,रू ७६.२५
च्याउ(कन्य),के.जी.,रू १३०.००,रू १६०.००,रू १४५.००
च्याउ(डल्ले),के जी,रू ४००.००,रू ४५०.००,रू ४२५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ब्रोकाउली,के.जी.,रू ९०.००,रू १२०.००,रू १०५.००
चुकुन्दर,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
रातो बन्दा,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
जिरीको साग,के.जी.,रू १२०.००,रू १५०.००,रू १३५.००
ग्याठ कोबी,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
सेलरी,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
पार्सले,के.जी.,रू ६००.००,रू ७००.००,रू ६५०.००
सौफको साग,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
पुदीना,के.जी.,रू २००.००,रू ३००.००,रू २५०.००
गान्टे मूला,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू ११०.००,रू १२०.००,रू ११५.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू ३५०.००,रू ४००.००,रू ३७५.००
रुख टमाटर,केजी,रू २२०.००,रू २५०.००,रू २३५.००
स्याउ(झोले),के.जी.,रू २२०.००,रू २८०.००,रू २५०.००
स्याउ(फूजी),के जी,रू २८०.००,रू ३५०.००,रू ३१५.००
केरा(नेपाली),दर्जन,रू १५०.००,रू २००.००,रू १७५.००
कागती,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
अनार,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
सुन्तला(नेपाली),के.जी.,रू १००.००,रू १४०.००,रू १२०.००
तरबुजा(हरियो),के.जी.,रू ९०.००,रू १००.००,रू ९५.००
मौसम,के.जी.,रू ९०.००,रू १२०.००,रू १०५.००
जुनार,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
काक्रो(लोकल),के.जी.,रू १००.००,रू ११०.००,रू १०५.००
काक्रो(हाइब्रीड),के जी,रू ७०.००,रू ८०.००,रू ७३.३३
निबुवा,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
नासपाती(चाइनिज),केजी,रू २००.००,रू २३०.००,रू २१५.००
मेवा(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),केजी,रू ९०.००,रू ११०.००,रू १००.००
लप्सी,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
किनु,के.जी.,रू ११०.००,रू १२०.००,रू ११५.००
स्ट्रबेरी भुईऐसेलु,के.जी.,रू ४५०.००,रू ५००.००,रू ४७५.००
किवि,केजी,रू २५०.००,रू ३००.००,रू २७५.००
आभोकाडो,के.जी,रू २५०.००,रू ३००.००,रू २७५.००
अमला,के.जी,रू ७०.००,रू ८०.००,रू ७५.००
अदुवा,के.जी.,रू ७५.००,रू ९०.००,रू ८२.५०
खु्र्सानी सुकेको,के.जी.,रू ३५०.००,रू ४२०.००,रू ३८५.००
खुर्सानी हरियो(लाम्चो),के जी,रू १००.००,रू १२०.००,रू ११०.००
खुर्सानी हरियो(बुलेट),के जी,रू १००.००,रू १३०.००,रू ११२.५०
खुर्सानी हरियो(माछे),के जी,रू ९०.००,रू १००.००,रू ९६.६७
खुर्सानी हरियो(अकबरे),के जी,रू ३५०.००,रू ४५०.००,रू ४००.००
भेडे खु्र्सानी,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
लसुन हरियो,के.जी.,रू ५०.००,रू १००.००,रू ७६.६७
हरियो धनिया,के.जी.,रू ५०.००,रू ८०.००,रू ६५.००
लसुन सुकेको चाइनिज,के.जी.,रू २८०.००,रू ३२०.००,रू ३००.००
लसुन सुकेको नेपाली,के.जी.,रू १८०.००,रू २२०.००,रू २००.००
छ्यापी सुकेको,के.जी.,रू १३०.००,रू १६०.००,रू १४५.००
छ्यापी हरियो,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २६०.००,रू २८०.००,रू २७०.००
ताजा माछा(छडी),के जी,रू २३०.००,रू २५०.००,रू २४०.००
