commodity,unit,min,max,avg
गोलभेडा ठूलो(नेपाली),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
गोलभेडा सानो(लोकल),के.जी.,रू १३.००,रू २०.००,रू १६.५०
गोलभेडा सानो(टनेल),के जी,रू २५.००,रू ३५.००,रू २९.६७
आलु रातो(लाम्चो),के.जी.,रू ४०.००,रू ४२.००,रू ४१.३३
रातो आलु(गोलो),के जी,रू ३८.००,रू ४०.००,रू ३९.००
आलु रातो(मुडे),केजी,रू ३८.००,रू ४२.००,रू ३९.५०
आलु रातो(भारतीय),के जी,रू २८.००,रू ३०.००,रू २९.३३
आलु सेतो,के.जी.,रू २८.००,रू ३०.००,रू २९.००
प्याज सुकेको (भारतीय),के.जी.,रू ५३.००,रू ५५.००,रू ५४.००
गाजर(लोकल),के.जी.,रू ८०.००,रू १००.००,रू ९१.६७
गाजर(तराई),केजी,रू ८०.००,रू ९०.००,रू ८५.००
बन्दा(लोकल),के.जी.,रू ३०.००,रू ५०.००,रू ४०.६३
काउली स्थानिय,के.जी.,रू २०.००,रू ३०.००,रू २५.००
मूला रातो,के.जी.,रू २५.००,रू ३५.००,रू ३०.००
सेतो मूला(हाइब्रीड),केजी,रू १५.००,रू २०.००,रू १७.५०
भन्टा लाम्चो,के.जी.,रू १०.००,रू २०.००,रू १५.००
भन्टा डल्लो,के.जी.,रू २५.००,रू ३५.००,रू ३०.००
बोडी(तने),के.जी.,रू २५.००,रू ४०.००,रू ३१.६७
मकै बोडी,केजी,रू ३०.००,रू ३५.००,रू ३२.५०
घिउ सिमी(लोकल),के.जी.,रू ३०.००,रू ४०.००,रू ३६.२५
घिउ सिमी(हाइब्रीड),केजी,रू ३०.००,रू ४०.००,रू ३५.००
घिउ सिमी(राजमा),केजी,रू ७०.००,रू ८०.००,रू ७५.००
टाटे सिमी,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
भटमासकोशा,के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
तितो करेला,के.जी.,रू २०.००,रू ३०.००,रू २५.००
लौका,के.जी.,रू २५.००,रू ३५.००,रू ३०.००
परवर(लोकल),के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
परवर(तराई),केजी,रू ३०.००,रू ४०.००,रू ३५.००
चिचिण्डो,के.जी.,रू २०.००,रू २५.००,रू २२.५०
घिरौला,के.जी.,रू २०.००,रू ३५.००,रू २५.८३
झिगूनी,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
हरियो फर्सी(डल्लो),केजी,रू १०.००,रू १५.००,रू १२.५०
भिण्डी,के.जी.,रू २५.००,रू ३०.००,रू २७.५०
सखरखण्ड,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
पिंडालू,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
स्कूस,के.जी.,रू ४०.००,रू ४५.००,रू ४१.६७
रायो साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
पालूगो साग,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
चमसूरको साग,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
तोरीको साग,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
प्याज हरियो,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
च्याउ(कन्य),के.जी.,रू २६०.००,रू ३००.००,रू २८०.००
च्याउ(डल्ले),के जी,रू ४००.००,रू ४५०.००,रू ४२८.३३
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
न्यूरो,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
ब्रोकाउली,के.जी.,रू ४०.००,रू ५०.००,रू ४३.३३
चुकुन्दर,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
रातो बन्दा,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
जिरीको साग,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
सेलरी,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
पार्सले,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
सौफको साग,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
पुदीना,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
गान्टे मूला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
इमली,के.जी.,रू १६०.००,रू १८०.००,रू १७०.००
तामा,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
तोफु,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
गुन्दुक,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
स्याउ(फूजी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
केरा(नेपाली),दर्जन,रू २००.००,रू २५०.००,रू २२०.००
केरा(मालभोग),दर्जन,रू १८०.००,रू २००.००,रू १९०.००
कागती,के.जी.,रू १४०.००,रू १७०.००,रू १५७.५०
अनार,के.जी.,रू ४५०.००,रू ५००.००,रू ४७५.००
आँप(मालदह),के.जी.,रू १४०.००,रू १५०.००,रू १४५.००
आँप(दसहरी),केजी,रू १५०.००,रू १६०.००,रू १५५.००
तरबुजा(हरियो),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
जुनार,के.जी.,रू २७०.००,रू ३००.००,रू २८५.००
भुई कटहर,प्रति गोटा,रू १८०.००,रू २००.००,रू १९०.००
काक्रो(लोकल),के.जी.,रू ४५.००,रू ६०.००,रू ५२.५०
काक्रो(हाइब्रीड),के जी,रू १०.००,रू २०.००,रू १५.००
काक्रो(लोकलक्रस),के.जी.,रू ४०.००,रू ६०.००,रू ४८.३३
रुख कटहर,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
नासपाती(चाइनिज),केजी,रू २५०.००,रू २७०.००,रू २६०.००
मेवा(नेपाली),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मेवा(भारतीय),केजी,रू १००.००,रू १२०.००,रू ११०.००
लीच्ची(लोकल),के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
लीच्ची(भारतीय),केजी,रू ३००.००,रू ३५०.००,रू ३२५.००
नरिवल(काँचो),के जी,रू ६०.००,रू ७०.००,रू ६५.००
