commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ६०.००,रू ७०.००,रू ६५.००
गोलभेडा सानो(लोकल),के.जी.,रू २५.००,रू ३०.००,रू २७.५०
गोलभेडा सानो(भारतीय),के जी,रू ३२.००,रू ४०.००,रू ३६.७५
गोलभेडा सानो(तराई),के जी,रू २८.००,रू ४०.००,रू ३२.८०
आलु रातो(लाम्चो),के.जी.,रू १६.००,रू २१.००,रू १८.५०
आलु रातो(भारतीय),के जी,रू २१.००,रू २३.००,रू २२.००
प्याज सुकेको (भारतीय),के.जी.,रू ३५.००,रू ३७.००,रू ३६.००
गाजर(लोकल),के.जी.,रू ३०.००,रू ३५.००,रू ३२.५०
गाजर(तराई),केजी,रू १५.००,रू ३०.००,रू २२.५०
बन्दा(लोकल),के.जी.,रू २५.००,रू ४०.००,रू २८.७५
काउली स्थानिय,के.जी.,रू ३०.००,रू ६०.००,रू ४२.५०
स्थानीय काउली(ज्यापु),केजी,रू ६०.००,रू ७०.००,रू ६५.००
सेतो मूला(हाइब्रीड),केजी,रू १०.००,रू १८.००,रू १४.००
भन्टा लाम्चो,के.जी.,रू ४०.००,रू ५५.००,रू ४७.५०
भन्टा डल्लो,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
बोडी(तने),के.जी.,रू ८०.००,रू १२०.००,रू १००.००
मटरकोशा,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
घिउ सिमी(लोकल),के.जी.,रू ४०.००,रू ६०.००,रू ५२.५०
घिउ सिमी(हाइब्रीड),केजी,रू ४०.००,रू ५०.००,रू ४५.००
घिउ सिमी(राजमा),केजी,रू १२०.००,रू १४०.००,रू १३०.००
टाटे सिमी,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
तितो करेला,के.जी.,रू ८०.००,रू १००.००,रू ८७.५०
लौका,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
परवर(लोकल),के.जी.,रू १००.००,रू ११०.००,रू १०५.००
चिचिण्डो,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
घिरौला,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू २५.००,रू ४०.००,रू ३२.५०
हरियो फर्सी(डल्लो),केजी,रू ४०.००,रू ५०.००,रू ४५.००
भिण्डी,के.जी.,रू ७०.००,रू १००.००,रू ८२.५०
सखरखण्ड,के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
बरेला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
पिंडालू,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
स्कूस,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
रायो साग,के.जी.,रू ४०.००,रू ७०.००,रू ५४.००
पालूगो साग,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
चमसूरको साग,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
तोरीको साग,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
मेथीको साग,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
प्याज हरियो,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
बकूला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
तरुल,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
च्याउ(कन्य),के.जी.,रू २३०.००,रू ३००.००,रू २६५.००
च्याउ(डल्ले),के जी,रू ३५०.००,रू ४००.००,रू ३७५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ४००.००,रू ५००.००,रू ४५०.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
