commodity,unit,min,max,avg
रुख टमाटर,केजी,रू २००.००,रू २६०.००,रू २३७.५०
स्याउ(झोले),के.जी.,रू २२०.००,रू २८०.००,रू २५०.००
स्याउ(फूजी),के जी,रू २८०.००,रू ३५०.००,रू ३१५.००
केरा(नेपाली),दर्जन,रू १५०.००,रू २००.००,रू १७५.००
कागती,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
अनार,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
सुन्तला(नेपाली),के.जी.,रू ११०.००,रू १४५.००,रू १२७.५०
तरबुजा(हरियो),के.जी.,रू ९०.००,रू १००.००,रू ९५.००
मौसम,के.जी.,रू ९०.००,रू १२०.००,रू १०५.००
जुनार,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
भुई कटहर,प्रति गोटा,रू १४५.००,रू १५५.००,रू १५०.००
काक्रो(लोकल),के.जी.,रू १२०.००,रू १४०.००,रू १२६.६७
काक्रो(हाइब्रीड),के जी,रू ८०.००,रू ९०.००,रू ८५.००
निबुवा,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
नासपाती(चाइनिज),केजी,रू २००.००,रू २३०.००,रू २१५.००
मेवा(नेपाली),के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
मेवा(भारतीय),केजी,रू ९०.००,रू ११०.००,रू १००.००
लप्सी,के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
स्ट्रबेरी भुईऐसेलु,के.जी.,रू ४५०.००,रू ५००.००,रू ४७५.००
किवि,केजी,रू २००.००,रू ३००.००,रू २५०.००
आभोकाडो,के.जी,रू २५०.००,रू ३५०.००,रू ३००.००
अमला,के.जी,रू ७०.००,रू ८०.००,रू ७५.००
अदुवा,के.जी.,रू ८०.००,रू १००.००,रू ८७.५०
खु्र्सानी सुकेको,के.जी.,रू ३५०.००,रू ४२०.००,रू ३८०.००
खुर्सानी हरियो(लाम्चो),के जी,रू १२०.००,रू १४०.००,रू १२६.६७
खुर्सानी हरियो(बुलेट),के जी,रू १३०.००,रू १५०.००,रू १४०.००
खुर्सानी हरियो(माछे),के जी,रू ८०.००,रू १००.००,रू ९३.३३
खुर्सानी हरियो(अकबरे),के जी,रू ५००.००,रू ६००.००,रू ५५०.००
भेडे खु्र्सानी,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
लसुन हरियो,के.जी.,रू ४०.००,रू ८०.००,रू ६०.००
हरियो धनिया,के.जी.,रू ८०.००,रू ११०.००,रू ९६.६७
लसुन सुकेको चाइनिज,के.जी.,रू २५०.००,रू ३२०.००,रू २८२.५०
लसुन सुकेको नेपाली,के.जी.,रू १९०.००,रू २२०.००,रू २०५.००
छ्यापी सुकेको,के.जी.,रू १३०.००,रू १६०.००,रू १४५.००
छ्यापी हरियो,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २६०.००,रू २८०.००,रू २७०.००
ताजा माछा(छडी),के जी,रू २३०.००,रू २५०.००,रू २४०.००
