commodity,unit,min,max,avg
गोलभेडा ठूलो(नेपाली),के.जी.,रू ४०.००,रू ५०.००,रू ४४.५०
गोलभेडा सानो(लोकल),के.जी.,रू १५.००,रू २०.००,रू १७.५०
गोलभेडा सानो(टनेल),के जी,रू २८.००,रू ४०.००,रू ३३.००
आलु रातो(लाम्चो),के.जी.,रू ४५.००,रू ४८.००,रू ४६.५०
रातो आलु(गोलो),के जी,रू ४६.००,रू ४७.००,रू ४६.५०
आलु रातो(मुडे),केजी,रू ४४.००,रू ४८.००,रू ४६.३३
आलु रातो(भारतीय),के जी,रू ३३.००,रू ३५.००,रू ३४.२५
आलु सेतो,के.जी.,रू ३०.००,रू ३४.००,रू ३२.००
प्याज सुकेको (भारतीय),के.जी.,रू ५४.००,रू ५७.००,रू ५५.८०
गाजर(लोकल),के.जी.,रू ९०.००,रू ११०.००,रू १०१.००
गाजर(तराई),केजी,रू ८०.००,रू ९०.००,रू ८६.६७
बन्दा(लोकल),के.जी.,रू २०.००,रू ३०.००,रू २३.७५
काउली स्थानिय,के.जी.,रू ८०.००,रू ९०.००,रू ८४.१७
मूला रातो,के.जी.,रू २५.००,रू ३०.००,रू २७.५०
सेतो मूला(हाइब्रीड),केजी,रू १५.००,रू २५.००,रू १८.७५
भन्टा लाम्चो,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
भन्टा डल्लो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
बोडी(तने),के.जी.,रू १००.००,रू १२०.००,रू ११०.००
मकै बोडी,केजी,रू ६०.००,रू ८०.००,रू ७०.००
घिउ सिमी(लोकल),के.जी.,रू १००.००,रू १३०.००,रू १२०.००
घिउ सिमी(हाइब्रीड),केजी,रू १००.००,रू १३०.००,रू ११५.००
घिउ सिमी(राजमा),केजी,रू १२०.००,रू १४०.००,रू १३०.००
टाटे सिमी,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
भटमासकोशा,के.जी.,रू ८०.००,रू १००.००,रू ८७.५०
तितो करेला,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
लौका,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
परवर(लोकल),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
परवर(तराई),केजी,रू ४०.००,रू ५०.००,रू ४५.००
चिचिण्डो,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
घिरौला,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
झिगूनी,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
हरियो फर्सी(डल्लो),केजी,रू ६०.००,रू ७०.००,रू ६५.००
भिण्डी,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
पिंडालू,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
