commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ७०.००,रू ८०.००,रू ७५.००
गोलभेडा सानो(लोकल),के.जी.,रू ३२.००,रू ४०.००,रू ३६.००
गोलभेडा सानो(भारतीय),के जी,रू ३५.००,रू ४०.००,रू ३७.५०
गोलभेडा सानो(तराई),के जी,रू ४०.००,रू ५०.००,रू ४५.००
आलु रातो(लाम्चो),के.जी.,रू १८.००,रू २४.००,रू २१.२५
आलु रातो(भारतीय),के जी,रू २२.००,रू २४.००,रू २३.००
प्याज सुकेको (भारतीय),के.जी.,रू ३४.००,रू ३६.००,रू ३५.००
गाजर(लोकल),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
गाजर(तराई),केजी,रू २०.००,रू ३५.००,रू २७.५०
बन्दा(लोकल),के.जी.,रू ३५.००,रू ५०.००,रू ४२.५०
काउली स्थानिय,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
स्थानीय काउली(ज्यापु),केजी,रू ५०.००,रू ६०.००,रू ५५.००
मूला रातो,के.जी.,रू २५.००,रू ३५.००,रू ३०.००
सेतो मूला(हाइब्रीड),केजी,रू २५.००,रू ३५.००,रू ३०.००
भन्टा लाम्चो,के.जी.,रू ५०.००,रू ६५.००,रू ५६.२५
भन्टा डल्लो,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बोडी(तने),के.जी.,रू ८०.००,रू १००.००,रू ९०.००
मटरकोशा,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
घिउ सिमी(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५४.००
घिउ सिमी(हाइब्रीड),केजी,रू ४०.००,रू ६०.००,रू ५०.००
घिउ सिमी(राजमा),केजी,रू १००.००,रू १२०.००,रू ११०.००
टाटे सिमी,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
भटमासकोशा,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
तितो करेला,के.जी.,रू ६०.००,रू ८०.००,रू ७२.५०
लौका,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
परवर(तराई),केजी,रू ८०.००,रू १००.००,रू ९०.००
चिचिण्डो,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
घिरौला,के.जी.,रू ३५.००,रू ५०.००,रू ४२.५०
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
हरियो फर्सी(डल्लो),केजी,रू ४०.००,रू ५०.००,रू ४५.००
भिण्डी,के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
सखरखण्ड,के.जी.,रू ६५.००,रू ७५.००,रू ७१.२५
बरेला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
पिंडालू,के.जी.,रू ४०.००,रू ५०.००,रू ४६.२५
स्कूस,के.जी.,रू ५०.००,रू ६०.००,रू ५३.७५
रायो साग,के.जी.,रू ४५.००,रू ६०.००,रू ५१.६७
पालूगो साग,के.जी.,रू ९०.००,रू ११०.००,रू १००.००
चमसूरको साग,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
तोरीको साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
मेथीको साग,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
प्याज हरियो,के.जी.,रू ६०.००,रू ८०.००,रू ७२.५०
बकूला,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
