commodity,unit,min,max,avg
गोलभेडा ठूलो(नेपाली),के.जी.,रू ४०.००,रू ६०.००,रू ५३.३३
गोलभेडा सानो(टनेल),के जी,रू २४.००,रू ३५.००,रू २९.८६
आलु रातो(लाम्चो),के.जी.,रू ४६.००,रू ५०.००,रू ४८.००
रातो आलु(गोलो),के जी,रू ४८.००,रू ५२.००,रू ४९.७५
आलु रातो(मुडे),केजी,रू ४८.००,रू ५३.००,रू ५०.८८
आलु रातो(भारतीय),के जी,रू ३३.००,रू ३५.००,रू ३४.१७
आलु सेतो,के.जी.,रू ३०.००,रू ३५.००,रू ३३.२५
प्याज सुकेको (भारतीय),के.जी.,रू ५४.००,रू ५७.००,रू ५५.८३
गाजर(लोकल),के.जी.,रू १००.००,रू ११०.००,रू १०५.००
गाजर(तराई),केजी,रू ८०.००,रू ९०.००,रू ८५.००
बन्दा(लोकल),के.जी.,रू २५.००,रू ३५.००,रू ३०.००
काउली स्थानिय,के.जी.,रू ८०.००,रू १००.००,रू ९१.२५
मूला रातो,के.जी.,रू २५.००,रू ३०.००,रू २७.५०
सेतो मूला(हाइब्रीड),केजी,रू २०.००,रू २५.००,रू २२.५०
भन्टा लाम्चो,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
भन्टा डल्लो,के.जी.,रू ७०.००,रू ८०.००,रू ७४.२९
बोडी(तने),के.जी.,रू ८०.००,रू १००.००,रू ९२.५०
मकै बोडी,केजी,रू ७०.००,रू ८०.००,रू ७५.७१
घिउ सिमी(लोकल),के.जी.,रू ११०.००,रू १३०.००,रू १२३.३३
घिउ सिमी(हाइब्रीड),केजी,रू ११०.००,रू १३०.००,रू १२१.६७
टाटे सिमी,के.जी.,रू १००.००,रू १२०.००,रू १०६.६७
भटमासकोशा,के.जी.,रू ९०.००,रू ११०.००,रू १००.००
तितो करेला,के.जी.,रू ६०.००,रू ७०.००,रू ६३.७५
लौका,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
परवर(लोकल),के.जी.,रू ६०.००,रू ७०.००,रू ६४.००
परवर(तराई),केजी,रू ६०.००,रू ७०.००,रू ६४.३८
चिचिण्डो,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
घिरौला,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
झिगूनी,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
हरियो फर्सी(डल्लो),केजी,रू ६०.००,रू ७०.००,रू ६५.००
भिण्डी,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
सखरखण्ड,के.जी.,रू १००.००,रू १२०.००,रू १०७.५०
पिंडालू,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
स्कूस,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
रायो साग,के.जी.,रू २००.००,रू २५०.००,रू २२२.५०
पालूगो साग,के.जी.,रू २००.००,रू २५०.००,रू २२०.००
तोरीको साग,के.जी.,रू १००.००,रू १५०.००,रू १२७.५०
प्याज हरियो,के.जी.,रू १००.००,रू १५०.००,रू १२५.००
च्याउ(कन्य),के.जी.,रू २४०.००,रू २८०.००,रू २६१.२५
च्याउ(डल्ले),के जी,रू ४५०.००,रू ५००.००,रू ४७६.२५
राजा च्याउ,के.जी.,रू ३००.००,रू ३२०.००,रू ३०७.५०
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ३००.००,रू ४००.००,रू ३५०.००
न्यूरो,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
ब्रोकाउली,के.जी.,रू ११०.००,रू १३०.००,रू १२१.६७
चुकुन्दर,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
रातो बन्दा,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
जिरीको साग,के.जी.,रू १००.००,रू १५०.००,रू १३२.५०
सेलरी,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
पार्सले,के.जी.,रू ४००.००,रू ५००.००,रू ४५०.००
सौफको साग,के.जी.,रू १५०.००,रू २००.००,रू १७५.००
पुदीना,के.जी.,रू ३००.००,रू ४००.००,रू ३५०.००
गान्टे मूला,के.जी.,रू २००.००,रू २५०.००,रू २२५.००
इमली,के.जी.,रू १६०.००,रू १८०.००,रू १७०.००
तामा,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
तोफु,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
गुन्दुक,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
स्याउ(फूजी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
केरा(नेपाली),दर्जन,रू २००.००,रू ३००.००,रू २५०.००
केरा(मालभोग),दर्जन,रू १८०.००,रू २००.००,रू १९०.००
कागती,के.जी.,रू १६०.००,रू २००.००,रू १८०.००
अनार,के.जी.,रू ४५०.००,रू ५००.००,रू ४७५.००
आँप(मालदह),के.जी.,रू १८०.००,रू २००.००,रू १९०.००
