commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ६०.००,रू ७०.००,रू ६५.००
गोलभेडा सानो(टनेल),के जी,रू ४०.००,रू ५०.००,रू ४५.००
गोलभेडा सानो(भारतीय),के जी,रू २५.००,रू ३२.००,रू २८.००
गोलभेडा सानो(तराई),के जी,रू ३०.००,रू ४०.००,रू ३४.८३
आलु रातो(लाम्चो),के.जी.,रू २१.००,रू २५.००,रू २२.६७
आलु रातो(भारतीय),के जी,रू २३.००,रू २५.००,रू २४.२५
प्याज सुकेको (भारतीय),के.जी.,रू ३५.००,रू ३७.००,रू ३६.२५
गाजर(लोकल),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
गाजर(तराई),केजी,रू २५.००,रू ४०.००,रू ३२.५०
बन्दा(लोकल),के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
बन्दा(तराई),केजी,रू २०.००,रू ३०.००,रू २५.००
बन्दा(नरिवल),केजी,रू २५.००,रू ३५.००,रू ३०.००
काउली स्थानिय,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
स्थानीय काउली(ज्यापु),केजी,रू ४०.००,रू ५०.००,रू ४५.००
काउली तराई,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
मूला रातो,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
मूला सेतो(लोकल),के.जी.,रू १०.००,रू १५.००,रू १२.५०
सेतो मूला(हाइब्रीड),केजी,रू १५.००,रू २०.००,रू १७.५०
भन्टा लाम्चो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
भन्टा डल्लो,के.जी.,रू ७५.००,रू ८५.००,रू ८०.००
मटरकोशा,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
घिउ सिमी(लोकल),के.जी.,रू ३५.००,रू ५०.००,रू ४२.५०
घिउ सिमी(हाइब्रीड),केजी,रू ४०.००,रू ५०.००,रू ४५.००
घिउ सिमी(राजमा),केजी,रू ८०.००,रू १००.००,रू ९२.५०
टाटे सिमी,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
तितो करेला,के.जी.,रू १६०.००,रू १८०.००,रू १७०.००
लौका,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
घिरौला,के.जी.,रू १००.००,रू ११०.००,रू १०२.५०
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू १२.००,रू २०.००,रू १६.००
हरियो फर्सी(डल्लो),केजी,रू १२.००,रू २०.००,रू १६.००
सलगम,के.जी.,रू ४५.००,रू ६०.००,रू ५२.५०
भिण्डी,के.जी.,रू १३०.००,रू १४०.००,रू १३५.००
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बरेला,के.जी.,रू ३५.००,रू ४०.००,रू ३७.५०
पिंडालू,के.जी.,रू ४५.००,रू ७०.००,रू ५७.५०
स्कूस,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
रायो साग,के.जी.,रू १५.००,रू २५.००,रू २०.००
पालूगो साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
चमसूरको साग,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
तोरीको साग,के.जी.,रू १५.००,रू २५.००,रू २०.००
मेथीको साग,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
प्याज हरियो,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
बकूला,के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
तरुल,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
च्याउ(कन्य),के.जी.,रू १२०.००,रू १४०.००,रू १३०.००
च्याउ(डल्ले),के जी,रू ३५०.००,रू ४००.००,रू ३७५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ब्रोकाउली,के.जी.,रू २०.००,रू ५०.००,रू ३३.३३
चुकुन्दर,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
सजिवन,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
रातो बन्दा,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
जिरीको साग,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
ग्याठ कोबी,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
सेलरी,के.जी.,रू १५०.००,रू १७०.००,रू १६०.००
पार्सले,के.जी.,रू ३५०.००,रू ४००.००,रू ३७५.००
सौफको साग,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
पुदीना,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
गान्टे मूला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
