commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ६०.००,रू ७०.००,रू ६५.००
गोलभेडा सानो(लोकल),के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
गोलभेडा सानो(टनेल),के जी,रू ४५.००,रू ५५.००,रू ५०.००
गोलभेडा सानो(भारतीय),के जी,रू ५०.००,रू ६०.००,रू ५५.००
गोलभेडा सानो(तराई),के जी,रू ५०.००,रू ६०.००,रू ५५.००
आलु रातो(लाम्चो),के.जी.,रू २४.००,रू २६.००,रू २५.००
आलु रातो(भारतीय),के जी,रू २४.००,रू २६.००,रू २५.००
प्याज सुकेको (भारतीय),के.जी.,रू ३६.००,रू ३८.००,रू ३७.००
गाजर(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
गाजर(तराई),केजी,रू ४०.००,रू ५०.००,रू ४५.००
बन्दा(लोकल),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
बन्दा(तराई),केजी,रू ४०.००,रू ५०.००,रू ४५.००
बन्दा(नरिवल),केजी,रू २०.००,रू ३०.००,रू २५.००
काउली स्थानिय,के.जी.,रू १८.००,रू २५.००,रू २१.५०
स्थानीय काउली(ज्यापु),केजी,रू ४०.००,रू ४५.००,रू ४२.५०
काउली तराई,के.जी.,रू २०.००,रू ३०.००,रू २५.००
मूला रातो,के.जी.,रू २५.००,रू ३५.००,रू ३०.००
मूला सेतो(लोकल),के.जी.,रू १०.००,रू १५.००,रू १२.५०
सेतो मूला(हाइब्रीड),केजी,रू १५.००,रू २०.००,रू १७.५०
भन्टा लाम्चो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
भन्टा डल्लो,के.जी.,रू ५५.००,रू ७०.००,रू ६२.५०
मटरकोशा,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
घिउ सिमी(लोकल),के.जी.,रू ९०.००,रू १००.००,रू ९५.००
घिउ सिमी(हाइब्रीड),केजी,रू ६०.००,रू ७०.००,रू ६५.००
घिउ सिमी(राजमा),केजी,रू १२०.००,रू १३०.००,रू १२५.००
टाटे सिमी,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
तितो करेला,के.जी.,रू १६०.००,रू १८०.००,रू १७०.००
लौका,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
घिरौला,के.जी.,रू १२५.००,रू १३५.००,रू १३०.००
फर्सी पाकेको,के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
फर्सी हरियो(लाम्चो),के.जी.,रू १०.००,रू २०.००,रू १५.००
हरियो फर्सी(डल्लो),केजी,रू १०.००,रू २०.००,रू १५.००
सलगम,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
भिण्डी,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
सखरखण्ड,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
बरेला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
पिंडालू,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
स्कूस,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
रायो साग,के.जी.,रू १५.००,रू २०.००,रू १७.५०
पालूगो साग,के.जी.,रू २०.००,रू ३५.००,रू २७.५०
चमसूरको साग,के.जी.,रू २०.००,रू ३०.००,रू २५.००
तोरीको साग,के.जी.,रू १५.००,रू २५.००,रू २०.००
मेथीको साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
प्याज हरियो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
बकूला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
तरुल,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
च्याउ(कन्य),के.जी.,रू ७०.००,रू १००.००,रू ८५.००
च्याउ(डल्ले),के जी,रू ३००.००,रू ३५०.००,रू ३२५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ब्रोकाउली,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
चुकुन्दर,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
सजिवन,के.जी.,रू २६०.००,रू २८०.००,रू २७०.००
रातो बन्दा,के.जी.,रू ७०.००,रू १००.००,रू ८५.००
जिरीको साग,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
ग्याठ कोबी,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सेलरी,के.जी.,रू १५०.००,रू १८०.००,रू १६५.००
पार्सले,के.जी.,रू ३५०.००,रू ४००.००,रू ३७५.००
सौफको साग,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
पुदीना,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
गान्टे मूला,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
रुख टमाटर,केजी,रू २४०.००,रू २६०.००,रू २५०.००
स्याउ(झोले),के.जी.,रू २००.००,रू २५०.००,रू २२५.००
स्याउ(फूजी),के जी,रू २५०.००,रू ३००.००,रू २७५.००
केरा(नेपाली),दर्जन,रू १७०.००,रू १९०.००,रू १८०.००
कागती,के.जी.,रू १९०.००,रू २००.००,रू १९५.००
अनार,के.जी.,रू २९०.००,रू ३३०.००,रू ३१०.००
अंगुर(हरियो),के.जी.,रू २००.००,रू २५०.००,रू २२५.००
अंगुर(कालो),केजी,रू ३५०.००,रू ४००.००,रू ३७५.००
सुन्तला(नेपाली),के.जी.,रू १५०.००,रू २००.००,रू १७५.००
तरबुजा(हरियो),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मौसम,के.जी.,रू १००.००,रू १३०.००,रू ११५.००
जुनार,के.जी.,रू १००.००,रू १३०.००,रू ११५.००
भुई कटहर,प्रति गोटा,रू १३५.००,रू १४५.००,रू १४०.००
काक्रो(लोकल),के.जी.,रू १३०.००,रू १६०.००,रू १४५.००
काक्रो(हाइब्रीड),के जी,रू ६०.००,रू ७०.००,रू ६५.००
रुख कटहर,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
निबुवा,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
मेवा(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),केजी,रू ९०.००,रू ११०.००,रू १००.००
लप्सी,के.जी.,रू १२०.००,रू १४०.००,रू १३०.००
किनु,के.जी.,रू १००.००,रू १३०.००,रू ११५.००
स्ट्रबेरी भुईऐसेलु,के.जी.,रू ४५०.००,रू ५५०.००,रू ५००.००
किवि,केजी,रू २३०.००,रू २६०.००,रू २४५.००
आभोकाडो,के.जी,रू २५०.००,रू ३५०.००,रू ३००.००
अमला,के.जी,रू ९०.००,रू १००.००,रू ९५.००
अदुवा,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
खु्र्सानी सुकेको,के.जी.,रू ३६०.००,रू ४२०.००,रू ३९०.००
खुर्सानी हरियो(लाम्चो),के जी,रू १६०.००,रू १८०.००,रू १७०.००
खुर्सानी हरियो(बुलेट),के जी,रू १५०.००,रू १६०.००,रू १५५.००
खुर्सानी हरियो(माछे),के जी,रू ६०.००,रू ७०.००,रू ६५.००
खुर्सानी हरियो(अकबरे),के जी,रू ८००.००,रू ९००.००,रू ८५०.००
भेडे खु्र्सानी,के.जी.,रू ६०.००,रू ८५.००,रू ७२.५०
लसुन हरियो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
हरियो धनिया,के.जी.,रू ३५.००,रू ५०.००,रू ४२.५०
लसुन सुकेको चाइनिज,के.जी.,रू २२०.००,रू २५०.००,रू २३५.००
छ्यापी सुकेको,के.जी.,रू १२०.००,रू १५०.००,रू १३५.००
छ्यापी हरियो,के.जी.,रू १००.००,रू १५०.००,रू १२५.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २६०.००,रू २८०.००,रू २७०.००
ताजा माछा(छडी),के जी,रू २३०.००,रू २५०.००,रू २४०.००
