commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ६०.००,रू ७०.००,रू ६५.००
गोलभेडा सानो(लोकल),के.जी.,रू २५.००,रू ३५.००,रू ३०.००
गोलभेडा सानो(तराई),के जी,रू ३५.००,रू ४५.००,रू ४०.००
आलु रातो(लाम्चो),के.जी.,रू २२.००,रू २६.००,रू २४.००
आलु रातो(भारतीय),के जी,रू २४.००,रू २५.००,रू २४.५०
प्याज सुकेको (भारतीय),के.जी.,रू ३५.००,रू ३७.००,रू ३६.००
गाजर(लोकल),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
गाजर(तराई),केजी,रू ३०.००,रू ४०.००,रू ३५.००
बन्दा(लोकल),के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
बन्दा(तराई),केजी,रू ३०.००,रू ४०.००,रू ३५.००
बन्दा(नरिवल),केजी,रू २५.००,रू ३५.००,रू ३०.००
काउली स्थानिय,के.जी.,रू २५.००,रू ३०.००,रू २७.५०
स्थानीय काउली(ज्यापु),केजी,रू ३५.००,रू ४५.००,रू ४०.००
काउली तराई,के.जी.,रू २५.००,रू ३०.००,रू २७.५०
मूला रातो,के.जी.,रू २५.००,रू ३५.००,रू ३०.००
मूला सेतो(लोकल),के.जी.,रू १०.००,रू १५.००,रू १२.५०
सेतो मूला(हाइब्रीड),केजी,रू १५.००,रू २०.००,रू १७.५०
भन्टा लाम्चो,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
भन्टा डल्लो,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मटरकोशा,के.जी.,रू ३५.००,रू ५०.००,रू ४२.५०
घिउ सिमी(लोकल),के.जी.,रू ५०.००,रू ६५.००,रू ५७.५०
घिउ सिमी(हाइब्रीड),केजी,रू ५०.००,रू ६०.००,रू ५५.००
घिउ सिमी(राजमा),केजी,रू ६०.००,रू ७०.००,रू ६५.००
टाटे सिमी,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
तितो करेला,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
लौका,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
घिरौला,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू १०.००,रू १५.००,रू १२.५०
हरियो फर्सी(डल्लो),केजी,रू १०.००,रू १५.००,रू १२.५०
सलगम,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
भिण्डी,के.जी.,रू १२०.००,रू १३०.००,रू १२५.००
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बरेला,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
पिंडालू,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
स्कूस,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
रायो साग,के.जी.,रू २०.००,रू ३०.००,रू २५.००
पालूगो साग,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
चमसूरको साग,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
तोरीको साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
मेथीको साग,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
प्याज हरियो,के.जी.,रू ४०.००,रू ५५.००,रू ४७.५०
बकूला,के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
तरुल,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
च्याउ(कन्य),के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
च्याउ(डल्ले),के जी,रू २५०.००,रू ३००.००,रू २७५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ब्रोकाउली,के.जी.,रू २०.००,रू ३५.००,रू २७.५०
चुकुन्दर,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
सजिवन,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
कोइरालो,के.जी.,रू ३५०.००,रू ४००.००,रू ३७५.००
रातो बन्दा,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
जिरीको साग,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
ग्याठ कोबी,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
सेलरी,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
पार्सले,के.जी.,रू ३५०.००,रू ४००.००,रू ३७५.००
सौफको साग,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
पुदीना,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
गान्टे मूला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
रुख टमाटर,केजी,रू २५०.००,रू २८०.००,रू २६५.००
स्याउ(झोले),के.जी.,रू २००.००,रू २५०.००,रू २२५.००
स्याउ(फूजी),के जी,रू २५०.००,रू ३००.००,रू २७५.००
कागती,के.जी.,रू २२०.००,रू २५०.००,रू २३५.००
अनार,के.जी.,रू २८०.००,रू ३२०.००,रू ३००.००
अंगुर(हरियो),के.जी.,रू १८०.००,रू २१०.००,रू १९५.००
अंगुर(कालो),केजी,रू २८०.००,रू ३२०.००,रू ३००.००
सुन्तला(भारतीय),केजी,रू १२०.००,रू १६०.००,रू १४०.००
तरबुजा(हरियो),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मौसम,के.जी.,रू १२०.००,रू १५०.००,रू १३५.००
जुनार,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
भुई कटहर,प्रति गोटा,रू १४०.००,रू १५०.००,रू १४५.००
काक्रो(लोकल),के.जी.,रू ८०.००,रू १००.००,रू ९०.००
काक्रो(हाइब्रीड),के जी,रू ५०.००,रू ६०.००,रू ५५.००
काक्रो(लोकलक्रस),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
रुख कटहर,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
निबुवा,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
नासपाती(चाइनिज),केजी,रू २२०.००,रू २५०.००,रू २३५.००
मेवा(नेपाली),के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
मेवा(भारतीय),केजी,रू १००.००,रू १२०.००,रू ११०.००
लप्सी,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
किनु,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
स्ट्रबेरी भुईऐसेलु,के.जी.,रू ३००.००,रू ४००.००,रू ३५०.००
