commodity,unit,min,max,avg
गोलभेडा ठूलो(नेपाली),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
गोलभेडा ठूलो(भारतीय),केजी,रू ६०.००,रू ७०.००,रू ६५.००
गोलभेडा सानो(लोकल),के.जी.,रू १७.००,रू २२.००,रू १९.५०
गोलभेडा सानो(टनेल),के जी,रू २६.००,रू ३५.००,रू ३०.५०
आलु रातो(लाम्चो),के.जी.,रू ३०.००,रू ३२.००,रू ३१.००
रातो आलु(गोलो),के जी,रू २६.००,रू २८.००,रू २७.००
प्याज सुकेको (भारतीय),के.जी.,रू ४२.००,रू ४४.००,रू ४३.००
गाजर(लोकल),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
बन्दा(लोकल),के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
काउली स्थानिय,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
सेतो मूला(हाइब्रीड),केजी,रू १५.००,रू २०.००,रू १७.५०
भन्टा लाम्चो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
भन्टा डल्लो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
बोडी(तने),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
मकै बोडी,केजी,रू ७०.००,रू ८०.००,रू ७५.००
मटरकोशा,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
घिउ सिमी(लोकल),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
घिउ सिमी(हाइब्रीड),केजी,रू ५०.००,रू ६०.००,रू ५५.००
घिउ सिमी(राजमा),केजी,रू ८०.००,रू १००.००,रू ९०.००
भटमासकोशा,के.जी.,रू १२०.००,रू १५०.००,रू १३५.००
तितो करेला,के.जी.,रू ३५.००,रू ५०.००,रू ४२.५०
लौका,के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
परवर(लोकल),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
घिरौला,के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
हरियो फर्सी(डल्लो),केजी,रू ३०.००,रू ४०.००,रू ३५.००
भिण्डी,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सखरखण्ड,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
पिंडालू,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
स्कूस,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
रायो साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
पालूगो साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
चमसूरको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
मेथीको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
प्याज हरियो,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
च्याउ(कन्य),के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
च्याउ(डल्ले),के जी,रू ४००.००,रू ५००.००,रू ४५०.००
राजा च्याउ,के.जी.,रू ३००.००,रू ३२०.००,रू ३१०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
चुकुन्दर,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सजिवन,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
रातो बन्दा,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
जिरीको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
सेलरी,के.जी.,रू १२०.००,रू १३०.००,रू १२५.००
पार्सले,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
सौफको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
पुदीना,के.जी.,रू १४०.००,रू १५०.००,रू १४५.००
मकै(हरियो),के जी,रू ४०.००,रू ५०.००,रू ४५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू १३०.००,रू १४०.००,रू १३५.००
तोफु,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
गुन्दुक,के.जी.,रू २५०.००,रू ३५०.००,रू ३००.००
स्याउ(फूजी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
केरा(नेपाली),दर्जन,रू १६०.००,रू २००.००,रू १८०.००
केरा(मालभोग),दर्जन,रू २००.००,रू २२०.००,रू २१०.००
कागती,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
अनार,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
तरबुजा(हरियो),के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
भुई कटहर,प्रति गोटा,रू १९०.००,रू २००.००,रू १९५.००
काक्रो(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
काक्रो(हाइब्रीड),के जी,रू १०.००,रू २०.००,रू १५.००
काक्रो(लोकलक्रस),के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
रुख कटहर,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
मेवा(नेपाली),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मेवा(भारतीय),केजी,रू ९०.००,रू १००.००,रू ९५.००
लीच्ची(लोकल),के.जी.,रू २००.००,रू २५०.००,रू २२५.००
लीच्ची(भारतीय),केजी,रू २५०.००,रू ३००.००,रू २७५.००
अदुवा,के.जी.,रू ११०.००,रू १४०.००,रू १२५.००
खु्र्सानी सुकेको,के.जी.,रू ४५०.००,रू ५५०.००,रू ५००.००
खुर्सानी हरियो(लाम्चो),के जी,रू ५०.००,रू ६०.००,रू ५५.००
खुर्सानी हरियो(बुलेट),के जी,रू ५०.००,रू ६०.००,रू ५५.००
खुर्सानी हरियो(माछे),के जी,रू ४०.००,रू ५०.००,रू ४५.००
भेडे खु्र्सानी,के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
