commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ६०.००,रू ७०.००,रू ६५.००
गोलभेडा सानो(लोकल),के.जी.,रू २२.००,रू ३०.००,रू २६.००
गोलभेडा सानो(भारतीय),के जी,रू २०.००,रू ३०.००,रू २५.००
गोलभेडा सानो(तराई),के जी,रू ३०.००,रू ३६.००,रू ३३.००
आलु रातो(लाम्चो),के.जी.,रू १६.००,रू २१.००,रू १८.५०
आलु रातो(भारतीय),के जी,रू २१.००,रू २३.००,रू २२.००
प्याज सुकेको (भारतीय),के.जी.,रू ३५.००,रू ३६.००,रू ३५.५०
गाजर(लोकल),के.जी.,रू ३०.००,रू ३५.००,रू ३२.५०
गाजर(तराई),केजी,रू १६.००,रू ३०.००,रू २४.००
बन्दा(लोकल),के.जी.,रू २५.००,रू ४०.००,रू ३२.५०
बन्दा(नरिवल),केजी,रू २०.००,रू २५.००,रू २२.५०
काउली स्थानिय,के.जी.,रू ३५.००,रू ६०.००,रू ४२.२७
स्थानीय काउली(ज्यापु),केजी,रू ७०.००,रू ८०.००,रू ७५.००
मूला सेतो(लोकल),के.जी.,रू १५.००,रू २५.००,रू २०.००
सेतो मूला(हाइब्रीड),केजी,रू २०.००,रू ३०.००,रू २५.००
भन्टा लाम्चो,के.जी.,रू ४५.००,रू ६०.००,रू ५२.५०
भन्टा डल्लो,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
बोडी(तने),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मटरकोशा,के.जी.,रू ५०.००,रू ८०.००,रू ६५.००
घिउ सिमी(लोकल),के.जी.,रू ५०.००,रू ७०.००,रू ६०.८३
घिउ सिमी(हाइब्रीड),केजी,रू ५०.००,रू ६०.००,रू ५५.००
घिउ सिमी(राजमा),केजी,रू १००.००,रू १२०.००,रू ११०.००
टाटे सिमी,के.जी.,रू ९०.००,रू ११०.००,रू १००.००
तितो करेला,के.जी.,रू ९०.००,रू ११०.००,रू ९८.३३
लौका,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
परवर(लोकल),के.जी.,रू ९०.००,रू १००.००,रू ९५.००
चिचिण्डो,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
घिरौला,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू २५.००,रू ४०.००,रू ३३.७५
हरियो फर्सी(डल्लो),केजी,रू ४०.००,रू ५०.००,रू ४५.००
भिण्डी,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बरेला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
पिंडालू,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
स्कूस,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
रायो साग,के.जी.,रू ४०.००,रू ६०.००,रू ४७.५०
पालूगो साग,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
चमसूरको साग,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
तोरीको साग,के.जी.,रू ३५.००,रू ५०.००,रू ४२.५०
मेथीको साग,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
प्याज हरियो,के.जी.,रू ५०.००,रू ८०.००,रू ६८.३३
बकूला,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
तरुल,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
च्याउ(कन्य),के.जी.,रू २४०.००,रू २६०.००,रू २५०.००
च्याउ(डल्ले),के जी,रू ३५०.००,रू ४००.००,रू ३७०.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ४००.००,रू ५००.००,रू ४५०.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ब्रोकाउली,के.जी.,रू ६०.००,रू ८०.००,रू ६८.००
चुकुन्दर,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सजिवन,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
कोइरालो,के.जी.,रू २००.००,रू ३००.००,रू २५६.००
रातो बन्दा,के.जी.,रू ३५.००,रू ४०.००,रू ३७.५०
जिरीको साग,के.जी.,रू ५०.००,रू ६०.००,रू ५३.३३
ग्याठ कोबी,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सेलरी,के.जी.,रू १२०.००,रू १५०.००,रू १३५.००
पार्सले,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
सौफको साग,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
पुदीना,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
स्याउ(झोले),के.जी.,रू २००.००,रू २५०.००,रू २२५.००
स्याउ(फूजी),के जी,रू २५०.००,रू ३००.००,रू २७५.००
केरा(नेपाली),दर्जन,रू २००.००,रू २२०.००,रू २१०.००
कागती,के.जी.,रू २९०.००,रू ३२०.००,रू ३०२.५०
अनार,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
अंगुर(हरियो),के.जी.,रू २१०.००,रू २३०.००,रू २२०.००
अंगुर(कालो),केजी,रू ३३०.००,रू ३५०.००,रू ३४०.००
सुन्तला(भारतीय),केजी,रू १३०.००,रू १५०.००,रू १४०.००
तरबुजा(हरियो),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
भुई कटहर,प्रति गोटा,रू १६०.००,रू १७०.००,रू १६५.००
काक्रो(लोकल),के.जी.,रू ४५.००,रू ६०.००,रू ५०.७१
काक्रो(हाइब्रीड),के जी,रू १०.००,रू २०.००,रू १६.२५
काक्रो(लोकलक्रस),के.जी.,रू ३०.००,रू ४०.००,रू ३४.२९
रुख कटहर,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
निबुवा,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
नासपाती(चाइनिज),केजी,रू २३०.००,रू २५०.००,रू २४०.००
मेवा(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),केजी,रू ९०.००,रू १००.००,रू ९५.००
किनु,के.जी.,रू १२०.००,रू १३०.००,रू १२५.००
स्ट्रबेरी भुईऐसेलु,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
किवि,केजी,रू ४००.००,रू ४५०.००,रू ४२५.००
अदुवा,के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
खु्र्सानी सुकेको,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ८०.००,रू १००.००,रू ९०.००
खुर्सानी हरियो(बुलेट),के जी,रू ६०.००,रू ८०.००,रू ६७.५०
खुर्सानी हरियो(माछे),के जी,रू ७०.००,रू ८०.००,रू ७५.००
भेडे खु्र्सानी,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
लसुन हरियो,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
हरियो धनिया,के.जी.,रू १००.००,रू १५०.००,रू ११४.२९
लसुन सुकेको चाइनिज,के.जी.,रू २१०.००,रू २३०.००,रू २२०.००
लसुन सुकेको नेपाली,के.जी.,रू १२०.००,रू १४०.००,रू १३०.००
छ्यापी सुकेको,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
छ्यापी हरियो,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू ३००.००,रू ३१०.००,रू ३०५.००
ताजा माछा(छडी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
