commodity,unit,min,max,avg
गोलभेडा ठूलो(नेपाली),के.जी.,रू ४०.००,रू ५०.००,रू ४४.३८
गोलभेडा सानो(टनेल),के जी,रू २०.००,रू ३०.००,रू २४.३८
आलु रातो(लाम्चो),के.जी.,रू ४८.००,रू ५२.००,रू ४९.८३
रातो आलु(गोलो),के जी,रू ४८.००,रू ५३.००,रू ५०.३३
आलु रातो(मुडे),केजी,रू ४८.००,रू ५३.००,रू ५०.६७
आलु रातो(भारतीय),के जी,रू ३३.००,रू ५७.००,रू ४२.३३
आलु सेतो,के.जी.,रू ३०.००,रू ३५.००,रू ३३.००
प्याज सुकेको (भारतीय),के.जी.,रू ५४.००,रू ५७.००,रू ५५.६७
गाजर(लोकल),के.जी.,रू १००.००,रू ११०.००,रू १०५.००
गाजर(तराई),केजी,रू ७०.००,रू ८०.००,रू ७५.००
बन्दा(लोकल),के.जी.,रू २०.००,रू ३०.००,रू २६.२५
काउली स्थानिय,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
मूला रातो,के.जी.,रू २०.००,रू ३०.००,रू २५.००
मूला सेतो(लोकल),के.जी.,रू १५.००,रू २०.००,रू १७.५०
भन्टा लाम्चो,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
भन्टा डल्लो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
बोडी(तने),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मकै बोडी,केजी,रू ८०.००,रू ९०.००,रू ८५.००
घिउ सिमी(लोकल),के.जी.,रू १००.००,रू १२०.००,रू १०८.३३
घिउ सिमी(हाइब्रीड),केजी,रू ९०.००,रू १००.००,रू ९७.५०
घिउ सिमी(राजमा),केजी,रू १३०.००,रू १५०.००,रू १४०.००
टाटे सिमी,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
भटमासकोशा,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
तितो करेला,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
लौका,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
परवर(लोकल),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
परवर(तराई),केजी,रू ६०.००,रू ७०.००,रू ६५.००
चिचिण्डो,के.जी.,रू २०.००,रू ३०.००,रू २६.२५
घिरौला,के.जी.,रू ५०.००,रू ६०.००,रू ५४.१७
झिगूनी,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
हरियो फर्सी(डल्लो),केजी,रू ७०.००,रू ८०.००,रू ७५.००
भिण्डी,के.जी.,रू ४०.००,रू ५०.००,रू ४३.७५
सखरखण्ड,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
पिंडालू,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
स्कूस,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
रायो साग,के.जी.,रू १५०.००,रू २००.००,रू १७५.००
पालूगो साग,के.जी.,रू १५०.००,रू २००.००,रू १७५.००
तोरीको साग,के.जी.,रू १००.००,रू १५०.००,रू १२५.००
प्याज हरियो,के.जी.,रू १००.००,रू १५०.००,रू १२५.००
च्याउ(कन्य),के.जी.,रू २४०.००,रू २८०.००,रू २६०.००
च्याउ(डल्ले),के जी,रू ४५०.००,रू ५००.००,रू ४७५.००
राजा च्याउ,के.जी.,रू ३००.००,रू ३२०.००,रू ३१०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ४००.००,रू ५००.००,रू ४५०.००
न्यूरो,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
ब्रोकाउली,के.जी.,रू १००.००,रू १२०.००,रू ११२.५०
चुकुन्दर,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
सजिवन,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
रातो बन्दा,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
जिरीको साग,के.जी.,रू १५०.००,रू २००.००,रू १७५.००
सेलरी,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
पार्सले,के.जी.,रू ४००.००,रू ५००.००,रू ४५०.००
सौफको साग,के.जी.,रू १५०.००,रू २००.००,रू १७५.००
पुदीना,के.जी.,रू ३००.००,रू ४००.००,रू ३५०.००
गान्टे मूला,के.जी.,रू १५०.००,रू २००.००,रू १७५.००
इमली,के.जी.,रू १६०.००,रू १८०.००,रू १७०.००
तामा,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
तोफु,के.जी.,रू १४०.००,रू १६०.००,रू १४८.३३
गुन्दुक,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
स्याउ(फूजी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
केरा(नेपाली),दर्जन,रू २००.००,रू ३००.००,रू २५०.००
केरा(मालभोग),दर्जन,रू १८०.००,रू २००.००,रू १९०.००
कागती,के.जी.,रू १६०.००,रू १८०.००,रू १७०.००
अनार,के.जी.,रू ४५०.००,रू ५००.००,रू ४७५.००
आँप(मालदह),के.जी.,रू १८०.००,रू २००.००,रू १९०.००
आँप(दसहरी),केजी,रू १८०.००,रू २००.००,रू १९०.००
तरबुजा(हरियो),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
जुनार,के.जी.,रू २७०.००,रू ३००.००,रू २८५.००
भुई कटहर,प्रति गोटा,रू १८०.००,रू २००.००,रू १९०.००
काक्रो(लोकल),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
काक्रो(हाइब्रीड),के जी,रू १५.००,रू २०.००,रू १७.५०
काक्रो(लोकलक्रस),के.जी.,रू ३०.००,रू ४०.००,रू ३६.६७
नासपाती(लोकल),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
मेवा(नेपाली),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मेवा(भारतीय),केजी,रू १००.००,रू १२०.००,रू ११०.००
लप्सी,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
आभोकाडो,के.जी,रू ७००.००,रू ८००.००,रू ७५०.००
अमला,के.जी,रू २४०.००,रू २८०.००,रू २६०.००
नरिवल(काँचो),के जी,रू ६०.००,रू ८०.००,रू ७०.००
नरिवल(हरियो),के जी,रू १५०.००,रू १७०.००,रू १६०.००
ड्रागन फ्रुट(नेपाली),के.जी.,रू ३५०.००,रू ४००.००,रू ३७५.००
अदुवा,के.जी.,रू २००.००,रू २३०.००,रू २१४.१७
खु्र्सानी सुकेको,के.जी.,रू ५००.००,रू ५५०.००,रू ५२५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ८०.००,रू ९०.००,रू ८४.५०
खुर्सानी हरियो(बुलेट),के जी,रू ७०.००,रू ८०.००,रू ७४.५०
खुर्सानी हरियो(माछे),के जी,रू ६०.००,रू ७०.००,रू ६५.००
खुर्सानी हरियो(अकबरे),के जी,रू १५०.००,रू २००.००,रू १८०.००
भेडे खु्र्सानी,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
लसुन हरियो,के.जी.,रू १००.००,रू १५०.००,रू १२५.००
हरियो धनिया,के.जी.,रू २५०.००,रू ३५०.००,रू २९१.६७
लसुन सुकेको चाइनिज,के.जी.,रू २००.००,रू २४०.००,रू २१८.३३
लसुन सुकेको नेपाली,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
छ्यापी सुकेको,के.जी.,रू १८०.००,रू २००.००,रू १८८.३३
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २८०.००,रू ३००.००,रू २९०.००
ताजा माछा(छडी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
