commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ६०.००,रू ७०.००,रू ६५.००
गोलभेडा सानो(लोकल),के.जी.,रू २०.००,रू २५.००,रू २२.५०
गोलभेडा सानो(भारतीय),के जी,रू १८.००,रू ३०.००,रू २४.१३
गोलभेडा सानो(तराई),के जी,रू ३०.००,रू ३६.००,रू ३३.५०
आलु रातो(लाम्चो),के.जी.,रू १६.००,रू २१.००,रू १८.५०
आलु रातो(भारतीय),के जी,रू २०.००,रू २३.००,रू २१.५०
प्याज सुकेको (भारतीय),के.जी.,रू ३५.००,रू ३७.००,रू ३६.००
गाजर(लोकल),के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
गाजर(तराई),केजी,रू २०.००,रू ३०.००,रू २५.००
बन्दा(लोकल),के.जी.,रू २५.००,रू ३५.००,रू ३०.००
बन्दा(नरिवल),केजी,रू १५.००,रू २५.००,रू २०.००
काउली स्थानिय,के.जी.,रू ४५.००,रू ६०.००,रू ५३.७५
स्थानीय काउली(ज्यापु),केजी,रू ६५.००,रू ७५.००,रू ७०.००
काउली तराई,के.जी.,रू ४०.००,रू ५०.००,रू ४३.७५
मूला सेतो(लोकल),के.जी.,रू १५.००,रू २०.००,रू १७.५०
सेतो मूला(हाइब्रीड),केजी,रू १५.००,रू २५.००,रू २१.२५
भन्टा लाम्चो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
भन्टा डल्लो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
बोडी(तने),के.जी.,रू १००.००,रू १२०.००,रू ११०.००
मटरकोशा,के.जी.,रू ६५.००,रू ८०.००,रू ७३.७५
घिउ सिमी(लोकल),के.जी.,रू ६०.००,रू ७०.००,रू ६५.७१
घिउ सिमी(हाइब्रीड),केजी,रू ४०.००,रू ६०.००,रू ५०.००
घिउ सिमी(राजमा),केजी,रू १००.००,रू १२०.००,रू ११०.००
तितो करेला,के.जी.,रू १५०.००,रू १७०.००,रू १६०.००
लौका,के.जी.,रू ४०.००,रू ६०.००,रू ५२.००
परवर(तराई),केजी,रू ९०.००,रू १००.००,रू ९५.००
चिचिण्डो,के.जी.,रू ८०.००,रू १००.००,रू ९२.५०
घिरौला,के.जी.,रू ७५.००,रू ९०.००,रू ८२.५०
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू २०.००,रू ४०.००,रू ३०.००
हरियो फर्सी(डल्लो),केजी,रू ४०.००,रू ५०.००,रू ४३.३३
भिण्डी,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बरेला,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
पिंडालू,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
स्कूस,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
रायो साग,के.जी.,रू ४०.००,रू ६०.००,रू ५२.५०
पालूगो साग,के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
चमसूरको साग,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
तोरीको साग,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
मेथीको साग,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
प्याज हरियो,के.जी.,रू ७०.००,रू ९०.००,रू ८१.६७
बकूला,के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
तरुल,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
च्याउ(कन्य),के.जी.,रू १५०.००,रू १७०.००,रू १६०.००
च्याउ(डल्ले),के जी,रू ३००.००,रू ३५०.००,रू ३२४.२९
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ३५०.००,रू ४००.००,रू ३७५.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
