commodity,unit,min,max,avg
गोलभेडा ठूलो(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६३.७५
गोलभेडा सानो(लोकल),के.जी.,रू १३.००,रू २०.००,रू १६.५०
गोलभेडा सानो(टनेल),के जी,रू २३.००,रू ३२.००,रू २८.००
आलु रातो(लाम्चो),के.जी.,रू ३५.००,रू ३८.००,रू ३६.५०
रातो आलु(गोलो),के जी,रू ३२.००,रू ३५.००,रू ३३.५०
आलु रातो(मुडे),केजी,रू ३२.००,रू ३५.००,रू ३३.२५
आलु रातो(भारतीय),के जी,रू २८.००,रू ३०.००,रू २८.७५
आलु सेतो,के.जी.,रू २८.००,रू ३०.००,रू २९.००
प्याज सुकेको (भारतीय),के.जी.,रू ४७.००,रू ४९.००,रू ४८.२५
गाजर(लोकल),के.जी.,रू ९०.००,रू १००.००,रू ९३.७५
बन्दा(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५३.७५
काउली स्थानिय,के.जी.,रू ५०.००,रू ७०.००,रू ५८.७५
मूला रातो,के.जी.,रू ३०.००,रू ३५.००,रू ३२.६७
सेतो मूला(हाइब्रीड),केजी,रू १५.००,रू २०.००,रू १७.००
भन्टा लाम्चो,के.जी.,रू १५.००,रू २०.००,रू १७.००
भन्टा डल्लो,के.जी.,रू २५.००,रू ३५.००,रू ३०.००
बोडी(तने),के.जी.,रू २०.००,रू ३०.००,रू २५.००
मकै बोडी,केजी,रू ४०.००,रू ५०.००,रू ४५.००
मटरकोशा,के.जी.,रू १५०.००,रू १८०.००,रू १६३.३३
घिउ सिमी(लोकल),के.जी.,रू ४०.००,रू ५०.००,रू ४६.००
घिउ सिमी(हाइब्रीड),केजी,रू ४०.००,रू ५०.००,रू ४६.२५
घिउ सिमी(राजमा),केजी,रू ६०.००,रू ७०.००,रू ६६.२५
टाटे सिमी,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
भटमासकोशा,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
तितो करेला,के.जी.,रू ४०.००,रू ५०.००,रू ४६.२५
लौका,के.जी.,रू ४०.००,रू ५०.००,रू ४६.२५
परवर(लोकल),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
परवर(तराई),केजी,रू ४०.००,रू ५०.००,रू ४५.००
चिचिण्डो,के.जी.,रू २५.००,रू ३५.००,रू २९.५०
घिरौला,के.जी.,रू ३०.००,रू ४०.००,रू ३३.७५
झिगूनी,के.जी.,रू ४०.००,रू ५०.००,रू ४३.७५
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
हरियो फर्सी(डल्लो),केजी,रू ३०.००,रू ४०.००,रू ३५.००
भिण्डी,के.जी.,रू २५.००,रू ४०.००,रू ३२.५०
सखरखण्ड,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
पिंडालू,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
स्कूस,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
रायो साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
पालूगो साग,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
चमसूरको साग,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
तोरीको साग,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
प्याज हरियो,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
च्याउ(कन्य),के.जी.,रू १८०.००,रू २२०.००,रू १९७.५०
च्याउ(डल्ले),के जी,रू ३५०.००,रू ४००.००,रू ३८२.५०
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू २५०.००,रू ३००.००,रू २७६.६७
न्यूरो,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
ब्रोकाउली,के.जी.,रू ६०.००,रू ८०.००,रू ७२.५०
चुकुन्दर,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
सजिवन,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
रातो बन्दा,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
जिरीको साग,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
सेलरी,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
पार्सले,के.जी.,रू ३००.००,रू ३५०.००,रू ३२६.६७
सौफको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
पुदीना,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
गान्टे मूला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
इमली,के.जी.,रू १६०.००,रू १८०.००,रू १७०.००
तामा,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
तोफु,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
गुन्दुक,के.जी.,रू ३००.००,रू ३५०.००,रू ३२६.६७
स्याउ(फूजी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
केरा(नेपाली),दर्जन,रू १८०.००,रू २००.००,रू १९०.००
केरा(मालभोग),दर्जन,रू २००.००,रू २२०.००,रू २१०.००
कागती,के.जी.,रू १८०.००,रू २००.००,रू १९२.५०
अनार,के.जी.,रू ४००.००,रू ४२०.००,रू ४१०.००
आँप(मालदह),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
