commodity,unit,min,max,avg
गोलभेडा ठूलो(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६३.७५
गोलभेडा सानो(लोकल),के.जी.,रू १५.००,रू २५.००,रू २०.००
गोलभेडा सानो(टनेल),के जी,रू २८.००,रू ३८.००,रू ३३.८०
आलु रातो(लाम्चो),के.जी.,रू ३५.००,रू ३८.००,रू ३६.३३
रातो आलु(गोलो),के जी,रू ३२.००,रू ३५.००,रू ३३.३३
आलु रातो(मुडे),केजी,रू ३२.००,रू ३५.००,रू ३३.३३
आलु रातो(भारतीय),के जी,रू २८.००,रू ३०.००,रू २९.००
आलु सेतो,के.जी.,रू २८.००,रू ३०.००,रू २९.००
प्याज सुकेको (भारतीय),के.जी.,रू ४२.००,रू ४५.००,रू ४३.५०
गाजर(लोकल),के.जी.,रू ८०.००,रू १००.००,रू ९२.५०
बन्दा(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५३.७५
काउली स्थानिय,के.जी.,रू ४०.००,रू ५०.००,रू ४६.२५
मूला रातो,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
सेतो मूला(हाइब्रीड),केजी,रू १५.००,रू २०.००,रू १८.२५
भन्टा लाम्चो,के.जी.,रू १५.००,रू २५.००,रू २१.२५
भन्टा डल्लो,के.जी.,रू २५.००,रू ३५.००,रू ३१.२५
बोडी(तने),के.जी.,रू २०.००,रू ३०.००,रू २५.००
मकै बोडी,केजी,रू ५०.००,रू ६०.००,रू ५६.२५
मटरकोशा,के.जी.,रू १५०.००,रू १८०.००,रू १६६.६७
घिउ सिमी(लोकल),के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
घिउ सिमी(हाइब्रीड),केजी,रू ३०.००,रू ४०.००,रू ३५.००
घिउ सिमी(राजमा),केजी,रू ७०.००,रू ८०.००,रू ७३.७५
टाटे सिमी,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
भटमासकोशा,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
तितो करेला,के.जी.,रू ३०.००,रू ४०.००,रू ३६.२५
