commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ७०.००,रू ८०.००,रू ७३.७५
गोलभेडा सानो(लोकल),के.जी.,रू २२.००,रू ३२.००,रू २७.००
गोलभेडा सानो(टनेल),के जी,रू ३०.००,रू ४५.००,रू ३७.५०
गोलभेडा सानो(भारतीय),के जी,रू २८.००,रू ३६.००,रू ३२.००
गोलभेडा सानो(तराई),के जी,रू ४०.००,रू ४८.००,रू ४४.००
आलु रातो(लाम्चो),के.जी.,रू २५.००,रू २८.००,रू २६.५०
आलु रातो(भारतीय),के जी,रू २३.००,रू २५.००,रू २४.००
प्याज सुकेको (भारतीय),के.जी.,रू ३८.००,रू ४०.००,रू ३९.२०
गाजर(लोकल),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
बन्दा(लोकल),के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
बन्दा(तराई),केजी,रू ४०.००,रू ५०.००,रू ४५.००
बन्दा(नरिवल),केजी,रू ३५.००,रू ५०.००,रू ४२.५०
काउली स्थानिय,के.जी.,रू ४०.००,रू ५०.००,रू ४४.२५
स्थानीय काउली(ज्यापु),केजी,रू ६५.००,रू ८०.००,रू ७२.५०
काउली तराई,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
मूला रातो,के.जी.,रू २५.००,रू ३०.००,रू २७.५०
मूला सेतो(लोकल),के.जी.,रू १०.००,रू १५.००,रू १२.५०
सेतो मूला(हाइब्रीड),केजी,रू १५.००,रू २०.००,रू १७.५०
भन्टा लाम्चो,के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
भन्टा डल्लो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
मटरकोशा,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
घिउ सिमी(लोकल),के.जी.,रू १२०.००,रू १३०.००,रू १२५.००
घिउ सिमी(हाइब्रीड),केजी,रू ९०.००,रू १००.००,रू ९५.००
घिउ सिमी(राजमा),केजी,रू ११०.००,रू १३०.००,रू १२०.००
टाटे सिमी,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
तितो करेला,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
लौका,के.जी.,रू ५५.००,रू ७०.००,रू ६२.५०
फर्सी पाकेको,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
फर्सी हरियो(लाम्चो),के.जी.,रू २०.००,रू ३०.००,रू २३.७५
हरियो फर्सी(डल्लो),केजी,रू २०.००,रू ३०.००,रू २३.७५
सलगम,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
भिण्डी,के.जी.,रू १००.००,रू १२०.००,रू १११.२५
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बरेला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
पिंडालू,के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
स्कूस,के.जी.,रू ६०.००,रू ७०.००,रू ६६.२५
रायो साग,के.जी.,रू १५.००,रू ३०.००,रू २२.५०
पालूगो साग,के.जी.,रू ४५.००,रू ६०.००,रू ५२.५०
चमसूरको साग,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
तोरीको साग,के.जी.,रू २०.००,रू ३०.००,रू २५.००
मेथीको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
प्याज हरियो,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
बकूला,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
तरुल,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
च्याउ(कन्य),के.जी.,रू ७०.००,रू १००.००,रू ८५.००
च्याउ(डल्ले),के जी,रू ३२०.००,रू ३७०.००,रू ३४५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ब्रोकाउली,के.जी.,रू ३०.००,रू ५५.००,रू ४३.००
चुकुन्दर,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
सजिवन,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
रातो बन्दा,के.जी.,रू १००.००,रू १३०.००,रू ११५.००
जिरीको साग,के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
