commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ६०.००,रू ७०.००,रू ६५.००
गोलभेडा सानो(लोकल),के.जी.,रू २०.००,रू ३०.००,रू २६.२५
गोलभेडा सानो(भारतीय),के जी,रू २४.००,रू ३२.००,रू २७.२५
गोलभेडा सानो(तराई),के जी,रू ३०.००,रू ३६.००,रू ३३.८३
आलु रातो(लाम्चो),के.जी.,रू १७.००,रू २३.००,रू २०.००
आलु रातो(भारतीय),के जी,रू २१.००,रू २३.००,रू २२.००
प्याज सुकेको (भारतीय),के.जी.,रू ३४.००,रू ३६.००,रू ३५.००
गाजर(लोकल),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
गाजर(तराई),केजी,रू २०.००,रू ३०.००,रू २५.००
बन्दा(लोकल),के.जी.,रू २५.००,रू ३५.००,रू ३०.००
बन्दा(तराई),केजी,रू २०.००,रू ३०.००,रू २५.००
काउली स्थानिय,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
स्थानीय काउली(ज्यापु),केजी,रू ६०.००,रू ८०.००,रू ७०.००
सेतो मूला(हाइब्रीड),केजी,रू २०.००,रू ३०.००,रू २५.००
भन्टा लाम्चो,के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
भन्टा डल्लो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
बोडी(तने),के.जी.,रू ९०.००,रू १२०.००,रू ११०.००
मटरकोशा,के.जी.,रू ८०.००,रू ९०.००,रू ८३.३३
घिउ सिमी(लोकल),के.जी.,रू ६०.००,रू ७०.००,रू ६६.२५
घिउ सिमी(हाइब्रीड),केजी,रू ५०.००,रू ६०.००,रू ५५.००
घिउ सिमी(राजमा),केजी,रू ११०.००,रू १३०.००,रू १२०.००
टाटे सिमी,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
भटमासकोशा,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
तितो करेला,के.जी.,रू ९०.००,रू ११०.००,रू ९७.५०
लौका,के.जी.,रू ३५.००,रू ५०.००,रू ४०.००
परवर(तराई),केजी,रू ८०.००,रू १००.००,रू ९०.००
चिचिण्डो,के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
घिरौला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
हरियो फर्सी(डल्लो),केजी,रू ४०.००,रू ६०.००,रू ५०.००
भिण्डी,के.जी.,रू ८०.००,रू ११०.००,रू ९३.३३
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बरेला,के.जी.,रू ५५.००,रू ७०.००,रू ६३.३३
पिंडालू,के.जी.,रू ४५.००,रू ६०.००,रू ५२.५०
स्कूस,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
रायो साग,के.जी.,रू ४०.००,रू ६०.००,रू ५२.५०
पालूगो साग,के.जी.,रू ८०.००,रू १००.००,रू ९२.५०
चमसूरको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
तोरीको साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
मेथीको साग,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
प्याज हरियो,के.जी.,रू ६०.००,रू १००.००,रू ७८.३३
बकूला,के.जी.,रू ५०.००,रू ६०.००,रू ५३.३३
तरुल,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
च्याउ(कन्य),के.जी.,रू २२०.००,रू २५०.००,रू २३५.००
च्याउ(डल्ले),के जी,रू ३५०.००,रू ४००.००,रू ३७५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ४००.००,रू ५००.००,रू ४५०.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ब्रोकाउली,के.जी.,रू ७०.००,रू १००.००,रू ८५.००
चुकुन्दर,के.जी.,रू ४५.००,रू ६०.००,रू ५१.६७
सजिवन,के.जी.,रू ९०.००,रू ११०.००,रू १००.००
कोइरालो,के.जी.,रू २४०.००,रू २६०.००,रू २५०.००
रातो बन्दा,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
जिरीको साग,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
ग्याठ कोबी,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सेलरी,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
पार्सले,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
सौफको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
पुदीना,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू १३०.००,रू १५०.००,रू १४३.३३
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
स्याउ(झोले),के.जी.,रू २००.००,रू २५०.००,रू २२५.००
स्याउ(फूजी),के जी,रू २५०.००,रू ३२०.००,रू २८५.००
केरा(नेपाली),दर्जन,रू २१०.००,रू २३०.००,रू २२०.००
कागती,के.जी.,रू ३००.००,रू ३२०.००,रू ३१०.००
अनार,के.जी.,रू ३५०.००,रू ३८०.००,रू ३६५.००
अंगुर(हरियो),के.जी.,रू २२०.००,रू २३०.००,रू २२५.००
अंगुर(कालो),केजी,रू ३३०.००,रू ३५०.००,रू ३४०.००
सुन्तला(भारतीय),केजी,रू १४०.००,रू १६०.००,रू १५०.००
तरबुजा(हरियो),के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
भुई कटहर,प्रति गोटा,रू १५०.००,रू १६०.००,रू १५५.००
काक्रो(लोकल),के.जी.,रू ७०.००,रू ८०.००,रू ७६.२५
काक्रो(हाइब्रीड),के जी,रू २५.००,रू ४०.००,रू ३३.३३
काक्रो(लोकलक्रस),के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
रुख कटहर,के.जी.,रू ७०.००,रू ८०.००,रू ७६.६७
नासपाती(चाइनिज),केजी,रू २२०.००,रू २५०.००,रू २३५.००
मेवा(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),केजी,रू ७०.००,रू ९०.००,रू ८०.००
किवि,केजी,रू ३५०.००,रू ४००.००,रू ३७५.००
आभोकाडो,के.जी,रू ६००.००,रू ८००.००,रू ७००.००
अदुवा,के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
खु्र्सानी सुकेको,के.जी.,रू ४२०.००,रू ४६०.००,रू ४४०.००
खुर्सानी हरियो(लाम्चो),के जी,रू ८०.००,रू १००.००,रू ९०.००
खुर्सानी हरियो(बुलेट),के जी,रू ६०.००,रू ७०.००,रू ६५.००
खुर्सानी हरियो(माछे),के जी,रू ७०.००,रू ८०.००,रू ७५.००
भेडे खु्र्सानी,के.जी.,रू ११०.००,रू १४०.००,रू १२४.००
लसुन हरियो,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
हरियो धनिया,के.जी.,रू ८०.००,रू १००.००,रू ९१.६७
लसुन सुकेको चाइनिज,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
लसुन सुकेको नेपाली,के.जी.,रू १२०.००,रू १४०.००,रू १३०.००
छ्यापी सुकेको,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
छ्यापी हरियो,के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू ३००.००,रू ३१०.००,रू ३०५.००
ताजा माछा(छडी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
