commodity,unit,min,max,avg
गोलभेडा ठूलो(नेपाली),के.जी.,रू ६०.००,रू ७५.००,रू ६७.५०
गोलभेडा ठूलो(भारतीय),केजी,रू ७०.००,रू ८०.००,रू ७५.००
गोलभेडा सानो(लोकल),के.जी.,रू ३५.००,रू ५२.००,रू ४४.२५
गोलभेडा सानो(टनेल),के जी,रू ६०.००,रू ७२.००,रू ६६.११
गोलभेडा सानो(तराई),के जी,रू ३२.००,रू ४०.००,रू ३६.००
आलु रातो(लाम्चो),के.जी.,रू २५.००,रू ३०.००,रू २७.५०
रातो आलु(गोलो),के जी,रू २२.००,रू २५.००,रू २३.५०
प्याज सुकेको (भारतीय),के.जी.,रू ३४.००,रू ३६.००,रू ३५.००
गाजर(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
बन्दा(लोकल),के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
काउली स्थानिय,के.जी.,रू ३०.००,रू ५०.००,रू ३७.५०
मूला सेतो(लोकल),के.जी.,रू २०.००,रू ३०.००,रू २५.००
भन्टा लाम्चो,के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
भन्टा डल्लो,के.जी.,रू ३५.००,रू ४५.००,रू ३८.३३
बोडी(तने),के.जी.,रू २०.००,रू ४०.००,रू ३०.००
मकै बोडी,केजी,रू ६०.००,रू ८०.००,रू ७०.००
मटरकोशा,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
घिउ सिमी(लोकल),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
घिउ सिमी(हाइब्रीड),केजी,रू ५०.००,रू ७०.००,रू ६०.००
घिउ सिमी(राजमा),केजी,रू ८०.००,रू १००.००,रू ९०.००
भटमासकोशा,के.जी.,रू १२०.००,रू १३०.००,रू १२५.००
तितो करेला,के.जी.,रू ४०.००,रू ७०.००,रू ५४.२९
लौका,के.जी.,रू ३०.००,रू ५०.००,रू ४०.००
परवर(लोकल),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
परवर(तराई),केजी,रू ४०.००,रू ४५.००,रू ४२.५०
चिचिण्डो,के.जी.,रू २५.००,रू ३५.००,रू २९.७५
घिरौला,के.जी.,रू ३५.००,रू ५०.००,रू ४२.५०
झिगूनी,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
हरियो फर्सी(डल्लो),केजी,रू २५.००,रू ३५.००,रू ३०.००
भिण्डी,के.जी.,रू २०.००,रू ३५.००,रू २६.६७
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
पिंडालू,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
स्कूस,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
रायो साग,के.जी.,रू ५०.००,रू ८०.००,रू ६७.५०
पालूगो साग,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
चमसूरको साग,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
तोरीको साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
मेथीको साग,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
प्याज हरियो,के.जी.,रू ९०.००,रू १२०.००,रू १०२.५०
च्याउ(कन्य),के.जी.,रू १८०.००,रू २००.००,रू १९०.००
च्याउ(डल्ले),के जी,रू ३५०.००,रू ४००.००,रू ३७५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ब्रोकाउली,के.जी.,रू ८०.००,रू १००.००,रू ८६.६७
चुकुन्दर,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सजिवन,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
रातो बन्दा,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
जिरीको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
सेलरी,के.जी.,रू १२०.००,रू १५०.००,रू १३५.००
पार्सले,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
सौफको साग,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
पुदीना,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
