commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ८०.००,रू ९०.००,रू ८५.००
गोलभेडा सानो(लोकल),के.जी.,रू ५२.००,रू ६१.००,रू ५७.३८
गोलभेडा सानो(भारतीय),के जी,रू ४५.००,रू ५२.००,रू ४८.५०
गोलभेडा सानो(तराई),के जी,रू ४०.००,रू ५५.००,रू ४७.५०
आलु रातो(लाम्चो),के.जी.,रू २२.००,रू २८.००,रू २५.००
आलु रातो(भारतीय),के जी,रू २१.००,रू २४.००,रू २२.५०
प्याज सुकेको (भारतीय),के.जी.,रू ४०.००,रू ४२.००,रू ४१.००
गाजर(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
गाजर(तराई),केजी,रू २५.००,रू ३५.००,रू ३०.००
बन्दा(लोकल),के.जी.,रू ३०.००,रू ४५.००,रू ३९.१७
बन्दा(तराई),केजी,रू २५.००,रू ३५.००,रू ३०.००
काउली स्थानिय,के.जी.,रू ६०.००,रू ८०.००,रू ६७.००
स्थानीय काउली(ज्यापु),केजी,रू ८०.००,रू १००.००,रू ९०.००
मूला सेतो(लोकल),के.जी.,रू १५.००,रू २०.००,रू १७.५०
सेतो मूला(हाइब्रीड),केजी,रू १६.००,रू ३०.००,रू २२.७५
भन्टा लाम्चो,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
भन्टा डल्लो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
बोडी(तने),के.जी.,रू ८०.००,रू ११०.००,रू ९५.००
मकै बोडी,केजी,रू ७५.००,रू ८५.००,रू ८०.००
मटरकोशा,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
घिउ सिमी(लोकल),के.जी.,रू ८०.००,रू १००.००,रू ८८.००
घिउ सिमी(हाइब्रीड),केजी,रू ६०.००,रू ७०.००,रू ६५.००
घिउ सिमी(राजमा),केजी,रू ९०.००,रू १००.००,रू ९५.००
भटमासकोशा,के.जी.,रू १५०.००,रू १७०.००,रू १६०.००
तितो करेला,के.जी.,रू २०.००,रू ३५.००,रू २८.३३
लौका,के.जी.,रू २५.००,रू ३०.००,रू २७.५०
परवर(लोकल),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
परवर(तराई),केजी,रू ६०.००,रू ७०.००,रू ६५.००
चिचिण्डो,के.जी.,रू २०.००,रू ३०.००,रू २५.००
घिरौला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
झिगूनी,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५३.७५
फर्सी हरियो(लाम्चो),के.जी.,रू २०.००,रू ३०.००,रू २५.००
हरियो फर्सी(डल्लो),केजी,रू १५.००,रू ३०.००,रू २३.३३
भिण्डी,के.जी.,रू ७०.००,रू १००.००,रू ८३.३३
सखरखण्ड,के.जी.,रू ६०.००,रू ७५.००,रू ६७.५०
पिंडालू,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
स्कूस,के.जी.,रू ५०.००,रू ५५.००,रू ५२.५०
रायो साग,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
