commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ७०.००,रू ८०.००,रू ७५.००
गोलभेडा सानो(लोकल),के.जी.,रू ३०.००,रू ३६.००,रू ३३.००
गोलभेडा सानो(भारतीय),के जी,रू ३२.००,रू ४०.००,रू ३६.७५
गोलभेडा सानो(तराई),के जी,रू ३६.००,रू ४५.००,रू ४१.५०
आलु रातो(लाम्चो),के.जी.,रू २२.००,रू २६.००,रू २३.७५
आलु रातो(भारतीय),के जी,रू २३.००,रू २५.००,रू २४.००
प्याज सुकेको (भारतीय),के.जी.,रू ३४.००,रू ३६.००,रू ३५.००
गाजर(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
गाजर(तराई),केजी,रू २०.००,रू ३०.००,रू २५.००
बन्दा(लोकल),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
काउली स्थानिय,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
स्थानीय काउली(ज्यापु),केजी,रू ४०.००,रू ६०.००,रू ५०.००
मूला रातो,के.जी.,रू २५.००,रू ३५.००,रू ३०.००
सेतो मूला(हाइब्रीड),केजी,रू २५.००,रू ३५.००,रू ३०.००
भन्टा लाम्चो,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
भन्टा डल्लो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
बोडी(तने),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
मटरकोशा,के.जी.,रू ५०.००,रू ६०.००,रू ५६.००
घिउ सिमी(लोकल),के.जी.,रू १०.००,रू ३०.००,रू २१.४३
घिउ सिमी(हाइब्रीड),केजी,रू ३०.००,रू ४०.००,रू ३५.००
टाटे सिमी,के.जी.,रू ९०.००,रू ११०.००,रू १००.००
भटमासकोशा,के.जी.,रू २००.००,रू २२०.००,रू २१२.५०
तितो करेला,के.जी.,रू ३५.००,रू ५५.००,रू ४५.८३
लौका,के.जी.,रू २०.००,रू ३०.००,रू २६.६७
परवर(तराई),केजी,रू ८०.००,रू १००.००,रू ९०.००
चिचिण्डो,के.जी.,रू ३५.००,रू ५०.००,रू ४०.८३
घिरौला,के.जी.,रू २०.००,रू ३०.००,रू २५.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू २०.००,रू ४०.००,रू ३०.००
हरियो फर्सी(डल्लो),केजी,रू २०.००,रू ३५.००,रू २६.६७
भिण्डी,के.जी.,रू ३०.००,रू ५०.००,रू ४०.००
सखरखण्ड,के.जी.,रू ६०.००,रू ७५.००,रू ६७.५०
बरेला,के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
पिंडालू,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
स्कूस,के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
रायो साग,के.जी.,रू ४०.००,रू ५५.००,रू ४७.५०
पालूगो साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
चमसूरको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
तोरीको साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
मेथीको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
प्याज हरियो,के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
बकूला,के.जी.,रू ४०.००,रू ५०.००,रू ४६.६७
च्याउ(कन्य),के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
च्याउ(डल्ले),के जी,रू ३५०.००,रू ४००.००,रू ३७५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ३७५.००,रू ४५०.००,रू ४१२.५०
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ब्रोकाउली,के.जी.,रू ४०.००,रू ७०.००,रू ५६.६७
चुकुन्दर,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
सजिवन,के.जी.,रू ९०.००,रू १२०.००,रू १०५.००
कोइरालो,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
रातो बन्दा,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
जिरीको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
ग्याठ कोबी,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
सेलरी,के.जी.,रू १२०.००,रू १४०.००,रू १३०.००
पार्सले,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
सौफको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
पुदीना,के.जी.,रू ११०.००,रू १२०.००,रू ११५.००
गान्टे मूला,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू २२०.००,रू २५०.००,रू २३५.००
स्याउ(झोले),के.जी.,रू २००.००,रू २५०.००,रू २२५.००
स्याउ(फूजी),के जी,रू २६०.००,रू ३२०.००,रू २९०.००
कागती,के.जी.,रू ३५०.००,रू ३६०.००,रू ३५५.००
अनार,के.जी.,रू ३५०.००,रू ३८०.००,रू ३६५.००
अंगुर(हरियो),के.जी.,रू २१०.००,रू २३०.००,रू २२०.००
अंगुर(कालो),केजी,रू ३३०.००,रू ३५०.००,रू ३४०.००
सुन्तला(भारतीय),केजी,रू १४०.००,रू १६०.००,रू १५०.००
तरबुजा(हरियो),के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
भुई कटहर,प्रति गोटा,रू १५०.००,रू १६०.००,रू १५५.००
काक्रो(लोकल),के.जी.,रू २०.००,रू ३५.००,रू २६.६७
काक्रो(हाइब्रीड),के जी,रू १०.००,रू २०.००,रू १४.१७
काक्रो(लोकलक्रस),के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
रुख कटहर,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
नासपाती(चाइनिज),केजी,रू २३०.००,रू २६०.००,रू २४५.००
मेवा(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),केजी,रू ७०.००,रू ९०.००,रू ८०.००
किवि,केजी,रू ३५०.००,रू ४००.००,रू ३७५.००
आभोकाडो,के.जी,रू ६००.००,रू ८००.००,रू ७००.००
अदुवा,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
खु्र्सानी सुकेको,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ७०.००,रू ८०.००,रू ७५.००
खुर्सानी हरियो(बुलेट),के जी,रू ६०.००,रू ७०.००,रू ६५.००
