commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ६०.००,रू ७०.००,रू ६५.००
गोलभेडा सानो(लोकल),के.जी.,रू २०.००,रू २८.००,रू २४.००
गोलभेडा सानो(भारतीय),के जी,रू २०.००,रू ३०.००,रू २५.००
गोलभेडा सानो(तराई),के जी,रू २८.००,रू ३२.००,रू ३०.००
आलु रातो(लाम्चो),के.जी.,रू १६.००,रू २०.००,रू १८.००
आलु रातो(भारतीय),के जी,रू २०.००,रू २४.००,रू २२.००
प्याज सुकेको (भारतीय),के.जी.,रू ३५.००,रू ३७.००,रू ३६.००
गाजर(लोकल),के.जी.,रू २५.००,रू ३५.००,रू ३०.००
गाजर(तराई),केजी,रू २०.००,रू ३०.००,रू २५.००
बन्दा(लोकल),के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
बन्दा(नरिवल),केजी,रू २०.००,रू ३०.००,रू २५.००
काउली स्थानिय,के.जी.,रू ४०.००,रू ५५.००,रू ४७.५०
स्थानीय काउली(ज्यापु),केजी,रू ५०.००,रू ६०.००,रू ५५.००
मूला सेतो(लोकल),के.जी.,रू १२.००,रू १८.००,रू १५.००
सेतो मूला(हाइब्रीड),केजी,रू १५.००,रू २५.००,रू २०.००
भन्टा लाम्चो,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
भन्टा डल्लो,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बोडी(तने),के.जी.,रू ९०.००,रू १००.००,रू ९५.००
मटरकोशा,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
घिउ सिमी(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
घिउ सिमी(हाइब्रीड),केजी,रू ४०.००,रू ५५.००,रू ४७.५०
घिउ सिमी(राजमा),केजी,रू १००.००,रू १२०.००,रू ११०.००
टाटे सिमी,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
तितो करेला,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
लौका,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
परवर(लोकल),के.जी.,रू ९०.००,रू १००.००,रू ९५.००
परवर(तराई),केजी,रू ८०.००,रू ९०.००,रू ८५.००
चिचिण्डो,के.जी.,रू ७०.००,रू १००.००,रू ८५.००
घिरौला,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
झिगूनी,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
हरियो फर्सी(डल्लो),केजी,रू ४०.००,रू ५०.००,रू ४५.००
भिण्डी,के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बरेला,के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
पिंडालू,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
स्कूस,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
रायो साग,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
पालूगो साग,के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
चमसूरको साग,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
तोरीको साग,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
मेथीको साग,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
प्याज हरियो,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
बकूला,के.जी.,रू ३५.००,रू ५०.००,रू ४२.५०
तरुल,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
च्याउ(कन्य),के.जी.,रू २००.००,रू २२०.००,रू २१०.००
च्याउ(डल्ले),के जी,रू ३००.००,रू ३५०.००,रू ३२५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ३५०.००,रू ४००.००,रू ३७५.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ब्रोकाउली,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
चुकुन्दर,के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
सजिवन,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
कोइरालो,के.जी.,रू २००.००,रू २५०.००,रू २२५.००
रातो बन्दा,के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
जिरीको साग,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
ग्याठ कोबी,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सेलरी,के.जी.,रू १००.००,रू १३०.००,रू ११५.००
पार्सले,के.जी.,रू १५०.००,रू २००.००,रू १७५.००
पुदीना,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू २५०.००,रू २८०.००,रू २६५.००
स्याउ(झोले),के.जी.,रू २००.००,रू २५०.००,रू २२५.००
स्याउ(फूजी),के जी,रू २५०.००,रू ३००.००,रू २७५.००
केरा(नेपाली),दर्जन,रू २००.००,रू २२०.००,रू २१०.००
कागती,के.जी.,रू २९०.००,रू ३००.००,रू २९५.००
अनार,के.जी.,रू ३२०.००,रू ३५०.००,रू ३३५.००
अंगुर(हरियो),के.जी.,रू २००.००,रू २२०.००,रू २१०.००
अंगुर(कालो),केजी,रू ३३०.००,रू ३५०.००,रू ३४०.००
सुन्तला(भारतीय),केजी,रू १३०.००,रू १५०.००,रू १४०.००
तरबुजा(हरियो),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
भुई कटहर,प्रति गोटा,रू १५०.००,रू १७०.००,रू १६०.००
काक्रो(लोकल),के.जी.,रू ३०.००,रू ४५.००,रू ३७.५०
काक्रो(हाइब्रीड),के जी,रू १५.००,रू २५.००,रू २०.००
काक्रो(लोकलक्रस),के.जी.,रू २५.००,रू ३०.००,रू २७.५०
रुख कटहर,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
निबुवा,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
नासपाती(चाइनिज),केजी,रू २२०.००,रू २५०.००,रू २३५.००
मेवा(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),केजी,रू ९०.००,रू १००.००,रू ९५.००
स्ट्रबेरी भुईऐसेलु,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
किवि,केजी,रू ४००.००,रू ४५०.००,रू ४२५.००
अमला,के.जी,रू १७०.००,रू १९०.००,रू १८०.००
अदुवा,के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
खु्र्सानी सुकेको,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ८०.००,रू ९०.००,रू ८५.००
खुर्सानी हरियो(बुलेट),के जी,रू ६०.००,रू ७०.००,रू ६५.००
खुर्सानी हरियो(माछे),के जी,रू ९०.००,रू ११०.००,रू १००.००
खुर्सानी हरियो(अकबरे),के जी,रू ७००.००,रू ८००.००,रू ७५०.००
भेडे खु्र्सानी,के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
लसुन हरियो,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
हरियो धनिया,के.जी.,रू १५०.००,रू २००.००,रू १७५.००
लसुन सुकेको चाइनिज,के.जी.,रू २३०.००,रू ३१०.००,रू २७०.००
लसुन सुकेको नेपाली,के.जी.,रू १४०.००,रू १५०.००,रू १४५.००
छ्यापी सुकेको,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
छ्यापी हरियो,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २९०.००,रू ३००.००,रू २९५.००
ताजा माछा(छडी),के जी,रू ३००.००,रू ३२०.००,रू ३१०.००
