commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ९०.००,रू १००.००,रू ९५.००
गोलभेडा सानो(लोकल),के.जी.,रू ५५.००,रू ६५.००,रू ५९.००
गोलभेडा सानो(भारतीय),के जी,रू ५०.००,रू ६०.००,रू ५६.२५
गोलभेडा सानो(तराई),के जी,रू ५०.००,रू ६०.००,रू ५५.००
आलु रातो(लाम्चो),के.जी.,रू २०.००,रू २५.००,रू २२.५०
आलु रातो(भारतीय),के जी,रू २२.००,रू २४.००,रू २३.००
प्याज सुकेको (भारतीय),के.जी.,रू ३४.००,रू ३६.००,रू ३५.००
गाजर(लोकल),के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
गाजर(तराई),केजी,रू १६.००,रू ३०.००,रू २३.००
बन्दा(लोकल),के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
बन्दा(तराई),केजी,रू २५.००,रू ३५.००,रू ३०.००
काउली स्थानिय,के.जी.,रू २०.००,रू ३०.००,रू २४.१७
मूला सेतो(लोकल),के.जी.,रू १५.००,रू २०.००,रू १७.५०
सेतो मूला(हाइब्रीड),केजी,रू २०.००,रू ३०.००,रू २५.००
भन्टा लाम्चो,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
भन्टा डल्लो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
बोडी(तने),के.जी.,रू २०.००,रू ४०.००,रू २८.३३
मटरकोशा,के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
घिउ सिमी(लोकल),के.जी.,रू १५.००,रू ३०.००,रू २२.५०
घिउ सिमी(हाइब्रीड),केजी,रू २५.००,रू ३५.००,रू ३०.००
घिउ सिमी(राजमा),केजी,रू ९०.००,रू १००.००,रू ९५.००
टाटे सिमी,के.जी.,रू १२०.००,रू १३०.००,रू १२५.००
भटमासकोशा,के.जी.,रू १२०.००,रू १४०.००,रू १३०.००
तितो करेला,के.जी.,रू ४०.००,रू ६०.००,रू ४८.००
लौका,के.जी.,रू १५.००,रू २५.००,रू १८.७५
परवर(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
परवर(तराई),केजी,रू ६०.००,रू ७०.००,रू ६५.००
चिचिण्डो,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
घिरौला,के.जी.,रू २५.००,रू ३५.००,रू ३१.२५
फर्सी पाकेको,के.जी.,रू ५५.००,रू ६०.००,रू ५७.५०
