commodity,unit,min,max,avg
गोलभेडा ठूलो(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
गोलभेडा ठूलो(भारतीय),केजी,रू १००.००,रू ११०.००,रू १०५.००
गोलभेडा सानो(लोकल),के.जी.,रू ६०.००,रू ७०.००,रू ६३.७५
गोलभेडा सानो(भारतीय),के जी,रू ५५.००,रू ६४.००,रू ५९.२५
गोलभेडा सानो(तराई),के जी,रू ५५.००,रू ६५.००,रू ६०.००
आलु रातो(लाम्चो),के.जी.,रू २०.००,रू २५.००,रू २२.५०
आलु रातो(भारतीय),के जी,रू २२.००,रू २४.००,रू २३.००
प्याज सुकेको (भारतीय),के.जी.,रू ३५.००,रू ३६.००,रू ३५.५०
गाजर(लोकल),के.जी.,रू ४५.००,रू ६०.००,रू ५२.५०
गाजर(तराई),केजी,रू २०.००,रू ३०.००,रू २५.००
बन्दा(लोकल),के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
बन्दा(तराई),केजी,रू ३०.००,रू ३५.००,रू ३२.५०
काउली स्थानिय,के.जी.,रू २०.००,रू ३५.००,रू २६.४३
स्थानीय काउली(ज्यापु),केजी,रू ३०.००,रू ४०.००,रू ३५.००
मूला सेतो(लोकल),के.जी.,रू १५.००,रू २०.००,रू १७.५०
सेतो मूला(हाइब्रीड),केजी,रू १५.००,रू ३०.००,रू २१.२५
भन्टा लाम्चो,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
भन्टा डल्लो,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
बोडी(तने),के.जी.,रू २०.००,रू ४०.००,रू ३०.००
मटरकोशा,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
घिउ सिमी(लोकल),के.जी.,रू १५.००,रू ३०.००,रू २२.५०
घिउ सिमी(हाइब्रीड),केजी,रू २५.००,रू ३५.००,रू ३०.००
घिउ सिमी(राजमा),केजी,रू ९०.००,रू ११०.००,रू १००.००
टाटे सिमी,के.जी.,रू १२०.००,रू १३०.००,रू १२५.००
भटमासकोशा,के.जी.,रू १४०.००,रू १८०.००,रू १५७.५०
तितो करेला,के.जी.,रू ३०.००,रू ५०.००,रू ४०.००
लौका,के.जी.,रू १५.००,रू २५.००,रू २०.००
परवर(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
परवर(तराई),केजी,रू ५०.००,रू ६०.००,रू ५५.००
चिचिण्डो,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
घिरौला,के.जी.,रू ३०.००,रू ५०.००,रू ३८.००
फर्सी पाकेको,के.जी.,रू ५५.००,रू ६०.००,रू ५७.५०
फर्सी हरियो(लाम्चो),के.जी.,रू १५.००,रू २५.००,रू २०.००
हरियो फर्सी(डल्लो),केजी,रू १५.००,रू २५.००,रू २१.२५
भिण्डी,के.जी.,रू ५०.००,रू ६०.००,रू ५३.३३
सखरखण्ड,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
