commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ९०.००,रू १००.००,रू ९५.००
गोलभेडा सानो(लोकल),के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
गोलभेडा सानो(टनेल),के जी,रू ५५.००,रू ७०.००,रू ६०.००
गोलभेडा सानो(भारतीय),के जी,रू ४०.००,रू ५०.००,रू ४५.००
गोलभेडा सानो(तराई),के जी,रू ४५.००,रू ६०.००,रू ५३.५०
आलु रातो(लाम्चो),के.जी.,रू २६.००,रू ३०.००,रू २८.००
आलु रातो(भारतीय),के जी,रू २३.००,रू २५.००,रू २४.००
प्याज सुकेको (भारतीय),के.जी.,रू ४२.००,रू ४३.००,रू ४२.५०
गाजर(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
गाजर(तराई),केजी,रू ३५.००,रू ४५.००,रू ४०.००
बन्दा(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
बन्दा(तराई),केजी,रू ४०.००,रू ५०.००,रू ४५.००
बन्दा(नरिवल),केजी,रू ३५.००,रू ५०.००,रू ४२.५०
काउली स्थानिय,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
स्थानीय काउली(ज्यापु),केजी,रू ८०.००,रू ९०.००,रू ८५.००
काउली तराई,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मूला रातो,के.जी.,रू २०.००,रू ३०.००,रू २५.००
मूला सेतो(लोकल),के.जी.,रू १२.००,रू १५.००,रू १३.५०
सेतो मूला(हाइब्रीड),केजी,रू १८.००,रू २२.००,रू २०.००
भन्टा लाम्चो,के.जी.,रू ४०.००,रू ५०.००,रू ४३.७५
भन्टा डल्लो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
मटरकोशा,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
घिउ सिमी(लोकल),के.जी.,रू १००.००,रू ११०.००,रू १०५.००
घिउ सिमी(हाइब्रीड),केजी,रू ८०.००,रू १००.००,रू ९०.००
घिउ सिमी(राजमा),केजी,रू १००.००,रू १२०.००,रू ११०.००
टाटे सिमी,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
तितो करेला,के.जी.,रू १६०.००,रू १८०.००,रू १७३.३३
लौका,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
परवर(तराई),केजी,रू २२०.००,रू २४०.००,रू २३०.००
फर्सी पाकेको,के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
फर्सी हरियो(लाम्चो),के.जी.,रू २५.००,रू ३०.००,रू २८.००
हरियो फर्सी(डल्लो),केजी,रू ३०.००,रू ४०.००,रू ३६.००
सलगम,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
भिण्डी,के.जी.,रू १४०.००,रू १५०.००,रू १४५.००
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बरेला,के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
पिंडालू,के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
स्कूस,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
रायो साग,के.जी.,रू २०.००,रू ३०.००,रू २४.१७
पालूगो साग,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
चमसूरको साग,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
तोरीको साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
मेथीको साग,के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
प्याज हरियो,के.जी.,रू ४०.००,रू ६०.००,रू ४७.५०
बकूला,के.जी.,रू ७५.००,रू ८५.००,रू ८०.००
तरुल,के.जी.,रू ८०.००,रू १००.००,रू ८६.६७
च्याउ(कन्य),के.जी.,रू ९०.००,रू १२०.००,रू १०५.००
च्याउ(डल्ले),के जी,रू ३७०.००,रू ४००.००,रू ३८५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ब्रोकाउली,के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
चुकुन्दर,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
सजिवन,के.जी.,रू २२०.००,रू २५०.००,रू २४०.००
रातो बन्दा,के.जी.,रू ९०.००,रू ११०.००,रू १००.००
जिरीको साग,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
ग्याठ कोबी,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सेलरी,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
पार्सले,के.जी.,रू ५००.००,रू ६००.००,रू ५५०.००
सौफको साग,के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
पुदीना,के.जी.,रू ३२०.००,रू ३५०.००,रू ३३५.००
गान्टे मूला,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू ११०.००,रू १२०.००,रू ११५.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू ३२०.००,रू ३५०.००,रू ३३५.००
रुख टमाटर,केजी,रू २३०.००,रू २५०.००,रू २४०.००
स्याउ(झोले),के.जी.,रू २२०.००,रू २८०.००,रू २५०.००
स्याउ(फूजी),के जी,रू २८०.००,रू ३५०.००,रू ३१५.००
