commodity,unit,min,max,avg
गोलभेडा ठूलो(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
गोलभेडा ठूलो(भारतीय),केजी,रू ७०.००,रू ८०.००,रू ७५.००
गोलभेडा सानो(लोकल),के.जी.,रू १८.००,रू ३५.००,रू २६.६३
गोलभेडा सानो(टनेल),के जी,रू ४२.००,रू ५२.००,रू ४६.६४
गोलभेडा सानो(भारतीय),के जी,रू २५.००,रू ३०.००,रू २७.५०
आलु रातो(लाम्चो),के.जी.,रू २८.००,रू ३०.००,रू २९.००
रातो आलु(गोलो),के जी,रू २६.००,रू २७.००,रू २६.५०
आलु रातो(भारतीय),के जी,रू २७.००,रू २८.००,रू २७.५०
प्याज सुकेको (भारतीय),के.जी.,रू ३६.००,रू ३८.००,रू ३७.००
गाजर(लोकल),के.जी.,रू ५०.००,रू ६५.००,रू ५७.५०
बन्दा(लोकल),के.जी.,रू ३०.००,रू ४०.००,रू ३३.७५
काउली स्थानिय,के.जी.,रू ४०.००,रू ५०.००,रू ४३.७५
मूला रातो,के.जी.,रू २०.००,रू ३०.००,रू २५.००
मूला सेतो(लोकल),के.जी.,रू १५.००,रू २०.००,रू १७.५०
सेतो मूला(हाइब्रीड),केजी,रू २०.००,रू ३०.००,रू २३.३३
भन्टा लाम्चो,के.जी.,रू ३५.००,रू ५०.००,रू ४३.००
भन्टा डल्लो,के.जी.,रू ३५.००,रू ५०.००,रू ४२.५०
बोडी(तने),के.जी.,रू ३०.००,रू ५०.००,रू ४२.५०
मकै बोडी,केजी,रू ७०.००,रू ८०.००,रू ७५.००
मटरकोशा,के.जी.,रू ५०.००,रू ७०.००,रू ५८.००
घिउ सिमी(लोकल),के.जी.,रू ५५.००,रू ७०.००,रू ६१.२५
घिउ सिमी(हाइब्रीड),केजी,रू ४०.००,रू ५०.००,रू ४५.००
घिउ सिमी(राजमा),केजी,रू ९०.००,रू १००.००,रू ९५.००
टाटे सिमी,के.जी.,रू १२५.००,रू १३५.००,रू १३०.००
भटमासकोशा,के.जी.,रू १००.००,रू १४०.००,रू १२३.३३
तितो करेला,के.जी.,रू २०.००,रू ५०.००,रू ३४.५८
लौका,के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
परवर(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
घिरौला,के.जी.,रू ३०.००,रू ५०.००,रू ३७.८६
झिगूनी,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
हरियो फर्सी(डल्लो),केजी,रू २०.००,रू ३०.००,रू २६.६७
भिण्डी,के.जी.,रू ३५.००,रू ५०.००,रू ४३.८९
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
पिंडालू,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
रायो साग,के.जी.,रू ६०.००,रू ८०.००,रू ७२.००
पालूगो साग,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
चमसूरको साग,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
तोरीको साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
मेथीको साग,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
प्याज हरियो,के.जी.,रू १००.००,रू १५०.००,रू ११८.३३
च्याउ(कन्य),के.जी.,रू २५०.००,रू २८०.००,रू २६५.००
च्याउ(डल्ले),के जी,रू ४००.००,रू ४५०.००,रू ४२५.००
राजा च्याउ,के.जी.,रू ३००.००,रू ३२०.००,रू ३१०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ३२०.००,रू ३४०.००,रू ३३०.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ब्रोकाउली,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
चुकुन्दर,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सजिवन,के.जी.,रू ९०.००,रू ११०.००,रू १००.००
रातो बन्दा,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
जिरीको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
सेलरी,के.जी.,रू १२०.००,रू १३०.००,रू १२५.००
पार्सले,के.जी.,रू २००.००,रू २५०.००,रू २२५.००
सौफको साग,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
पुदीना,के.जी.,रू १४०.००,रू १५०.००,रू १४५.००
गान्टे मूला,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
तोफु,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
गुन्दुक,के.जी.,रू २००.००,रू ३००.००,रू २५०.००
स्याउ(फूजी),के जी,रू २५०.००,रू ३२५.००,रू २८७.५०
केरा(नेपाली),दर्जन,रू १५०.००,रू २००.००,रू १७५.००
केरा(मालभोग),दर्जन,रू २००.००,रू २२०.००,रू २१०.००
कागती,के.जी.,रू २२०.००,रू २४०.००,रू २३०.००
अनार,के.जी.,रू ४००.००,रू ४४०.००,रू ४२०.००
आँप(दसहरी),केजी,रू २४०.००,रू २८०.००,रू २६०.००
अंगुर(हरियो),के.जी.,रू २४०.००,रू २८०.००,रू २६०.००
तरबुजा(हरियो),के.जी.,रू ३०.००,रू ३५.००,रू ३२.५०
काक्रो(लोकल),के.जी.,रू ४०.००,रू ६०.००,रू ५१.६७
काक्रो(हाइब्रीड),के जी,रू १०.००,रू २०.००,रू १६.२५
काक्रो(लोकलक्रस),के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
रुख कटहर,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
मेवा(नेपाली),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मेवा(भारतीय),केजी,रू ९०.००,रू १००.००,रू ९५.००
लीच्ची(लोकल),के.जी.,रू १५०.००,रू २००.००,रू १७५.००
आभोकाडो,के.जी,रू ७००.००,रू ८००.००,रू ७५०.००
नरिवल(काँचो),के जी,रू ७०.००,रू ८०.००,रू ७५.००
नरिवल(हरियो),के जी,रू १५०.००,रू १८०.००,रू १६५.००
अदुवा,के.जी.,रू १२०.००,रू १६०.००,रू १४०.००
खु्र्सानी सुकेको,के.जी.,रू ३८०.००,रू ४३०.००,रू ४०५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ५०.००,रू ७०.००,रू ६१.६७
खुर्सानी हरियो(बुलेट),के जी,रू ५०.००,रू ७०.००,रू ५८.८९
खुर्सानी हरियो(माछे),के जी,रू ४०.००,रू ५०.००,रू ४५.००
भेडे खु्र्सानी,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
लसुन हरियो,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
हरियो धनिया,के.जी.,रू ५०.००,रू ८०.००,रू ६३.३३
लसुन सुकेको चाइनिज,के.जी.,रू १७०.००,रू १८०.००,रू १७३.३३
लसुन सुकेको नेपाली,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
छ्यापी सुकेको,के.जी.,रू १२०.००,रू १४०.००,रू १३०.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
