commodity,unit,min,max,avg
गोलभेडा ठूलो(नेपाली),के.जी.,रू १००.००,रू १२०.००,रू ११०.००
गोलभेडा ठूलो(भारतीय),केजी,रू ११०.००,रू १२०.००,रू ११५.००
गोलभेडा सानो(लोकल),के.जी.,रू ७०.००,रू ९०.००,रू ७७.५०
गोलभेडा सानो(टनेल),के जी,रू ८०.००,रू ९०.००,रू ८७.००
गोलभेडा सानो(भारतीय),के जी,रू ९०.००,रू १००.००,रू ९५.००
गोलभेडा सानो(तराई),के जी,रू ९०.००,रू १००.००,रू ९३.७५
आलु रातो(लाम्चो),के.जी.,रू २५.००,रू ३२.००,रू ३०.१४
आलु रातो(भारतीय),के जी,रू २४.००,रू २७.००,रू २५.५०
प्याज सुकेको (भारतीय),के.जी.,रू ५०.००,रू ५५.००,रू ५२.५०
गाजर(लोकल),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
गाजर(तराई),केजी,रू ६०.००,रू ७०.००,रू ६५.००
बन्दा(लोकल),के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
बन्दा(तराई),केजी,रू २५.००,रू ३५.००,रू ३०.००
बन्दा(नरिवल),केजी,रू ३०.००,रू ४०.००,रू ३६.६७
काउली स्थानिय,के.जी.,रू ५५.००,रू ७०.००,रू ६१.००
स्थानीय काउली(ज्यापु),केजी,रू ७०.००,रू ८०.००,रू ७५.००
काउली तराई,के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
मूला रातो,के.जी.,रू ३०.००,रू ४०.००,रू ३६.२५
मूला सेतो(लोकल),के.जी.,रू १६.००,रू २५.००,रू १९.७५
सेतो मूला(हाइब्रीड),केजी,रू २२.००,रू ३०.००,रू २६.२५
भन्टा लाम्चो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
भन्टा डल्लो,के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
मकै बोडी,केजी,रू ५०.००,रू ६०.००,रू ५५.००
मटरकोशा,के.जी.,रू ६०.००,रू ९०.००,रू ७३.३३
घिउ सिमी(लोकल),के.जी.,रू ८०.००,रू १००.००,रू ९०.००
घिउ सिमी(हाइब्रीड),केजी,रू ८०.००,रू ९०.००,रू ८५.००
घिउ सिमी(राजमा),केजी,रू १४०.००,रू १५०.००,रू १४५.००
टाटे सिमी,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
तितो करेला,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
लौका,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
परवर(तराई),केजी,रू १४५.००,रू १६०.००,रू १५३.७५
घिरौला,के.जी.,रू ९०.००,रू ११०.००,रू १००.००
