commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ९०.००,रू १००.००,रू ९५.००
गोलभेडा सानो(लोकल),के.जी.,रू ३५.००,रू ४०.००,रू ३७.६०
गोलभेडा सानो(टनेल),के जी,रू ५५.००,रू ७०.००,रू ६३.००
गोलभेडा सानो(भारतीय),के जी,रू ४०.००,रू ५०.००,रू ४६.६०
गोलभेडा सानो(तराई),के जी,रू ५०.००,रू ६०.००,रू ५५.००
आलु रातो(लाम्चो),के.जी.,रू २६.००,रू ३०.००,रू २८.००
आलु रातो(भारतीय),के जी,रू २३.००,रू २५.००,रू २४.२०
प्याज सुकेको (भारतीय),के.जी.,रू ४२.००,रू ४५.००,रू ४३.६०
गाजर(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५६.२५
गाजर(तराई),केजी,रू ३२.००,रू ४०.००,रू ३६.००
बन्दा(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
बन्दा(तराई),केजी,रू ४०.००,रू ५०.००,रू ४५.००
बन्दा(नरिवल),केजी,रू ३५.००,रू ५०.००,रू ४३.००
काउली स्थानिय,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
स्थानीय काउली(ज्यापु),केजी,रू ७०.००,रू ८०.००,रू ७७.००
काउली तराई,के.जी.,रू ५०.००,रू ६०.००,रू ५३.७५
मूला रातो,के.जी.,रू ३०.००,रू ४०.००,रू ३६.६०
मूला सेतो(लोकल),के.जी.,रू १२.००,रू १६.००,रू १४.२५
सेतो मूला(हाइब्रीड),केजी,रू १८.००,रू २२.००,रू २०.००
भन्टा लाम्चो,के.जी.,रू ४५.००,रू ६०.००,रू ५३.००
भन्टा डल्लो,के.जी.,रू ६०.००,रू ७०.००,रू ६६.२५
मकै बोडी,केजी,रू ४०.००,रू ५०.००,रू ४५.००
मटरकोशा,के.जी.,रू ६०.००,रू ८०.००,रू ६८.००
घिउ सिमी(लोकल),के.जी.,रू १००.००,रू १२०.००,रू ११०.००
घिउ सिमी(हाइब्रीड),केजी,रू ८५.००,रू १००.००,रू ९२.००
घिउ सिमी(राजमा),केजी,रू १२०.००,रू १४०.००,रू १२७.५०
टाटे सिमी,के.जी.,रू ७०.००,रू ८०.००,रू ७७.००
तितो करेला,के.जी.,रू १३०.००,रू १६०.००,रू १४६.००
लौका,के.जी.,रू ७५.००,रू ९०.००,रू ८२.५०
परवर(तराई),केजी,रू २२०.००,रू २४०.००,रू २३०.००
फर्सी पाकेको,के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
फर्सी हरियो(लाम्चो),के.जी.,रू ३०.००,रू ३५.००,रू ३३.००
हरियो फर्सी(डल्लो),केजी,रू ३५.००,रू ४०.००,रू ३८.२५
सलगम,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
भिण्डी,के.जी.,रू १३०.००,रू १५०.००,रू १४२.५०
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बरेला,के.जी.,रू ४५.००,रू ५५.००,रू ४९.००
पिंडालू,के.जी.,रू ५५.००,रू ७०.००,रू ६२.५०
स्कूस,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
रायो साग,के.जी.,रू २०.००,रू ३५.००,रू २६.००
