commodity,unit,min,max,avg
सुन्तला(नेपाली),के.जी.,रू ९०.००,रू १४०.००,रू ११५.००
तरबुजा(हरियो),के.जी.,रू ९०.००,रू १००.००,रू ९५.००
मौसम,के.जी.,रू ९०.००,रू १२०.००,रू १०३.३३
जुनार,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
भुई कटहर,प्रति गोटा,रू १४५.००,रू १५५.००,रू १५०.००
काक्रो(लोकल),के.जी.,रू १००.००,रू १२०.००,रू ११३.३३
काक्रो(हाइब्रीड),के जी,रू ४०.००,रू ५०.००,रू ४५.००
निबुवा,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
नासपाती(चाइनिज),केजी,रू २००.००,रू २३०.००,रू २१५.००
मेवा(नेपाली),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मेवा(भारतीय),केजी,रू ९०.००,रू ११०.००,रू १००.००
लप्सी,के.जी.,रू ७५.००,रू ८५.००,रू ८०.००
स्ट्रबेरी भुईऐसेलु,के.जी.,रू ४५०.००,रू ५००.००,रू ४७५.००
किवि,केजी,रू ३००.००,रू ४००.००,रू ३५०.००
आभोकाडो,के.जी,रू २५०.००,रू ३५०.००,रू ३००.००
अमला,के.जी,रू ७०.००,रू ८०.००,रू ७५.००
अदुवा,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
खु्र्सानी सुकेको,के.जी.,रू ३५०.००,रू ४५०.००,रू ४००.००
खुर्सानी हरियो(लाम्चो),के जी,रू ८०.००,रू १००.००,रू ८७.५०
खुर्सानी हरियो(बुलेट),के जी,रू १००.००,रू १२०.००,रू ११०.००
खुर्सानी हरियो(माछे),के जी,रू ११०.००,रू १२०.००,रू ११५.००
खुर्सानी हरियो(अकबरे),के जी,रू ३५०.००,रू ४००.००,रू ३७५.००
भेडे खु्र्सानी,के.जी.,रू १२०.००,रू १३०.००,रू १२५.००
लसुन हरियो,के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
हरियो धनिया,के.जी.,रू ८०.००,रू ११०.००,रू ९७.५०
लसुन सुकेको चाइनिज,के.जी.,रू ३६०.००,रू ४००.००,रू ३७७.५०
लसुन सुकेको नेपाली,के.जी.,रू १९५.००,रू २४०.००,रू २१६.२५
छ्यापी सुकेको,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
छ्यापी हरियो,के.जी.,रू १५०.००,रू १८०.००,रू १६५.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २६०.००,रू २८०.००,रू २७०.००
ताजा माछा(छडी),के जी,रू २३०.००,रू २५०.००,रू २४०.००
