commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ७०.००,रू ८०.००,रू ७५.००
गोलभेडा सानो(लोकल),के.जी.,रू २६.००,रू ३६.००,रू ३२.००
गोलभेडा सानो(भारतीय),के जी,रू ३६.००,रू ४४.००,रू ४०.००
गोलभेडा सानो(तराई),के जी,रू ३८.००,रू ४८.००,रू ४२.२०
आलु रातो(लाम्चो),के.जी.,रू १८.००,रू २४.००,रू २१.००
आलु रातो(भारतीय),के जी,रू २२.००,रू २४.००,रू २३.००
प्याज सुकेको (भारतीय),के.जी.,रू ३५.००,रू ३७.००,रू ३६.००
गाजर(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
गाजर(तराई),केजी,रू २०.००,रू ३५.००,रू २७.५०
बन्दा(लोकल),के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
काउली स्थानिय,के.जी.,रू ३०.००,रू ५०.००,रू ४०.००
स्थानीय काउली(ज्यापु),केजी,रू ६०.००,रू ७०.००,रू ६५.००
काउली तराई,के.जी.,रू ४५.००,रू ६०.००,रू ५२.५०
मूला रातो,के.जी.,रू २५.००,रू ३५.००,रू ३०.००
सेतो मूला(हाइब्रीड),केजी,रू २०.००,रू ३०.००,रू २३.३३
भन्टा लाम्चो,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
भन्टा डल्लो,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बोडी(तने),के.जी.,रू ९०.००,रू १००.००,रू ९५.००
मटरकोशा,के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
घिउ सिमी(लोकल),के.जी.,रू १५.००,रू ३०.००,रू २५.००
घिउ सिमी(हाइब्रीड),केजी,रू ३०.००,रू ४०.००,रू ३३.३३
टाटे सिमी,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
भटमासकोशा,के.जी.,रू २२०.००,रू २५०.००,रू २३५.००
तितो करेला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
लौका,के.जी.,रू २५.००,रू ४०.००,रू ३०.००
परवर(तराई),केजी,रू ९०.००,रू १००.००,रू ९५.००
चिचिण्डो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
घिरौला,के.जी.,रू ३५.००,रू ५०.००,रू ४३.३३
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू २०.००,रू ३०.००,रू २६.००
हरियो फर्सी(डल्लो),केजी,रू ४०.००,रू ४५.००,रू ४२.५०
भिण्डी,के.जी.,रू ४०.००,रू ७०.००,रू ५०.४५
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बरेला,के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
पिंडालू,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
स्कूस,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
रायो साग,के.जी.,रू ४०.००,रू ६०.००,रू ४८.००
पालूगो साग,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
चमसूरको साग,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
तोरीको साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
मेथीको साग,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
प्याज हरियो,के.जी.,रू १००.००,रू १२०.००,रू १०८.००
बकूला,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
च्याउ(कन्य),के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
च्याउ(डल्ले),के जी,रू ३५०.००,रू ४००.००,रू ३७७.५०
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
