commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ७०.००,रू ८०.००,रू ७५.००
गोलभेडा सानो(लोकल),के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
गोलभेडा सानो(भारतीय),के जी,रू ४५.००,रू ५५.००,रू ५०.००
गोलभेडा सानो(तराई),के जी,रू ५०.००,रू ६०.००,रू ५३.७५
आलु रातो(लाम्चो),के.जी.,रू १७.००,रू २१.००,रू १८.६३
आलु रातो(भारतीय),के जी,रू २२.००,रू २४.००,रू २३.००
प्याज सुकेको (भारतीय),के.जी.,रू ३४.००,रू ३६.००,रू ३५.००
गाजर(लोकल),के.जी.,रू २५.००,रू ३५.००,रू ३०.००
गाजर(तराई),केजी,रू १५.००,रू २५.००,रू २०.००
बन्दा(लोकल),के.जी.,रू २०.००,रू २५.००,रू २२.५०
बन्दा(नरिवल),केजी,रू १४.००,रू २०.००,रू १६.७५
काउली स्थानिय,के.जी.,रू १५.००,रू ३०.००,रू २२.८६
स्थानीय काउली(ज्यापु),केजी,रू ३०.००,रू ३५.००,रू ३२.५०
काउली तराई,के.जी.,रू २०.००,रू ३०.००,रू २५.००
मूला सेतो(लोकल),के.जी.,रू १०.००,रू १५.००,रू १२.५०
सेतो मूला(हाइब्रीड),केजी,रू १५.००,रू २०.००,रू १७.५०
भन्टा लाम्चो,के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
भन्टा डल्लो,के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
बोडी(तने),के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
मटरकोशा,के.जी.,रू ४०.००,रू ५५.००,रू ४६.६७
घिउ सिमी(लोकल),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
घिउ सिमी(हाइब्रीड),केजी,रू २५.००,रू ३५.००,रू ३०.००
घिउ सिमी(राजमा),केजी,रू ९०.००,रू १००.००,रू ९५.००
टाटे सिमी,के.जी.,रू ३५.००,रू ४०.००,रू ३७.५०
तितो करेला,के.जी.,रू ११०.००,रू १२०.००,रू ११५.००
लौका,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
परवर(तराई),केजी,रू १००.००,रू १२०.००,रू ११०.००
घिरौला,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
फर्सी पाकेको,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
फर्सी हरियो(लाम्चो),के.जी.,रू २०.००,रू ३०.००,रू २५.००
हरियो फर्सी(डल्लो),केजी,रू २०.००,रू ३०.००,रू २५.००
सलगम,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
भिण्डी,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बरेला,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
पिंडालू,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
स्कूस,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
रायो साग,के.जी.,रू ४५.००,रू ६०.००,रू ५२.५०
पालूगो साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
चमसूरको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
मेथीको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
प्याज हरियो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
बकूला,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
तरुल,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
च्याउ(कन्य),के.जी.,रू १६०.००,रू १९०.००,रू १७५.००
च्याउ(डल्ले),के जी,रू ३३०.००,रू ३८०.००,रू ३५५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ब्रोकाउली,के.जी.,रू ३०.००,रू ५५.००,रू ४५.००
चुकुन्दर,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
सजिवन,के.जी.,रू १५०.००,रू १६०.००,रू १५३.३३
कोइरालो,के.जी.,रू २५०.००,रू ३००.००,रू २७६.६७
रातो बन्दा,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
जिरीको साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
ग्याठ कोबी,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सेलरी,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
पार्सले,के.जी.,रू १५०.००,रू २००.००,रू १७५.००
सौफको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
पुदीना,के.जी.,रू १००.००,रू १३०.००,रू ११५.००
गान्टे मूला,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
रुख टमाटर,केजी,रू २८०.००,रू ३००.००,रू २९०.००
स्याउ(झोले),के.जी.,रू २००.००,रू २५०.००,रू २२५.००
स्याउ(फूजी),के जी,रू २५०.००,रू ३००.००,रू २७५.००
केरा(नेपाली),दर्जन,रू १९०.००,रू २००.००,रू १९५.००
कागती,के.जी.,रू २४०.००,रू २६०.००,रू २५०.००
अनार,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
अंगुर(हरियो),के.जी.,रू २००.००,रू २२०.००,रू २१०.००
अंगुर(कालो),केजी,रू ३२०.००,रू ३५०.००,रू ३३५.००
सुन्तला(भारतीय),केजी,रू १३०.००,रू १६०.००,रू १४५.००
तरबुजा(हरियो),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
भुई कटहर,प्रति गोटा,रू १५०.००,रू १६०.००,रू १५५.००
काक्रो(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
काक्रो(हाइब्रीड),के जी,रू २५.००,रू ३५.००,रू ३०.००
काक्रो(लोकलक्रस),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
रुख कटहर,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
निबुवा,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
नासपाती(चाइनिज),केजी,रू २३०.००,रू २५०.००,रू २४०.००
मेवा(नेपाली),के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
मेवा(भारतीय),केजी,रू १००.००,रू ११०.००,रू १०५.००
लप्सी,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
किनु,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
स्ट्रबेरी भुईऐसेलु,के.जी.,रू ३००.००,रू ४००.००,रू ३५०.००
किवि,केजी,रू ३००.००,रू ४००.००,रू ३५०.००
आभोकाडो,के.जी,रू ३००.००,रू ४००.००,रू ३५०.००
अमला,के.जी,रू १२०.००,रू १४०.००,रू १३०.००
अदुवा,के.जी.,रू ९०.००,रू ११०.००,रू १०२.५०
खु्र्सानी सुकेको,के.जी.,रू ३८०.००,रू ४२०.००,रू ४००.००
खुर्सानी हरियो(लाम्चो),के जी,रू ११०.००,रू १२०.००,रू ११५.००
खुर्सानी हरियो(बुलेट),के जी,रू ११०.००,रू १२०.००,रू ११५.००
खुर्सानी हरियो(माछे),के जी,रू ७०.००,रू ८०.००,रू ७५.००
खुर्सानी हरियो(अकबरे),के जी,रू ७५०.००,रू ८००.००,रू ७७५.००
भेडे खु्र्सानी,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
लसुन हरियो,के.जी.,रू ४०.००,रू ६०.००,रू ५२.५०
हरियो धनिया,के.जी.,रू ३५.००,रू ५०.००,रू ४१.२५
लसुन सुकेको चाइनिज,के.जी.,रू २३०.००,रू २५०.००,रू २४०.००
लसुन सुकेको नेपाली,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
छ्यापी सुकेको,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
छ्यापी हरियो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३५०.००,रू ३३५.००
