commodity,unit,min,max,avg
गोलभेडा ठूलो(नेपाली),के.जी.,रू २८.००,रू ४०.००,रू ३३.००
गोलभेडा सानो(लोकल),के.जी.,रू ५.००,रू ८.००,रू ६.६७
गोलभेडा सानो(टनेल),के जी,रू १०.००,रू १८.००,रू १३.४४
आलु रातो(लाम्चो),के.जी.,रू ४५.००,रू ५०.००,रू ४७.००
रातो आलु(गोलो),के जी,रू ४५.००,रू ५०.००,रू ४७.००
आलु रातो(मुडे),केजी,रू ४५.००,रू ४८.००,रू ४६.५०
आलु रातो(भारतीय),के जी,रू २७.००,रू ३०.००,रू २८.५०
आलु सेतो,के.जी.,रू ३०.००,रू ३२.००,रू ३१.००
प्याज सुकेको (भारतीय),के.जी.,रू ५२.००,रू ५५.००,रू ५३.२५
गाजर(लोकल),के.जी.,रू १००.००,रू १२०.००,रू १०६.६७
गाजर(तराई),केजी,रू ७०.००,रू ८०.००,रू ७५.००
बन्दा(लोकल),के.जी.,रू ३०.००,रू ४०.००,रू ३७.००
काउली स्थानिय,के.जी.,रू ७०.००,रू ८०.००,रू ७३.००
मूला रातो,के.जी.,रू ३०.००,रू ३५.००,रू ३१.६७
सेतो मूला(हाइब्रीड),केजी,रू १५.००,रू २५.००,रू २०.००
भन्टा लाम्चो,के.जी.,रू २५.००,रू ३५.००,रू २८.७५
भन्टा डल्लो,के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
बोडी(तने),के.जी.,रू ५०.००,रू ६०.००,रू ५६.२५
मकै बोडी,केजी,रू ७०.००,रू ८०.००,रू ७५.००
घिउ सिमी(लोकल),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
घिउ सिमी(हाइब्रीड),केजी,रू ७०.००,रू ८०.००,रू ७५.००
घिउ सिमी(राजमा),केजी,रू ९०.००,रू १००.००,रू ९५.००
टाटे सिमी,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
भटमासकोशा,के.जी.,रू १२०.००,रू १३०.००,रू १२५.००
तितो करेला,के.जी.,रू ३०.००,रू ४०.००,रू ३४.००
लौका,के.जी.,रू ३०.००,रू ४०.००,रू ३३.७५
चिचिण्डो,के.जी.,रू २५.००,रू ३०.००,रू २७.५०
घिरौला,के.जी.,रू ३०.००,रू ४५.००,रू ३७.२२
झिगूनी,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
हरियो फर्सी(डल्लो),केजी,रू ४०.००,रू ५०.००,रू ४५.००
भिण्डी,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
सखरखण्ड,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
पिंडालू,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
स्कूस,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
रायो साग,के.जी.,रू ८०.००,रू ९०.००,रू ८६.६७
पालूगो साग,के.जी.,रू ९०.००,रू १००.००,रू ९६.६७
चमसूरको साग,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
तोरीको साग,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
प्याज हरियो,के.जी.,रू ८०.००,रू १००.००,रू ९३.३३
च्याउ(कन्य),के.जी.,रू २४०.००,रू २८०.००,रू २६०.००
च्याउ(डल्ले),के जी,रू ४००.००,रू ४५०.००,रू ४३२.५०
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
न्यूरो,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
चुकुन्दर,के.जी.,रू ६०.००,रू ७०.००,रू ६३.३३
रातो बन्दा,के.जी.,रू ४०.००,रू ६०.००,रू ५१.६७
जिरीको साग,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
सेलरी,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
पार्सले,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
सौफको साग,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
पुदीना,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
गान्टे मूला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
