commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ८०.००,रू ९०.००,रू ८५.००
गोलभेडा सानो(लोकल),के.जी.,रू ६०.००,रू ७८.००,रू ६९.००
गोलभेडा सानो(टनेल),के जी,रू ८०.००,रू ८५.००,रू ८२.५०
गोलभेडा सानो(भारतीय),के जी,रू ६४.००,रू ७२.००,रू ६८.००
गोलभेडा सानो(तराई),के जी,रू ४८.००,रू ६०.००,रू ५४.००
आलु रातो(लाम्चो),के.जी.,रू २५.००,रू २७.००,रू २६.००
रातो आलु(गोलो),के जी,रू २०.००,रू २२.००,रू २१.००
आलु रातो(भारतीय),के जी,रू २४.००,रू २६.००,रू २५.००
प्याज सुकेको (भारतीय),के.जी.,रू ३६.००,रू ३८.००,रू ३७.००
गाजर(लोकल),के.जी.,रू ५०.००,रू ५५.००,रू ५२.५०
बन्दा(लोकल),के.जी.,रू ३५.००,रू ५०.००,रू ४२.५०
काउली स्थानिय,के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
सेतो मूला(हाइब्रीड),केजी,रू १६.००,रू २०.००,रू १८.००
भन्टा लाम्चो,के.जी.,रू ५०.००,रू ६५.००,रू ५७.५०
भन्टा डल्लो,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बोडी(तने),के.जी.,रू ८०.००,रू १००.००,रू ९०.००
मकै बोडी,केजी,रू ९०.००,रू १००.००,रू ९५.००
घिउ सिमी(लोकल),के.जी.,रू ८०.००,रू १००.००,रू ९०.००
घिउ सिमी(हाइब्रीड),केजी,रू ८०.००,रू ९०.००,रू ८५.००
घिउ सिमी(राजमा),केजी,रू ८०.००,रू १००.००,रू ९०.००
भटमासकोशा,के.जी.,रू १२०.००,रू १४०.००,रू १३०.००
तितो करेला,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
लौका,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
परवर(लोकल),के.जी.,रू ५५.००,रू ६०.००,रू ५७.५०
परवर(तराई),केजी,रू ५०.००,रू ६०.००,रू ५५.००
चिचिण्डो,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
घिरौला,के.जी.,रू ५०.००,रू ८०.००,रू ६५.००
झिगूनी,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
हरियो फर्सी(डल्लो),केजी,रू ४०.००,रू ५०.००,रू ४५.००
भिण्डी,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
सखरखण्ड,के.जी.,रू ७०.००,रू ७५.००,रू ७२.५०
पिंडालू,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
स्कूस,के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
रायो साग,के.जी.,रू ५०.००,रू १००.००,रू ७८.००
पालूगो साग,के.जी.,रू ६०.००,रू १२०.००,रू ९०.००
चमसूरको साग,के.जी.,रू ११०.००,रू १३८.००,रू १२४.००
तोरीको साग,के.जी.,रू २५.००,रू ३५.००,रू ३०.००
मेथीको साग,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
प्याज हरियो,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
च्याउ(कन्य),के.जी.,रू १४०.००,रू १७०.००,रू १५५.००
च्याउ(डल्ले),के जी,रू ३००.००,रू ३५०.००,रू ३२५.००
राजा च्याउ,के.जी.,रू ३००.००,रू ३२०.००,रू ३१०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू २५०.००,रू ४००.००,रू ३२५.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ब्रोकाउली,के.जी.,रू ८०.००,रू १२०.००,रू १००.००
चुकुन्दर,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
रातो बन्दा,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
जिरीको साग,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
सेलरी,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
पार्सले,के.जी.,रू २५०.००,रू २८०.००,रू २६५.००
सौफको साग,के.जी.,रू ९०.००,रू १२०.००,रू १०५.००
पुदीना,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
गान्टे मूला,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
स्याउ(झोले),के.जी.,रू २२०.००,रू २५०.००,रू २३५.००
स्याउ(फूजी),के जी,रू २५०.००,रू ३००.००,रू २७५.००
केरा(नेपाली),दर्जन,रू १५०.००,रू २००.००,रू १७५.००
केरा(मालभोग),दर्जन,रू २००.००,रू २२०.००,रू २१०.००
कागती,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
अनार,के.जी.,रू ४००.००,रू ५००.००,रू ४५०.००
अंगुर(हरियो),के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
अंगुर(कालो),केजी,रू ४००.००,रू ४५०.००,रू ४२५.००
तरबुजा(हरियो),के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
भुई कटहर,प्रति गोटा,रू २३०.००,रू २५०.००,रू २४०.००
काक्रो(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
काक्रो(हाइब्रीड),के जी,रू २०.००,रू ३०.००,रू २५.००
काक्रो(लोकलक्रस),के.जी.,रू २०.००,रू ४०.००,रू ३०.००
रुख कटहर,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
नासपाती(चाइनिज),केजी,रू २३०.००,रू २५०.००,रू २४०.००
मेवा(नेपाली),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
मेवा(भारतीय),केजी,रू ८०.००,रू ९०.००,रू ८५.००
आभोकाडो,के.जी,रू ७००.००,रू ८००.००,रू ७५०.००
नरिवल(हरियो),के जी,रू १५०.००,रू १६०.००,रू १५५.००
अदुवा,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
खु्र्सानी सुकेको,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ९०.००,रू १००.००,रू ९५.००
खुर्सानी हरियो(बुलेट),के जी,रू ९०.००,रू १००.००,रू ९५.००
खुर्सानी हरियो(माछे),के जी,रू ५०.००,रू ६०.००,रू ५५.००
खुर्सानी हरियो(अकबरे),के जी,रू ४००.००,रू ५००.००,रू ४५०.००
भेडे खु्र्सानी,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
लसुन हरियो,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
हरियो धनिया,के.जी.,रू ५०.००,रू १२०.००,रू ८५.००
लसुन सुकेको चाइनिज,के.जी.,रू १७५.००,रू २००.००,रू १८७.५०
लसुन सुकेको नेपाली,के.जी.,रू ९०.००,रू १२०.००,रू १०५.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू ३००.००,रू ३१०.००,रू ३०५.००
ताजा माछा(छडी),के जी,रू २४०.००,रू २८०.००,रू २६०.००
