commodity,unit,min,max,avg
फर्सी हरियो(लाम्चो),के.जी.,रू २०.००,रू २५.००,रू २२.५०
हरियो फर्सी(डल्लो),केजी,रू २०.००,रू ३०.००,रू २५.००
भिण्डी,के.जी.,रू ४०.००,रू ६०.००,रू ४८.१३
सखरखण्ड,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
बरेला,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
पिंडालू,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
स्कूस,के.जी.,रू ४५.००,रू ६०.००,रू ५२.५०
रायो साग,के.जी.,रू ३०.००,रू ५०.००,रू ४१.६७
पालूगो साग,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
चमसूरको साग,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
तोरीको साग,के.जी.,रू २०.००,रू ३०.००,रू २३.७५
मेथीको साग,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
प्याज हरियो,के.जी.,रू ६०.००,रू १००.००,रू ७५.००
तरुल,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
च्याउ(कन्य),के.जी.,रू १८०.००,रू २००.००,रू १९०.००
च्याउ(डल्ले),के जी,रू ४००.००,रू ४५०.००,रू ४२५.००
राजा च्याउ,के.जी.,रू ३००.००,रू ३२०.००,रू ३१०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ४००.००,रू ५००.००,रू ४५०.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ब्रोकाउली,के.जी.,रू ४०.००,रू ७०.००,रू ५३.३३
चुकुन्दर,के.जी.,रू ५५.००,रू ७०.००,रू ६३.७५
सजिवन,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
कोइरालो,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
रातो बन्दा,के.जी.,रू ४०.००,रू ४०.००,रू ४०.००
जिरीको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ग्याठ कोबी,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
सेलरी,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
पार्सले,के.जी.,रू ३००.००,रू ३२०.००,रू ३१०.००
सौफको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
पुदीना,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
गान्टे मूला,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
स्याउ(झोले),के.जी.,रू २२०.००,रू २५०.००,रू २३५.००
स्याउ(फूजी),के जी,रू २५०.००,रू ३००.००,रू २७५.००
केरा(नेपाली),दर्जन,रू १८०.००,रू २२०.००,रू २००.००
कागती,के.जी.,रू ३७०.००,रू ३८०.००,रू ३७५.००
अनार,के.जी.,रू ४३०.००,रू ४८०.००,रू ४५५.००
अंगुर(हरियो),के.जी.,रू २३०.००,रू २५०.००,रू २४०.००
अंगुर(कालो),केजी,रू ३४०.००,रू ३८०.००,रू ३६०.००
तरबुजा(हरियो),के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
भुई कटहर,प्रति गोटा,रू २३०.००,रू २५०.००,रू २४०.००
काक्रो(लोकल),के.जी.,रू ३५.००,रू ५०.००,रू ४४.१७
काक्रो(हाइब्रीड),के जी,रू १५.००,रू २५.००,रू २०.००
काक्रो(लोकलक्रस),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
रुख कटहर,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
नासपाती(चाइनिज),केजी,रू २२०.००,रू २५०.००,रू २३५.००
मेवा(नेपाली),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
मेवा(भारतीय),केजी,रू ८०.००,रू ९०.००,रू ८५.००
किवि,केजी,रू ४००.००,रू ४५०.००,रू ४२५.००
आभोकाडो,के.जी,रू ७००.००,रू ८००.००,रू ७५०.००
अदुवा,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
खु्र्सानी सुकेको,के.जी.,रू ३८०.००,रू ४५०.००,रू ४१५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ६०.००,रू ८०.००,रू ७०.००
खुर्सानी हरियो(बुलेट),के जी,रू ४०.००,रू ५०.००,रू ४५.००
खुर्सानी हरियो(माछे),के जी,रू ४०.००,रू ५५.००,रू ४६.२५
खुर्सानी हरियो(अकबरे),के जी,रू ५००.००,रू ६००.००,रू ५५०.००
भेडे खु्र्सानी,के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
लसुन हरियो,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
हरियो धनिया,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
लसुन सुकेको चाइनिज,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
लसुन सुकेको नेपाली,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू ३००.००,रू ३१०.००,रू ३०५.००
ताजा माछा(छडी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
