commodity,unit,min,max,avg
घिरौला,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
झिगूनी,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू ४५.००,रू ६०.००,रू ५२.५०
हरियो फर्सी(डल्लो),केजी,रू ४०.००,रू ५०.००,रू ४५.००
भिण्डी,के.जी.,रू ६०.००,रू ८०.००,रू ७१.२५
सखरखण्ड,के.जी.,रू ७०.००,रू ७५.००,रू ७२.५०
पिंडालू,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
स्कूस,के.जी.,रू ४५.००,रू ६०.००,रू ५२.५०
रायो साग,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
पालूगो साग,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
चमसूरको साग,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
तोरीको साग,के.जी.,रू २५.००,रू ३५.००,रू ३०.००
मेथीको साग,के.जी.,रू ५५.००,रू ८०.००,रू ६७.५०
प्याज हरियो,के.जी.,रू १२०.००,रू १५०.००,रू १३५.००
च्याउ(कन्य),के.जी.,रू १७०.००,रू २००.००,रू १८५.००
च्याउ(डल्ले),के जी,रू ३७०.००,रू ४२०.००,रू ३९५.००
राजा च्याउ,के.जी.,रू ३००.००,रू ३२०.००,रू ३१०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ३००.००,रू ४००.००,रू ३५०.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ब्रोकाउली,के.जी.,रू ११०.००,रू १४०.००,रू १२०.००
चुकुन्दर,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
सजिवन,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
रातो बन्दा,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
जिरीको साग,के.जी.,रू १२०.००,रू १३०.००,रू १२५.००
सेलरी,के.जी.,रू ९०.००,रू ११०.००,रू १००.००
पार्सले,के.जी.,रू २२०.००,रू २६०.००,रू २४०.००
सौफको साग,के.जी.,रू ८०.००,रू ९०.००,रू ८३.३३
पुदीना,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
गान्टे मूला,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
स्याउ(झोले),के.जी.,रू २२०.००,रू २५०.००,रू २३५.००
स्याउ(फूजी),के जी,रू २५०.००,रू ३००.००,रू २७५.००
कागती,के.जी.,रू ३४०.००,रू ३५०.००,रू ३४५.००
अनार,के.जी.,रू ४००.००,रू ५००.००,रू ४५०.००
अंगुर(हरियो),के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
अंगुर(कालो),केजी,रू ४००.००,रू ४५०.००,रू ४२५.००
तरबुजा(हरियो),के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
भुई कटहर,प्रति गोटा,रू २३०.००,रू २५०.००,रू २४०.००
काक्रो(लोकल),के.जी.,रू ६०.००,रू ७०.००,रू ६५.८३
काक्रो(हाइब्रीड),के जी,रू २५.००,रू ३५.००,रू ३०.००
काक्रो(लोकलक्रस),के.जी.,रू ५५.००,रू ७०.००,रू ६३.५७
रुख कटहर,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
नासपाती(चाइनिज),केजी,रू २३०.००,रू २५०.००,रू २४०.००
मेवा(नेपाली),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मेवा(भारतीय),केजी,रू ८०.००,रू ९०.००,रू ८५.००
आभोकाडो,के.जी,रू ७००.००,रू ८००.००,रू ७५०.००
नरिवल(हरियो),के जी,रू १५०.००,रू १७०.००,रू १६०.००
अदुवा,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
खु्र्सानी सुकेको,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ८०.००,रू १००.००,रू ९०.००
खुर्सानी हरियो(बुलेट),के जी,रू ८०.००,रू ९०.००,रू ८५.००
खुर्सानी हरियो(माछे),के जी,रू ५०.००,रू ७०.००,रू ६०.००
भेडे खु्र्सानी,के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
लसुन हरियो,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
हरियो धनिया,के.जी.,रू ८०.००,रू १५०.००,रू ११५.००
लसुन सुकेको चाइनिज,के.जी.,रू १७५.००,रू २००.००,रू १८७.५०
लसुन सुकेको नेपाली,के.जी.,रू ९०.००,रू १२०.००,रू १०५.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू ३००.००,रू ३१०.००,रू ३०५.००
ताजा माछा(छडी),के जी,रू २५०.००,रू २८०.००,रू २६३.३३
