commodity,unit,min,max,avg
भिण्डी,के.जी.,रू ३०.००,रू ५०.००,रू ४०.००
सखरखण्ड,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
बरेला,के.जी.,रू ४५.००,रू ५०.००,रू ४८.३३
पिंडालू,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
स्कूस,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
रायो साग,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
पालूगो साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
चमसूरको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
तोरीको साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
मेथीको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
प्याज हरियो,के.जी.,रू ५०.००,रू ८०.००,रू ६६.००
बकूला,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
च्याउ(कन्य),के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
च्याउ(डल्ले),के जी,रू ३००.००,रू ३५०.००,रू ३२५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ३५०.००,रू ४००.००,रू ३८१.२५
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ब्रोकाउली,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
चुकुन्दर,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
सजिवन,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
कोइरालो,के.जी.,रू ३००.००,रू ३५०.००,रू ३१७.५०
रातो बन्दा,के.जी.,रू ३०.००,रू ४५.००,रू ३७.५०
जिरीको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
ग्याठ कोबी,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
सेलरी,के.जी.,रू १६०.००,रू १८०.००,रू १७०.००
पार्सले,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
सौफको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
पुदीना,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू ११०.००,रू १८०.००,रू १४५.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू २२०.००,रू २५०.००,रू २३०.००
स्याउ(झोले),के.जी.,रू २००.००,रू २५०.००,रू २२५.००
स्याउ(फूजी),के जी,रू २६०.००,रू ३२०.००,रू २९०.००
कागती,के.जी.,रू ३५०.००,रू ३८०.००,रू ३६२.५०
अनार,के.जी.,रू ३५०.००,रू ३८०.००,रू ३६५.००
अंगुर(हरियो),के.जी.,रू २१०.००,रू २३०.००,रू २२०.००
अंगुर(कालो),केजी,रू ३३०.००,रू ३५०.००,रू ३४०.००
तरबुजा(हरियो),के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
भुई कटहर,प्रति गोटा,रू २००.००,रू २२०.००,रू २१०.००
काक्रो(लोकल),के.जी.,रू २०.००,रू ३५.००,रू २८.३३
काक्रो(हाइब्रीड),के जी,रू १०.००,रू १५.००,रू १२.५०
काक्रो(लोकलक्रस),के.जी.,रू २०.००,रू ३०.००,रू २६.२५
रुख कटहर,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
नासपाती(चाइनिज),केजी,रू २३०.००,रू २६०.००,रू २४५.००
मेवा(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),केजी,रू ७०.००,रू ९०.००,रू ८०.००
किवि,केजी,रू ३५०.००,रू ४००.००,रू ३७५.००
आभोकाडो,के.जी,रू ६००.००,रू ८००.००,रू ७००.००
अदुवा,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
खु्र्सानी सुकेको,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ५०.००,रू ६०.००,रू ५५.००
खुर्सानी हरियो(बुलेट),के जी,रू ५०.००,रू ६०.००,रू ५५.००
खुर्सानी हरियो(माछे),के जी,रू ६०.००,रू ७०.००,रू ६५.००
खुर्सानी हरियो(अकबरे),के जी,रू ३००.००,रू ४००.००,रू ३५०.००
भेडे खु्र्सानी,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
लसुन हरियो,के.जी.,रू ८०.००,रू १२०.००,रू १०१.६७
हरियो धनिया,के.जी.,रू ६०.००,रू ९०.००,रू ७५.००
लसुन सुकेको चाइनिज,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
लसुन सुकेको नेपाली,के.जी.,रू १००.००,रू १३०.००,रू ११५.००
छ्यापी सुकेको,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
छ्यापी हरियो,के.जी.,रू ५०.००,रू १००.००,रू ७५.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू ३००.००,रू ३१०.००,रू ३०५.००
ताजा माछा(छडी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
