commodity,unit,min,max,avg
गोलभेडा ठूलो(नेपाली),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
गोलभेडा सानो(लोकल),के.जी.,रू १५.००,रू २०.००,रू १७.५०
गोलभेडा सानो(टनेल),के जी,रू २०.००,रू ३०.००,रू २६.००
आलु रातो(लाम्चो),के.जी.,रू ३८.००,रू ४१.००,रू ३९.५०
रातो आलु(गोलो),के जी,रू ३२.००,रू ३५.००,रू ३३.५०
आलु रातो(मुडे),केजी,रू ३२.००,रू ३५.००,रू ३३.५०
आलु रातो(भारतीय),के जी,रू २८.००,रू ३०.००,रू २८.७५
आलु सेतो,के.जी.,रू २८.००,रू ३०.००,रू २९.००
प्याज सुकेको (भारतीय),के.जी.,रू ५२.००,रू ५५.००,रू ५३.५०
गाजर(लोकल),के.जी.,रू ९०.००,रू १००.००,रू ९५.००
बन्दा(लोकल),के.जी.,रू ५५.००,रू ६५.००,रू ५८.७५
काउली स्थानिय,के.जी.,रू ६०.००,रू ७०.००,रू ६३.७५
मूला रातो,के.जी.,रू २५.००,रू ३०.००,रू २७.६७
सेतो मूला(हाइब्रीड),केजी,रू १५.००,रू २०.००,रू १७.००
भन्टा लाम्चो,के.जी.,रू १०.००,रू २०.००,रू १५.००
भन्टा डल्लो,के.जी.,रू २५.००,रू ३५.००,रू २८.७५
बोडी(तने),के.जी.,रू २५.००,रू ३५.००,रू २८.७५
मकै बोडी,केजी,रू ३०.००,रू ४०.००,रू ३५.००
मटरकोशा,के.जी.,रू १२०.००,रू १४०.००,रू १३०.००
घिउ सिमी(लोकल),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
घिउ सिमी(हाइब्रीड),केजी,रू ४०.००,रू ५०.००,रू ४५.००
घिउ सिमी(राजमा),केजी,रू ७०.००,रू ८०.००,रू ७५.००
टाटे सिमी,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
भटमासकोशा,के.जी.,रू ८०.००,रू १००.००,रू ९१.२५
तितो करेला,के.जी.,रू २०.००,रू ३०.००,रू २५.००
लौका,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
परवर(लोकल),के.जी.,रू २०.००,रू ३०.००,रू २५.००
परवर(तराई),केजी,रू २०.००,रू ३०.००,रू २५.००
चिचिण्डो,के.जी.,रू २०.००,रू ३०.००,रू २५.००
घिरौला,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
झिगूनी,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
हरियो फर्सी(डल्लो),केजी,रू १५.००,रू २५.००,रू १८.७५
