commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ८५.००,रू ९५.००,रू ९०.००
गोलभेडा सानो(लोकल),के.जी.,रू ५०.००,रू ६५.००,रू ५८.००
गोलभेडा सानो(भारतीय),के जी,रू ४५.००,रू ५०.००,रू ४७.५०
गोलभेडा सानो(तराई),के जी,रू ४०.००,रू ५०.००,रू ४५.००
आलु रातो(लाम्चो),के.जी.,रू २२.००,रू २८.००,रू २४.२५
आलु रातो(भारतीय),के जी,रू २०.००,रू २४.००,रू २२.२५
प्याज सुकेको (भारतीय),के.जी.,रू ३९.००,रू ४२.००,रू ४०.५०
गाजर(लोकल),के.जी.,रू ४५.००,रू ६०.००,रू ५२.५०
गाजर(तराई),केजी,रू २८.००,रू ४०.००,रू ३४.००
बन्दा(लोकल),के.जी.,रू ३०.००,रू ४०.००,रू ३३.३३
बन्दा(नरिवल),केजी,रू २०.००,रू ३०.००,रू २५.००
काउली स्थानिय,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
स्थानीय काउली(ज्यापु),केजी,रू ५०.००,रू ६०.००,रू ५५.००
सेतो मूला(हाइब्रीड),केजी,रू १५.००,रू २०.००,रू १७.५०
भन्टा लाम्चो,के.जी.,रू ५०.००,रू ६५.००,रू ५९.१७
भन्टा डल्लो,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
बोडी(तने),के.जी.,रू १००.००,रू १२०.००,रू ११०.००
मकै बोडी,केजी,रू ८०.००,रू ९०.००,रू ८५.००
मटरकोशा,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
घिउ सिमी(लोकल),के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
घिउ सिमी(हाइब्रीड),केजी,रू ८०.००,रू ९०.००,रू ८५.००
घिउ सिमी(राजमा),केजी,रू ८०.००,रू १००.००,रू ९०.००
भटमासकोशा,के.जी.,रू १५०.००,रू १७०.००,रू १६२.५०
तितो करेला,के.जी.,रू ३०.००,रू ५०.००,रू ३८.३३
लौका,के.जी.,रू ४५.००,रू ६०.००,रू ५१.६७
परवर(लोकल),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
परवर(तराई),केजी,रू ६०.००,रू ७०.००,रू ६५.००
घिरौला,के.जी.,रू ६०.००,रू ७५.००,रू ६८.००
झिगूनी,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
हरियो फर्सी(डल्लो),केजी,रू ३०.००,रू ५०.००,रू ३९.२९
भिण्डी,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
सखरखण्ड,के.जी.,रू ६५.००,रू ७५.००,रू ७०.००
पिंडालू,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
स्कूस,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
रायो साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
पालूगो साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
चमसूरको साग,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
तोरीको साग,के.जी.,रू २५.००,रू ३५.००,रू ३०.००
मेथीको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
प्याज हरियो,के.जी.,रू १००.००,रू १५०.००,रू १२३.३३
च्याउ(कन्य),के.जी.,रू २३०.००,रू २६०.००,रू २४८.००
च्याउ(डल्ले),के जी,रू ३५०.००,रू ४००.००,रू ३७५.००
राजा च्याउ,के.जी.,रू ३००.००,रू ३२०.००,रू ३१०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ४००.००,रू ५००.००,रू ४५०.००
न्यूरो,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
ब्रोकाउली,के.जी.,रू ९०.००,रू ११०.००,रू १००.००
चुकुन्दर,के.जी.,रू ५५.००,रू ६५.००,रू ५८.७५
सजिवन,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
कोइरालो,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
रातो बन्दा,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
जिरीको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
सेलरी,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
पार्सले,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
सौफको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
पुदीना,के.जी.,रू ९०.००,रू ११०.००,रू १००.००
गान्टे मूला,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
स्याउ(झोले),के.जी.,रू २२०.००,रू २५०.००,रू २३५.००
स्याउ(फूजी),के जी,रू २५०.००,रू ३००.००,रू २७५.००
केरा(नेपाली),दर्जन,रू १८०.००,रू २२०.००,रू २००.००
कागती,के.जी.,रू ३७०.००,रू ३८०.००,रू ३७५.००
अनार,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
अंगुर(हरियो),के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
अंगुर(कालो),केजी,रू ४००.००,रू ४५०.००,रू ४२५.००
तरबुजा(हरियो),के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
भुई कटहर,प्रति गोटा,रू २३०.००,रू २५०.००,रू २४०.००
काक्रो(लोकल),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
काक्रो(हाइब्रीड),के जी,रू ४०.००,रू ५०.००,रू ४६.२५
काक्रो(लोकलक्रस),के.जी.,रू ६०.००,रू ८०.००,रू ७१.२५
रुख कटहर,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
नासपाती(चाइनिज),केजी,रू २२०.००,रू २५०.००,रू २३५.००
मेवा(नेपाली),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
मेवा(भारतीय),केजी,रू ८०.००,रू ९०.००,रू ८५.००
आभोकाडो,के.जी,रू ७००.००,रू ८००.००,रू ७५०.००
अदुवा,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
खु्र्सानी सुकेको,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
खुर्सानी हरियो(लाम्चो),के जी,रू १००.००,रू १२०.००,रू १११.६७
खुर्सानी हरियो(माछे),के जी,रू ५०.००,रू ६०.००,रू ५५.००
खुर्सानी हरियो(अकबरे),के जी,रू ५००.००,रू ६००.००,रू ५५०.००
भेडे खु्र्सानी,के.जी.,रू ५०.००,रू ७०.००,रू ६२.००
लसुन हरियो,के.जी.,रू १९०.००,रू २००.००,रू १९५.००
हरियो धनिया,के.जी.,रू ५०.००,रू ८०.००,रू ६०.००
लसुन सुकेको चाइनिज,के.जी.,रू १७०.००,रू १९०.००,रू १८०.००
लसुन सुकेको नेपाली,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू ३००.००,रू ३१०.००,रू ३०५.००
ताजा माछा(छडी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
