commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ८५.००,रू ९५.००,रू ९०.००
गोलभेडा सानो(लोकल),के.जी.,रू ५२.००,रू ६०.००,रू ५६.००
गोलभेडा सानो(भारतीय),के जी,रू ४२.००,रू ४८.००,रू ४५.००
गोलभेडा सानो(तराई),के जी,रू ४०.००,रू ५०.००,रू ४५.००
आलु रातो(लाम्चो),के.जी.,रू २२.००,रू २८.००,रू २४.५०
आलु रातो(भारतीय),के जी,रू २३.००,रू २४.००,रू २३.५०
प्याज सुकेको (भारतीय),के.जी.,रू ३८.००,रू ४२.००,रू ३९.६७
गाजर(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
गाजर(तराई),केजी,रू २५.००,रू ३५.००,रू ३०.००
बन्दा(लोकल),के.जी.,रू ३०.००,रू ४०.००,रू ३४.१७
बन्दा(नरिवल),केजी,रू ३०.००,रू ४०.००,रू ३५.००
काउली स्थानिय,के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
स्थानीय काउली(ज्यापु),केजी,रू ७०.००,रू ८०.००,रू ७५.००
मूला सेतो(लोकल),के.जी.,रू १५.००,रू २०.००,रू १७.५०
सेतो मूला(हाइब्रीड),केजी,रू १५.००,रू २०.००,रू १७.५०
भन्टा लाम्चो,के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
भन्टा डल्लो,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बोडी(तने),के.जी.,रू ९०.००,रू ११०.००,रू १०२.५०
मकै बोडी,केजी,रू ८०.००,रू ९०.००,रू ८५.००
मटरकोशा,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
घिउ सिमी(लोकल),के.जी.,रू ६५.००,रू ८५.००,रू ७५.७१
घिउ सिमी(हाइब्रीड),केजी,रू ८०.००,रू १००.००,रू ८६.६७
घिउ सिमी(राजमा),केजी,रू ९०.००,रू १००.००,रू ९५.००
भटमासकोशा,के.जी.,रू १५०.००,रू १७०.००,रू १६०.००
तितो करेला,के.जी.,रू २५.००,रू ४०.००,रू ३२.५०
लौका,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
परवर(लोकल),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
परवर(तराई),केजी,रू ६०.००,रू ७०.००,रू ६५.००
चिचिण्डो,के.जी.,रू २५.००,रू ३०.००,रू २७.५०
घिरौला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी पाकेको,के.जी.,रू ५५.००,रू ६०.००,रू ५७.५०
फर्सी हरियो(लाम्चो),के.जी.,रू ४०.००,रू ५०.००,रू ४६.२५
हरियो फर्सी(डल्लो),केजी,रू ३०.००,रू ५०.००,रू ३९.००
भिण्डी,के.जी.,रू ७०.००,रू ८०.००,रू ७३.३३
सखरखण्ड,के.जी.,रू ६०.००,रू ७५.००,रू ६७.५०
पिंडालू,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
