commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ९०.००,रू ११०.००,रू १००.००
गोलभेडा सानो(लोकल),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
गोलभेडा सानो(भारतीय),के जी,रू ५०.००,रू ६०.००,रू ५५.००
गोलभेडा सानो(तराई),के जी,रू ५०.००,रू ६०.००,रू ५५.००
आलु रातो(लाम्चो),के.जी.,रू २२.००,रू २७.००,रू २५.००
आलु रातो(भारतीय),के जी,रू २२.००,रू २४.००,रू २३.००
प्याज सुकेको (भारतीय),के.जी.,रू ३५.००,रू ३७.००,रू ३६.००
गाजर(लोकल),के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
गाजर(तराई),केजी,रू २०.००,रू ३०.००,रू २५.००
बन्दा(लोकल),के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
बन्दा(तराई),केजी,रू २०.००,रू ३५.००,रू २७.५०
काउली स्थानिय,के.जी.,रू २०.००,रू ३०.००,रू २५.००
स्थानीय काउली(ज्यापु),केजी,रू ३०.००,रू ४०.००,रू ३५.००
सेतो मूला(हाइब्रीड),केजी,रू १५.००,रू २५.००,रू २०.००
भन्टा लाम्चो,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
भन्टा डल्लो,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
बोडी(तने),के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
मटरकोशा,के.जी.,रू ३०.००,रू ५०.००,रू ४०.००
घिउ सिमी(लोकल),के.जी.,रू १५.००,रू ३०.००,रू २२.५०
घिउ सिमी(हाइब्रीड),केजी,रू २५.००,रू ३५.००,रू ३०.००
घिउ सिमी(राजमा),केजी,रू ७०.००,रू ९०.००,रू ८०.००
टाटे सिमी,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
भटमासकोशा,के.जी.,रू १५०.००,रू १८०.००,रू १६५.००
तितो करेला,के.जी.,रू २०.००,रू ४०.००,रू २९.१७
लौका,के.जी.,रू १५.००,रू ३०.००,रू २३.७५
परवर(लोकल),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
परवर(तराई),केजी,रू ६०.००,रू ७०.००,रू ६५.००
चिचिण्डो,के.जी.,रू २५.००,रू ३०.००,रू २७.५०
घिरौला,के.जी.,रू २५.००,रू ३५.००,रू ३०.००
फर्सी पाकेको,के.जी.,रू ५५.००,रू ६०.००,रू ५७.५०
फर्सी हरियो(लाम्चो),के.जी.,रू १५.००,रू २५.००,रू २०.००
हरियो फर्सी(डल्लो),केजी,रू १५.००,रू २५.००,रू २१.२५
भिण्डी,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
सखरखण्ड,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
बरेला,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
पिंडालू,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
स्कूस,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
रायो साग,के.जी.,रू ३०.००,रू ५०.००,रू ४३.३३
पालूगो साग,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
चमसूरको साग,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
तोरीको साग,के.जी.,रू २०.००,रू ३०.००,रू २५.००
मेथीको साग,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
प्याज हरियो,के.जी.,रू ६०.००,रू ८०.००,रू ७२.५०
तरुल,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
च्याउ(कन्य),के.जी.,रू १८०.००,रू २००.००,रू १९०.००
च्याउ(डल्ले),के जी,रू ४००.००,रू ४५०.००,रू ४२५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ४००.००,रू ५००.००,रू ४५०.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ब्रोकाउली,के.जी.,रू ५०.००,रू ८०.००,रू ६५.००
सजिवन,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
कोइरालो,के.जी.,रू २७०.००,रू ३००.००,रू २८५.००
रातो बन्दा,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
जिरीको साग,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
ग्याठ कोबी,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
सेलरी,के.जी.,रू १४०.००,रू १६०.००,रू १५३.३३
पार्सले,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
सौफको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
पुदीना,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
गान्टे मूला,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
स्याउ(झोले),के.जी.,रू २२०.००,रू २५०.००,रू २३५.००
स्याउ(फूजी),के जी,रू २५०.००,रू ३००.००,रू २७५.००
केरा(नेपाली),दर्जन,रू २००.००,रू २२०.००,रू २१०.००
कागती,के.जी.,रू ३७०.००,रू ३८०.००,रू ३७५.००
अनार,के.जी.,रू ४३०.००,रू ४८०.००,रू ४५५.००
अंगुर(हरियो),के.जी.,रू २२०.००,रू २४०.००,रू २३०.००
अंगुर(कालो),केजी,रू ३४०.००,रू ३६०.००,रू ३५०.००
तरबुजा(हरियो),के.जी.,रू ३५.००,रू ५०.००,रू ४२.५०
भुई कटहर,प्रति गोटा,रू २३०.००,रू २५०.००,रू २४०.००
काक्रो(लोकल),के.जी.,रू ३५.००,रू ५०.००,रू ४२.५०
काक्रो(हाइब्रीड),के जी,रू १५.००,रू २५.००,रू २०.००
काक्रो(लोकलक्रस),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
रुख कटहर,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
नासपाती(चाइनिज),केजी,रू २३०.००,रू २५०.००,रू २४०.००
मेवा(नेपाली),के.जी.,रू ७०.००,रू ८०.००,रू ७३.३३
