commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू १००.००,रू ११०.००,रू १०५.००
गोलभेडा सानो(लोकल),के.जी.,रू ५५.००,रू ६५.००,रू ५९.५०
गोलभेडा सानो(भारतीय),के जी,रू ५४.००,रू ६३.००,रू ५८.५०
गोलभेडा सानो(तराई),के जी,रू ५२.००,रू ६०.००,रू ५६.३३
आलु रातो(लाम्चो),के.जी.,रू २०.००,रू २५.००,रू २२.५०
आलु रातो(भारतीय),के जी,रू २२.००,रू २४.००,रू २३.००
प्याज सुकेको (भारतीय),के.जी.,रू ३४.००,रू ३६.००,रू ३५.००
गाजर(लोकल),के.जी.,रू ४५.००,रू ६०.००,रू ५२.५०
गाजर(तराई),केजी,रू १६.००,रू ३०.००,रू २३.००
बन्दा(लोकल),के.जी.,रू ३५.००,रू ५०.००,रू ४२.५०
बन्दा(तराई),केजी,रू २५.००,रू ३५.००,रू ३०.००
काउली स्थानिय,के.जी.,रू १५.००,रू ३०.००,रू २३.७५
मूला सेतो(लोकल),के.जी.,रू १५.००,रू २०.००,रू १७.५०
सेतो मूला(हाइब्रीड),केजी,रू २०.००,रू २५.००,रू २२.५०
भन्टा लाम्चो,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
भन्टा डल्लो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
बोडी(तने),के.जी.,रू २०.००,रू ४०.००,रू ३०.००
मटरकोशा,के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
घिउ सिमी(लोकल),के.जी.,रू १५.००,रू ३०.००,रू २२.५०
घिउ सिमी(हाइब्रीड),केजी,रू २५.००,रू ३५.००,रू ३०.००
घिउ सिमी(राजमा),केजी,रू ९०.००,रू ११०.००,रू १००.००
टाटे सिमी,के.जी.,रू १२०.००,रू १३०.००,रू १२५.००
भटमासकोशा,के.जी.,रू १२०.००,रू १४०.००,रू १३०.००
तितो करेला,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
लौका,के.जी.,रू १५.००,रू २५.००,रू २०.००
परवर(लोकल),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
परवर(तराई),केजी,रू ६०.००,रू ७०.००,रू ६५.००
चिचिण्डो,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
घिरौला,के.जी.,रू २५.००,रू ३५.००,रू ३०.००
फर्सी पाकेको,के.जी.,रू ५५.००,रू ६०.००,रू ५७.५०
फर्सी हरियो(लाम्चो),के.जी.,रू १५.००,रू २५.००,रू २०.००
हरियो फर्सी(डल्लो),केजी,रू १५.००,रू २५.००,रू २०.००
भिण्डी,के.जी.,रू ४५.००,रू ६०.००,रू ५१.२५
सखरखण्ड,के.जी.,रू ६५.००,रू ७५.००,रू ७०.००
बरेला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
पिंडालू,के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
स्कूस,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
रायो साग,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
पालूगो साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
चमसूरको साग,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
तोरीको साग,के.जी.,रू ३५.००,रू ४०.००,रू ३७.५०
मेथीको साग,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
प्याज हरियो,के.जी.,रू १२०.००,रू १५०.००,रू १३५.००
बकूला,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
च्याउ(कन्य),के.जी.,रू २००.००,रू २२०.००,रू २१०.००
च्याउ(डल्ले),के जी,रू ४००.००,रू ४५०.००,रू ४२५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ४००.००,रू ५००.००,रू ४५०.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ब्रोकाउली,के.जी.,रू ६०.००,रू ९०.००,रू ७५.००
चुकुन्दर,के.जी.,रू ५०.००,रू ७०.००,रू ६२.५०
सजिवन,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
कोइरालो,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
रातो बन्दा,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
जिरीको साग,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
ग्याठ कोबी,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
सेलरी,के.जी.,रू १६०.००,रू १८०.००,रू १७०.००
पार्सले,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
सौफको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
पुदीना,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
गान्टे मूला,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
स्याउ(झोले),के.जी.,रू २२०.००,रू २५०.००,रू २३५.००
