commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ७५.००,रू ८५.००,रू ८०.००
गोलभेडा सानो(लोकल),के.जी.,रू २०.००,रू २५.००,रू २२.५०
गोलभेडा सानो(टनेल),के जी,रू ३०.००,रू ५०.००,रू ४०.००
गोलभेडा सानो(भारतीय),के जी,रू ३५.००,रू ४३.००,रू ३८.००
गोलभेडा सानो(तराई),के जी,रू ३५.००,रू ४५.००,रू ३९.१७
आलु रातो(लाम्चो),के.जी.,रू २५.००,रू ३०.००,रू २७.५०
आलु रातो(भारतीय),के जी,रू २३.००,रू २५.००,रू २४.००
प्याज सुकेको (भारतीय),के.जी.,रू ४२.००,रू ४४.००,रू ४३.००
गाजर(लोकल),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
गाजर(तराई),केजी,रू ३५.००,रू ४५.००,रू ४०.००
बन्दा(लोकल),के.जी.,रू ५५.००,रू ७०.००,रू ६२.५०
बन्दा(तराई),केजी,रू ४०.००,रू ५०.००,रू ४५.००
बन्दा(नरिवल),केजी,रू ३५.००,रू ५०.००,रू ४२.५०
काउली स्थानिय,के.जी.,रू ४०.००,रू ६०.००,रू ४९.२९
स्थानीय काउली(ज्यापु),केजी,रू ८०.००,रू १००.००,रू ९०.००
काउली तराई,के.जी.,रू ४०.००,रू ५५.००,रू ४८.७५
मूला रातो,के.जी.,रू २५.००,रू ३५.००,रू ३०.००
मूला सेतो(लोकल),के.जी.,रू १०.००,रू १५.००,रू १२.५०
सेतो मूला(हाइब्रीड),केजी,रू १५.००,रू २०.००,रू १८.२५
भन्टा लाम्चो,के.जी.,रू ५०.००,रू ६०.००,रू ५६.२५
भन्टा डल्लो,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मटरकोशा,के.जी.,रू ५५.००,रू ७०.००,रू ६२.५०
घिउ सिमी(लोकल),के.जी.,रू १००.००,रू १२०.००,रू ११०.००
घिउ सिमी(हाइब्रीड),केजी,रू ८०.००,रू १००.००,रू ९०.००
घिउ सिमी(राजमा),केजी,रू १२०.००,रू १३०.००,रू १२५.००
टाटे सिमी,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
तितो करेला,के.जी.,रू १६०.००,रू १८०.००,रू १७०.००
लौका,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
परवर(तराई),केजी,रू २२०.००,रू २४०.००,रू २३०.००
फर्सी पाकेको,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
फर्सी हरियो(लाम्चो),के.जी.,रू २५.००,रू ३०.००,रू २७.५०
हरियो फर्सी(डल्लो),केजी,रू ३०.००,रू ३५.००,रू ३१.६७
सलगम,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
भिण्डी,के.जी.,रू १२०.००,रू १३०.००,रू १२२.५०
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बरेला,के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
पिंडालू,के.जी.,रू ५०.००,रू ६५.००,रू ५७.५०
स्कूस,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
रायो साग,के.जी.,रू १५.००,रू ३०.००,रू २२.५०
पालूगो साग,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
चमसूरको साग,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेथीको साग,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
प्याज हरियो,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
बकूला,के.जी.,रू ७५.००,रू ९०.००,रू ८३.७५
तरुल,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
च्याउ(कन्य),के.जी.,रू ७०.००,रू १००.००,रू ८५.००
च्याउ(डल्ले),के जी,रू ३००.००,रू ३५०.००,रू ३२५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ब्रोकाउली,के.जी.,रू ४०.००,रू ६०.००,रू ५२.५०
