commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ८०.००,रू ९०.००,रू ८५.००
गोलभेडा सानो(लोकल),के.जी.,रू ४०.००,रू ५२.००,रू ४८.००
गोलभेडा सानो(टनेल),के जी,रू ७३.००,रू ८०.००,रू ७६.२०
गोलभेडा सानो(भारतीय),के जी,रू ६०.००,रू ७०.००,रू ६५.००
गोलभेडा सानो(तराई),के जी,रू ४५.००,रू ६०.००,रू ५२.००
आलु रातो(लाम्चो),के.जी.,रू २५.००,रू ३०.००,रू २८.००
रातो आलु(गोलो),के जी,रू २२.००,रू २५.००,रू २३.२५
प्याज सुकेको (भारतीय),के.जी.,रू ३५.००,रू ३८.००,रू ३६.३३
गाजर(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
बन्दा(लोकल),के.जी.,रू ३०.००,रू ४०.००,रू ३६.६७
काउली स्थानिय,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
मूला रातो,के.जी.,रू ७०.००,रू ७५.००,रू ७२.५०
सेतो मूला(हाइब्रीड),केजी,रू १५.००,रू २०.००,रू १७.५०
भन्टा लाम्चो,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
भन्टा डल्लो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
बोडी(तने),के.जी.,रू ५०.००,रू ७०.००,रू ६३.३३
मकै बोडी,केजी,रू ७०.००,रू ८०.००,रू ७५.००
घिउ सिमी(लोकल),के.जी.,रू ८०.००,रू १००.००,रू ९२.५०
घिउ सिमी(हाइब्रीड),केजी,रू ६०.००,रू ८०.००,रू ६७.५०
घिउ सिमी(राजमा),केजी,रू ८०.००,रू ९०.००,रू ८५.००
भटमासकोशा,के.जी.,रू १२०.००,रू १३०.००,रू १२३.३३
तितो करेला,के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
लौका,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
परवर(लोकल),के.जी.,रू ५५.००,रू ६०.००,रू ५७.५०
परवर(तराई),केजी,रू ५०.००,रू ५५.००,रू ५२.५०
चिचिण्डो,के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
घिरौला,के.जी.,रू ३०.००,रू ५०.००,रू ४०.००
झिगूनी,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
हरियो फर्सी(डल्लो),केजी,रू २५.००,रू ४०.००,रू ३५.००
भिण्डी,के.जी.,रू ४०.००,रू ५०.००,रू ४३.३३
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
पिंडालू,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
स्कूस,के.जी.,रू ५०.००,रू ५५.००,रू ५२.५०
रायो साग,के.जी.,रू ६०.००,रू ८०.००,रू ७४.००
पालूगो साग,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
चमसूरको साग,के.जी.,रू ११०.००,रू १२०.००,रू ११५.००
तोरीको साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
मेथीको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
प्याज हरियो,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
च्याउ(कन्य),के.जी.,रू १२०.००,रू १६०.००,रू १४५.००
च्याउ(डल्ले),के जी,रू ३५०.००,रू ४००.००,रू ३८२.५०
राजा च्याउ,के.जी.,रू ३००.००,रू ३२०.००,रू ३१०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ब्रोकाउली,के.जी.,रू १००.००,रू १२०.००,रू १०७.५०
चुकुन्दर,के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
सजिवन,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
रातो बन्दा,के.जी.,रू ४०.००,रू ५०.००,रू ४३.७५
जिरीको साग,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
सेलरी,के.जी.,रू १२०.००,रू १३०.००,रू १२५.००
पार्सले,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
सौफको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
पुदीना,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
गान्टे मूला,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू २००.००,रू ३००.००,रू २५०.००
स्याउ(झोले),के.जी.,रू १८०.००,रू २३०.००,रू २०५.००
स्याउ(फूजी),के जी,रू २५०.००,रू २८०.००,रू २६५.००
केरा(नेपाली),दर्जन,रू १५०.००,रू २००.००,रू १७५.००
केरा(मालभोग),दर्जन,रू २००.००,रू २२०.००,रू २१०.००
कागती,के.जी.,रू २६०.००,रू २८०.००,रू २७०.००
अनार,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
अंगुर(हरियो),के.जी.,रू ३००.००,रू ३२०.००,रू ३१०.००
अंगुर(कालो),केजी,रू ४००.००,रू ४५०.००,रू ४२५.००
तरबुजा(हरियो),के.जी.,रू २८.००,रू ३८.००,रू ३२.७५
भुई कटहर,प्रति गोटा,रू २३०.००,रू २५०.००,रू २४०.००
काक्रो(लोकल),के.जी.,रू ४०.००,रू ६०.००,रू ५२.५०
काक्रो(हाइब्रीड),के जी,रू २०.००,रू ३०.००,रू २५.००
काक्रो(लोकलक्रस),के.जी.,रू ३५.००,रू ५५.००,रू ४५.००
रुख कटहर,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
मेवा(नेपाली),के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
