commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ६५.००,रू ७५.००,रू ७०.००
गोलभेडा सानो(लोकल),के.जी.,रू २०.००,रू ३०.००,रू २५.००
गोलभेडा सानो(भारतीय),के जी,रू २०.००,रू ३५.००,रू २८.७५
गोलभेडा सानो(तराई),के जी,रू ३०.००,रू ४०.००,रू ३५.५०
आलु रातो(लाम्चो),के.जी.,रू १५.००,रू २०.००,रू १७.५०
आलु रातो(भारतीय),के जी,रू २०.००,रू २२.००,रू २१.००
प्याज सुकेको (भारतीय),के.जी.,रू ३४.००,रू ३६.००,रू ३५.००
गाजर(लोकल),के.जी.,रू २५.००,रू ३५.००,रू ३०.००
गाजर(तराई),केजी,रू १५.००,रू २५.००,रू २०.००
बन्दा(लोकल),के.जी.,रू २०.००,रू ३०.००,रू २५.००
बन्दा(नरिवल),केजी,रू १५.००,रू २५.००,रू २०.००
काउली स्थानिय,के.जी.,रू ५०.००,रू ६५.००,रू ५७.५०
स्थानीय काउली(ज्यापु),केजी,रू ७०.००,रू ८०.००,रू ७५.००
काउली तराई,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
मूला सेतो(लोकल),के.जी.,रू १५.००,रू २०.००,रू १७.५०
सेतो मूला(हाइब्रीड),केजी,रू २०.००,रू ३०.००,रू २५.००
भन्टा लाम्चो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
भन्टा डल्लो,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बोडी(तने),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
मटरकोशा,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
घिउ सिमी(लोकल),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
घिउ सिमी(हाइब्रीड),केजी,रू ६०.००,रू ८०.००,रू ७०.००
घिउ सिमी(राजमा),केजी,रू ८०.००,रू १००.००,रू ९०.००
टाटे सिमी,के.जी.,रू ७०.००,रू ८५.००,रू ७८.७५
तितो करेला,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
लौका,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
परवर(तराई),केजी,रू ८०.००,रू १००.००,रू ९०.००
घिरौला,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
हरियो फर्सी(डल्लो),केजी,रू २०.००,रू ३०.००,रू २५.००
भिण्डी,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बरेला,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
पिंडालू,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
स्कूस,के.जी.,रू ४०.००,रू ५०.००,रू ४५.७५
रायो साग,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
पालूगो साग,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
चमसूरको साग,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
तोरीको साग,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेथीको साग,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
प्याज हरियो,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
बकूला,के.जी.,रू ३५.००,रू ५०.००,रू ४२.५०
तरुल,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
च्याउ(कन्य),के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
च्याउ(डल्ले),के जी,रू ३००.००,रू ३५०.००,रू ३१७.५०
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ४००.००,रू ५००.००,रू ४५०.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ब्रोकाउली,के.जी.,रू ६०.००,रू ८०.००,रू ७२.५०
चुकुन्दर,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सजिवन,के.जी.,रू १२०.००,रू १३०.००,रू १२५.००
कोइरालो,के.जी.,रू २००.००,रू २५०.००,रू २२५.००
जिरीको साग,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
ग्याठ कोबी,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सेलरी,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
पार्सले,के.जी.,रू १५०.००,रू २००.००,रू १७५.००
सौफको साग,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
पुदीना,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
गान्टे मूला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू ३००.००,रू ३२०.००,रू ३१०.००
स्याउ(झोले),के.जी.,रू २००.००,रू २५०.००,रू २२५.००
स्याउ(फूजी),के जी,रू २५०.००,रू ३००.००,रू २७५.००
केरा(नेपाली),दर्जन,रू २००.००,रू २२०.००,रू २१०.००
कागती,के.जी.,रू २१०.००,रू २३०.००,रू २२०.००
अनार,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
अंगुर(हरियो),के.जी.,रू २००.००,रू २२०.००,रू २१०.००
अंगुर(कालो),केजी,रू ३३०.००,रू ३५०.००,रू ३४०.००
सुन्तला(भारतीय),केजी,रू १३०.००,रू १५०.००,रू १४०.००
तरबुजा(हरियो),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
भुई कटहर,प्रति गोटा,रू १५०.००,रू १६०.००,रू १५५.००
काक्रो(लोकल),के.जी.,रू २०.००,रू ३०.००,रू २५.००
काक्रो(हाइब्रीड),के जी,रू १५.००,रू २०.००,रू १७.५०
काक्रो(लोकलक्रस),के.जी.,रू १५.००,रू २५.००,रू २०.००
रुख कटहर,के.जी.,रू ९०.००,रू ११०.००,रू १००.००
निबुवा,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
नासपाती(चाइनिज),केजी,रू २३०.००,रू २५०.००,रू २४०.००
मेवा(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),केजी,रू ९०.००,रू ११०.००,रू १००.००
किनु,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
स्ट्रबेरी भुईऐसेलु,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
किवि,केजी,रू ३००.००,रू ४००.००,रू ३५०.००
आभोकाडो,के.जी,रू ३००.००,रू ४००.००,रू ३५०.००
अमला,के.जी,रू १७०.००,रू १८०.००,रू १७५.००
अदुवा,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
खु्र्सानी सुकेको,के.जी.,रू ३८०.००,रू ४२०.००,रू ४००.००
खुर्सानी हरियो(लाम्चो),के जी,रू ७०.००,रू ८०.००,रू ७५.००
खुर्सानी हरियो(बुलेट),के जी,रू ६०.००,रू ८०.००,रू ७०.००
खुर्सानी हरियो(माछे),के जी,रू ८०.००,रू ९०.००,रू ८५.००
खुर्सानी हरियो(अकबरे),के जी,रू ७००.००,रू ८००.००,रू ७५०.००
भेडे खु्र्सानी,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
लसुन हरियो,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
हरियो धनिया,के.जी.,रू १००.००,रू १५०.००,रू १२५.००
लसुन सुकेको चाइनिज,के.जी.,रू २२०.००,रू २४०.००,रू २३०.००
लसुन सुकेको नेपाली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
छ्यापी सुकेको,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
छ्यापी हरियो,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३५०.००,रू ३३५.००
ताजा माछा(बचुवा),के जी,रू २७०.००,रू २८०.००,रू २७५.००
ताजा माछा(छडी),के जी,रू २३०.००,रू २५०.००,रू २४०.००
